"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96","COL97","COL98","COL99","COL100","COL101","COL102","COL103","COL104","COL105","COL106","COL107","COL108","COL109","COL110","COL111","COL112","COL113","COL114","COL115","COL116","COL117","COL118","COL119","COL120","COL121","COL122","COL123","COL124","COL125","COL126","COL127","COL128","COL129","COL130","COL131","COL132","COL133","COL134","COL135","COL136","COL137","COL138","COL139","COL140","COL141","COL142","COL143","COL144","COL145","COL146","COL147"
"59150429",540.00,40.00,40.00,10.00,25.00,0.00,0.00,0.00,505.00,545.00,0.00,535.00,540.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,25.00,0.00,20.00,0.00,10.00,0.00,0.00,0.00,0.00,505.00,545.00,300.00,0.00,205.00,15.00,35.00,0.00,0.00,20.00,0.00,0.00,15.00,0.00,0.00,250.00,255.00,15.00,15.00,10.00,0.00,0.00,0.00,0.00,240.00,255.00,10.00,250.00,255.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,240.00,255.00,155.00,0.00,115.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,100.00,285.00,25.00,25.00,0.00,20.00,0.00,0.00,0.00,265.00,290.00,0.00,285.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,265.00,285.00,140.00,0.00,95.00,10.00,15.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,145.00
"59150430",525.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,525.00,525.00,0.00,525.00,520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,525.00,525.00,390.00,55.00,210.00,0.00,75.00,10.00,0.00,10.00,10.00,20.00,10.00,0.00,0.00,130.00,280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,280.00,0.00,280.00,280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,280.00,205.00,30.00,105.00,0.00,35.00,10.00,0.00,0.00,10.00,15.00,0.00,0.00,0.00,75.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,245.00,0.00,240.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,240.00,190.00,25.00,105.00,0.00,35.00,0.00,0.00,10.00,0.00,10.00,10.00,0.00,10.00,55.00
"59150431",600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600.00,600.00,0.00,600.00,600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,595.00,600.00,410.00,10.00,275.00,0.00,30.00,10.00,0.00,60.00,0.00,10.00,10.00,0.00,20.00,190.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00,330.00,0.00,330.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00,330.00,220.00,10.00,150.00,0.00,20.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,20.00,115.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,270.00,0.00,270.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,270.00,195.00,0.00,130.00,0.00,10.00,0.00,0.00,35.00,0.00,0.00,10.00,0.00,10.00,80.00
"59150432",840.00,40.00,35.00,25.00,15.00,0.00,0.00,0.00,800.00,840.00,15.00,830.00,840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,65.00,55.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,775.00,840.00,520.00,50.00,200.00,0.00,70.00,20.00,10.00,75.00,10.00,15.00,35.00,0.00,50.00,320.00,405.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00,395.00,405.00,10.00,400.00,410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,35.00,30.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,370.00,405.00,255.00,25.00,100.00,0.00,40.00,15.00,0.00,20.00,0.00,15.00,10.00,0.00,25.00,150.00,435.00,25.00,25.00,10.00,15.00,0.00,0.00,0.00,410.00,435.00,10.00,430.00,430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,405.00,435.00,265.00,20.00,105.00,0.00,35.00,0.00,0.00,55.00,0.00,10.00,20.00,0.00,20.00,165.00
"59150433",435.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,435.00,435.00,0.00,435.00,440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,435.00,440.00,295.00,0.00,180.00,0.00,25.00,0.00,0.00,50.00,0.00,10.00,0.00,0.00,15.00,145.00,215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,220.00,0.00,215.00,215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,215.00,125.00,0.00,70.00,0.00,10.00,0.00,0.00,35.00,0.00,10.00,0.00,0.00,0.00,95.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,225.00,0.00,220.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,220.00,170.00,0.00,110.00,0.00,20.00,0.00,0.00,20.00,0.00,10.00,10.00,0.00,10.00,50.00
"59150434",540.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,540.00,545.00,0.00,535.00,540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,535.00,545.00,435.00,60.00,300.00,0.00,10.00,0.00,0.00,40.00,10.00,0.00,0.00,0.00,25.00,105.00,250.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,245.00,10.00,245.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,250.00,190.00,25.00,140.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,60.00,295.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,295.00,10.00,290.00,295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,295.00,245.00,35.00,160.00,0.00,10.00,10.00,0.00,30.00,0.00,0.00,0.00,0.00,10.00,45.00
"59150435",565.00,15.00,15.00,0.00,10.00,0.00,0.00,0.00,550.00,565.00,10.00,555.00,565.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,550.00,565.00,460.00,10.00,310.00,0.00,60.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,20.00,105.00,315.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,305.00,315.00,10.00,315.00,315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,310.00,315.00,240.00,10.00,170.00,0.00,25.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,10.00,75.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,250.00,0.00,245.00,250.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.00,250.00,220.00,0.00,140.00,0.00,40.00,10.00,0.00,25.00,0.00,0.00,0.00,0.00,10.00,30.00
"59150436",800.00,10.00,15.00,10.00,0.00,0.00,0.00,0.00,785.00,800.00,10.00,795.00,805.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,790.00,800.00,620.00,35.00,340.00,0.00,155.00,15.00,0.00,30.00,0.00,10.00,20.00,0.00,15.00,180.00,400.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,395.00,400.00,10.00,395.00,400.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.00,400.00,295.00,20.00,155.00,0.00,70.00,20.00,0.00,15.00,0.00,0.00,10.00,0.00,10.00,100.00,400.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,395.00,400.00,0.00,405.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,390.00,405.00,320.00,15.00,185.00,0.00,80.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,80.00
"59150437",1140.00,40.00,40.00,35.00,10.00,0.00,0.00,0.00,1105.00,1145.00,15.00,1125.00,1140.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,1090.00,1145.00,825.00,85.00,550.00,20.00,75.00,15.00,0.00,20.00,0.00,20.00,25.00,0.00,15.00,320.00,495.00,25.00,25.00,20.00,0.00,0.00,0.00,0.00,475.00,500.00,10.00,485.00,495.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,15.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,465.00,495.00,350.00,40.00,225.00,10.00,40.00,10.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,150.00,650.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,630.00,645.00,10.00,640.00,645.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,630.00,645.00,475.00,45.00,330.00,10.00,35.00,15.00,0.00,20.00,0.00,10.00,10.00,0.00,10.00,170.00
"59150438",770.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,770.00,765.00,0.00,770.00,765.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,765.00,765.00,650.00,50.00,370.00,15.00,85.00,10.00,0.00,60.00,15.00,0.00,0.00,0.00,50.00,115.00,390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.00,395.00,0.00,390.00,395.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.00,390.00,335.00,35.00,180.00,15.00,20.00,0.00,0.00,40.00,10.00,0.00,0.00,0.00,30.00,60.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,375.00,0.00,375.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,380.00,315.00,15.00,190.00,0.00,60.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,20.00,60.00
"59150439",555.00,25.00,25.00,20.00,0.00,0.00,0.00,0.00,535.00,555.00,0.00,555.00,550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,530.00,555.00,485.00,15.00,330.00,15.00,40.00,10.00,0.00,35.00,0.00,0.00,0.00,0.00,30.00,70.00,260.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,250.00,260.00,0.00,260.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,255.00,210.00,10.00,145.00,15.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,10.00,10.00,50.00,295.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,285.00,295.00,0.00,295.00,295.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,295.00,275.00,0.00,190.00,0.00,30.00,10.00,0.00,25.00,0.00,0.00,0.00,0.00,20.00,20.00
"59150440",705.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700.00,705.00,0.00,705.00,700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680.00,700.00,605.00,35.00,420.00,10.00,70.00,0.00,0.00,25.00,0.00,0.00,15.00,0.00,25.00,90.00,360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,365.00,360.00,0.00,360.00,360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.00,360.00,325.00,20.00,230.00,15.00,40.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,35.00,340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,345.00,340.00,0.00,340.00,345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.00,340.00,285.00,15.00,190.00,0.00,35.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,15.00,60.00
"59150441",660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,660.00,660.00,0.00,665.00,665.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,660.00,665.00,555.00,55.00,375.00,10.00,20.00,40.00,0.00,35.00,10.00,15.00,0.00,0.00,0.00,110.00,325.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,320.00,325.00,0.00,325.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,320.00,325.00,260.00,30.00,180.00,10.00,0.00,25.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,65.00,340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,340.00,335.00,0.00,340.00,335.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,340.00,340.00,295.00,25.00,195.00,0.00,15.00,20.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,45.00
"59150442",700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700.00,700.00,0.00,700.00,700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700.00,700.00,580.00,65.00,385.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,30.00,0.00,20.00,120.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,375.00,0.00,375.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,370.00,310.00,30.00,200.00,10.00,25.00,0.00,0.00,25.00,0.00,0.00,10.00,0.00,20.00,65.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.00,330.00,0.00,330.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00,330.00,270.00,30.00,185.00,0.00,25.00,0.00,0.00,15.00,0.00,0.00,20.00,0.00,0.00,60.00
"59150443",590.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,585.00,585.00,0.00,585.00,585.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,585.00,590.00,515.00,35.00,285.00,0.00,95.00,15.00,0.00,50.00,0.00,0.00,10.00,10.00,25.00,70.00,295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,295.00,0.00,295.00,295.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,295.00,295.00,260.00,25.00,135.00,0.00,45.00,10.00,0.00,35.00,0.00,0.00,10.00,0.00,10.00,40.00,290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,290.00,0.00,290.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00,290.00,255.00,15.00,150.00,0.00,50.00,0.00,0.00,20.00,0.00,0.00,10.00,0.00,15.00,35.00
"59150444",915.00,20.00,10.00,0.00,10.00,0.00,15.00,0.00,900.00,915.00,0.00,920.00,915.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,10.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,895.00,920.00,775.00,80.00,380.00,0.00,195.00,35.00,0.00,30.00,0.00,10.00,0.00,0.00,25.00,145.00,465.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,460.00,465.00,0.00,465.00,465.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,455.00,465.00,385.00,55.00,175.00,0.00,105.00,20.00,0.00,15.00,0.00,10.00,0.00,0.00,10.00,80.00,450.00,15.00,0.00,0.00,0.00,0.00,10.00,0.00,440.00,450.00,0.00,450.00,450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,440.00,455.00,385.00,25.00,205.00,0.00,90.00,15.00,0.00,20.00,0.00,10.00,10.00,0.00,20.00,65.00
"59150445",600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600.00,605.00,0.00,600.00,605.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600.00,600.00,535.00,10.00,370.00,0.00,95.00,0.00,0.00,0.00,0.00,10.00,20.00,0.00,35.00,70.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,280.00,0.00,285.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,280.00,245.00,10.00,180.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,25.00,30.00,320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.00,320.00,0.00,320.00,320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.00,320.00,285.00,10.00,190.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,35.00
"59150446",515.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,510.00,515.00,0.00,515.00,515.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,510.00,515.00,420.00,0.00,380.00,0.00,0.00,10.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,95.00,260.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,255.00,255.00,0.00,260.00,260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,255.00,200.00,0.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,255.00,0.00,255.00,255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,255.00,215.00,0.00,205.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,40.00
"59150447",645.00,15.00,15.00,0.00,15.00,0.00,0.00,0.00,635.00,640.00,10.00,635.00,640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,10.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,630.00,640.00,595.00,10.00,255.00,0.00,195.00,60.00,0.00,35.00,0.00,15.00,0.00,0.00,20.00,45.00,335.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00,340.00,0.00,340.00,335.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,335.00,340.00,310.00,10.00,140.00,0.00,105.00,25.00,0.00,20.00,0.00,10.00,0.00,0.00,10.00,25.00,305.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,300.00,305.00,10.00,300.00,305.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,305.00,280.00,10.00,115.00,0.00,90.00,35.00,0.00,15.00,0.00,10.00,0.00,10.00,10.00,25.00
"59150448",615.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,610.00,610.00,10.00,610.00,610.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,605.00,615.00,510.00,55.00,275.00,10.00,90.00,20.00,15.00,10.00,0.00,10.00,15.00,0.00,15.00,105.00,280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,280.00,0.00,280.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,280.00,210.00,15.00,135.00,10.00,20.00,10.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,330.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,325.00,335.00,0.00,325.00,330.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.00,335.00,295.00,35.00,140.00,0.00,70.00,10.00,0.00,0.00,0.00,10.00,10.00,0.00,15.00,35.00
"59150449",495.00,15.00,10.00,0.00,15.00,0.00,0.00,0.00,480.00,490.00,0.00,485.00,490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,470.00,490.00,360.00,0.00,295.00,0.00,45.00,10.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,130.00,230.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,220.00,230.00,0.00,225.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,230.00,155.00,0.00,135.00,0.00,15.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,70.00,265.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,255.00,260.00,0.00,265.00,260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,260.00,205.00,0.00,165.00,0.00,25.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,55.00
"59150450",580.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,570.00,575.00,0.00,580.00,580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,575.00,580.00,435.00,25.00,225.00,0.00,140.00,0.00,0.00,20.00,10.00,0.00,0.00,0.00,20.00,145.00,260.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,255.00,260.00,0.00,260.00,265.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,260.00,195.00,10.00,115.00,0.00,45.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,10.00,65.00,320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.00,320.00,0.00,315.00,320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.00,315.00,240.00,10.00,105.00,0.00,100.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,80.00
