"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18"
"59150942",115.00,0.00,5.00,105.00,0.00,0.00,0.00,110.00,0.00,0.00,115.00,15.00,50.00,30.00,15.00,5.00,280.00,2.60
"59150945",185.00,0.00,0.00,185.00,20.00,105.00,0.00,60.00,0.00,0.00,180.00,40.00,105.00,20.00,15.00,10.00,410.00,2.20
"59150946",,,,,,,,,,,,,,,,,,
"59150947",550.00,55.00,380.00,115.00,15.00,30.00,10.00,60.00,0.00,0.00,550.00,215.00,175.00,85.00,55.00,20.00,1160.00,2.10
"59150948",265.00,115.00,40.00,105.00,15.00,0.00,5.00,90.00,0.00,0.00,265.00,55.00,90.00,55.00,40.00,25.00,700.00,2.70
"59150952",220.00,5.00,0.00,215.00,0.00,5.00,0.00,210.00,0.00,0.00,225.00,50.00,55.00,40.00,40.00,40.00,675.00,3.00
"59150953",195.00,165.00,0.00,25.00,0.00,0.00,15.00,0.00,5.00,0.00,190.00,30.00,70.00,30.00,40.00,25.00,560.00,2.90
"59150954",145.00,140.00,0.00,5.00,0.00,0.00,5.00,0.00,5.00,0.00,140.00,20.00,45.00,20.00,30.00,25.00,430.00,3.10
"59150955",195.00,150.00,0.00,50.00,0.00,0.00,45.00,5.00,0.00,0.00,195.00,30.00,65.00,35.00,40.00,25.00,575.00,2.90
"59150956",230.00,100.00,0.00,130.00,0.00,0.00,60.00,75.00,0.00,0.00,225.00,65.00,60.00,35.00,40.00,25.00,580.00,2.60
"59150957",145.00,80.00,0.00,65.00,0.00,0.00,60.00,5.00,0.00,0.00,145.00,20.00,35.00,30.00,30.00,25.00,440.00,3.00
"59150958",130.00,90.00,0.00,35.00,0.00,0.00,40.00,0.00,0.00,0.00,125.00,25.00,25.00,30.00,35.00,10.00,375.00,3.00
"59150959",165.00,105.00,0.00,65.00,0.00,5.00,60.00,0.00,0.00,0.00,170.00,20.00,50.00,40.00,40.00,20.00,505.00,3.00
"59150960",145.00,110.00,0.00,40.00,0.00,0.00,35.00,0.00,0.00,0.00,145.00,25.00,40.00,25.00,35.00,25.00,445.00,3.10
"59150961",165.00,110.00,0.00,60.00,0.00,0.00,55.00,0.00,0.00,0.00,165.00,20.00,55.00,35.00,45.00,10.00,480.00,2.90
"59150962",150.00,120.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,155.00,20.00,45.00,35.00,40.00,20.00,465.00,3.00
"59150963",165.00,130.00,0.00,30.00,0.00,0.00,35.00,0.00,0.00,0.00,165.00,30.00,55.00,40.00,35.00,10.00,445.00,2.70
"59150964",325.00,100.00,0.00,225.00,0.00,0.00,30.00,190.00,0.00,0.00,325.00,195.00,55.00,30.00,25.00,15.00,600.00,1.80
"59150965",145.00,105.00,0.00,35.00,0.00,0.00,30.00,0.00,0.00,0.00,140.00,20.00,35.00,35.00,30.00,15.00,415.00,2.90
"59150966",175.00,140.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,175.00,30.00,45.00,45.00,45.00,15.00,510.00,2.90
"59150967",210.00,130.00,0.00,75.00,20.00,0.00,50.00,10.00,0.00,0.00,215.00,35.00,65.00,45.00,40.00,20.00,590.00,2.80
"59150968",165.00,135.00,0.00,35.00,0.00,0.00,30.00,5.00,0.00,0.00,170.00,20.00,45.00,40.00,45.00,15.00,515.00,3.00
"59150969",200.00,160.00,0.00,40.00,0.00,0.00,35.00,0.00,0.00,0.00,200.00,30.00,60.00,50.00,35.00,25.00,570.00,2.80
"59150970",190.00,135.00,0.00,55.00,0.00,0.00,50.00,0.00,0.00,0.00,185.00,25.00,70.00,40.00,35.00,20.00,520.00,2.80
"59150971",185.00,125.00,0.00,65.00,0.00,0.00,55.00,10.00,0.00,0.00,185.00,35.00,60.00,35.00,35.00,15.00,510.00,2.80
"59150972",250.00,100.00,0.00,150.00,0.00,0.00,70.00,75.00,0.00,0.00,250.00,90.00,65.00,45.00,35.00,15.00,590.00,2.30
"59150973",215.00,95.00,0.00,115.00,10.00,5.00,105.00,5.00,0.00,0.00,215.00,25.00,75.00,40.00,50.00,25.00,640.00,3.00
"59150974",230.00,65.00,0.00,165.00,5.00,0.00,95.00,70.00,0.00,0.00,235.00,70.00,90.00,35.00,30.00,10.00,520.00,2.20
"59150975",305.00,45.00,0.00,260.00,5.00,5.00,90.00,155.00,5.00,0.00,300.00,100.00,95.00,50.00,35.00,20.00,695.00,2.30
"59150976",230.00,110.00,0.00,120.00,0.00,0.00,110.00,10.00,0.00,0.00,235.00,50.00,70.00,45.00,50.00,20.00,620.00,2.60
"59150977",330.00,75.00,0.00,255.00,0.00,0.00,70.00,185.00,0.00,0.00,330.00,85.00,120.00,50.00,50.00,25.00,795.00,2.40
"59150978",150.00,115.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,0.00,155.00,25.00,60.00,30.00,35.00,10.00,410.00,2.60
"59150979",150.00,115.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,155.00,20.00,50.00,25.00,30.00,25.00,455.00,3.00
"59150980",160.00,115.00,0.00,45.00,0.00,0.00,35.00,5.00,0.00,0.00,160.00,15.00,50.00,30.00,35.00,25.00,500.00,3.20
"59150981",120.00,85.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,120.00,10.00,35.00,20.00,30.00,25.00,395.00,3.30
"59150982",150.00,90.00,0.00,65.00,0.00,0.00,45.00,15.00,0.00,0.00,150.00,20.00,40.00,35.00,40.00,20.00,455.00,3.00
"59150983",200.00,140.00,0.00,60.00,0.00,10.00,45.00,5.00,0.00,0.00,200.00,35.00,55.00,35.00,50.00,25.00,605.00,3.00
"59150984",170.00,160.00,0.00,10.00,0.00,0.00,15.00,0.00,0.00,0.00,165.00,25.00,60.00,25.00,40.00,20.00,495.00,2.90
"59150985",205.00,130.00,0.00,75.00,0.00,30.00,50.00,0.00,0.00,0.00,210.00,30.00,65.00,35.00,40.00,40.00,640.00,3.00
"59150986",160.00,140.00,0.00,20.00,5.00,0.00,15.00,0.00,0.00,0.00,160.00,15.00,40.00,25.00,40.00,35.00,520.00,3.20
"59150987",415.00,150.00,0.00,260.00,0.00,0.00,20.00,245.00,0.00,0.00,415.00,130.00,125.00,65.00,70.00,30.00,1000.00,2.40
"59150992",170.00,70.00,0.00,100.00,35.00,65.00,0.00,0.00,0.00,0.00,170.00,25.00,45.00,40.00,40.00,25.00,530.00,3.00
"59150993",275.00,110.00,0.00,165.00,25.00,80.00,35.00,30.00,0.00,0.00,270.00,35.00,80.00,50.00,60.00,50.00,875.00,3.20
"59150994",110.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,5.00,20.00,30.00,30.00,25.00,395.00,3.60
"59150995",790.00,75.00,250.00,470.00,0.00,90.00,15.00,365.00,0.00,0.00,790.00,230.00,290.00,160.00,75.00,35.00,1775.00,2.20
"59150996",385.00,175.00,0.00,210.00,60.00,140.00,15.00,0.00,0.00,0.00,390.00,25.00,95.00,105.00,95.00,70.00,1315.00,3.40
"59150997",110.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,5.00,30.00,25.00,20.00,25.00,370.00,3.40
"59150998",250.00,225.00,0.00,25.00,5.00,0.00,20.00,5.00,0.00,0.00,245.00,20.00,55.00,65.00,60.00,45.00,835.00,3.40
"59151002",255.00,0.00,0.00,255.00,0.00,0.00,0.00,255.00,0.00,0.00,260.00,75.00,85.00,55.00,35.00,10.00,595.00,2.30
"59151008",270.00,90.00,85.00,85.00,20.00,0.00,50.00,15.00,0.00,0.00,265.00,75.00,85.00,50.00,30.00,30.00,680.00,2.50
"59151013",400.00,140.00,0.00,265.00,0.00,0.00,20.00,240.00,0.00,0.00,405.00,65.00,120.00,90.00,85.00,50.00,1180.00,3.00
"59151014",120.00,85.00,0.00,30.00,0.00,0.00,25.00,0.00,0.00,0.00,120.00,10.00,25.00,30.00,20.00,30.00,405.00,3.40
"59151015",150.00,60.00,5.00,85.00,0.00,0.00,80.00,5.00,0.00,0.00,150.00,30.00,35.00,30.00,30.00,20.00,440.00,2.90
"59151016",245.00,145.00,0.00,95.00,0.00,85.00,10.00,0.00,0.00,0.00,245.00,20.00,65.00,60.00,60.00,40.00,780.00,3.20
"59151017",140.00,130.00,0.00,5.00,5.00,0.00,5.00,5.00,0.00,0.00,135.00,15.00,40.00,25.00,30.00,35.00,465.00,3.40
"59151018",140.00,100.00,0.00,40.00,0.00,5.00,20.00,15.00,0.00,0.00,145.00,10.00,30.00,35.00,30.00,30.00,500.00,3.40
"59151019",145.00,140.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,145.00,20.00,45.00,35.00,20.00,20.00,435.00,3.00
"59151020",200.00,95.00,0.00,105.00,10.00,95.00,0.00,0.00,0.00,0.00,205.00,25.00,55.00,55.00,40.00,30.00,625.00,3.10
"59151022",195.00,175.00,0.00,20.00,5.00,10.00,0.00,0.00,0.00,0.00,195.00,15.00,65.00,50.00,40.00,25.00,595.00,3.10
"59151023",165.00,150.00,0.00,15.00,5.00,0.00,5.00,5.00,0.00,0.00,170.00,15.00,40.00,40.00,35.00,40.00,590.00,3.60
"59151024",190.00,185.00,0.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,195.00,25.00,55.00,45.00,40.00,20.00,565.00,2.90
"59151025",205.00,145.00,0.00,65.00,20.00,5.00,0.00,40.00,0.00,0.00,210.00,30.00,65.00,45.00,35.00,35.00,620.00,3.00
"59151026",415.00,305.00,0.00,110.00,35.00,70.00,5.00,0.00,0.00,0.00,415.00,75.00,140.00,90.00,55.00,50.00,1145.00,2.80
"59151027",165.00,130.00,0.00,35.00,20.00,10.00,5.00,0.00,0.00,0.00,165.00,5.00,50.00,45.00,45.00,20.00,545.00,3.30
"59151028",155.00,145.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,155.00,10.00,55.00,40.00,35.00,25.00,475.00,3.10
"59151029",145.00,105.00,0.00,40.00,0.00,0.00,30.00,5.00,0.00,0.00,145.00,20.00,45.00,25.00,30.00,20.00,425.00,3.00
"59151030",485.00,280.00,0.00,205.00,35.00,75.00,95.00,0.00,0.00,0.00,485.00,60.00,145.00,115.00,105.00,55.00,1465.00,3.00
"59151031",95.00,60.00,0.00,35.00,10.00,15.00,5.00,0.00,0.00,0.00,100.00,10.00,20.00,20.00,25.00,20.00,325.00,3.20
"59151032",130.00,95.00,0.00,30.00,5.00,10.00,5.00,0.00,0.00,0.00,125.00,10.00,40.00,35.00,30.00,15.00,390.00,3.10
"59151033",135.00,130.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,130.00,10.00,45.00,25.00,40.00,10.00,415.00,3.10
"59151034",160.00,140.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,160.00,15.00,40.00,40.00,35.00,25.00,495.00,3.10
"59151035",75.00,75.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,75.00,5.00,25.00,25.00,20.00,0.00,225.00,2.90
"59151036",100.00,75.00,0.00,30.00,0.00,5.00,20.00,0.00,0.00,0.00,100.00,10.00,25.00,20.00,30.00,15.00,325.00,3.20
"59151037",170.00,155.00,0.00,20.00,5.00,0.00,5.00,5.00,0.00,0.00,175.00,15.00,50.00,40.00,40.00,25.00,545.00,3.20
"59151038",145.00,135.00,0.00,10.00,0.00,0.00,5.00,0.00,0.00,0.00,140.00,15.00,35.00,30.00,30.00,40.00,500.00,3.50
"59151039",315.00,300.00,0.00,15.00,0.00,0.00,5.00,5.00,0.00,0.00,310.00,15.00,90.00,65.00,80.00,65.00,1065.00,3.40
"59151040",205.00,105.00,0.00,100.00,15.00,75.00,0.00,10.00,0.00,0.00,205.00,30.00,40.00,55.00,50.00,30.00,635.00,3.20
"59151041",320.00,20.00,140.00,160.00,0.00,155.00,0.00,5.00,0.00,0.00,325.00,90.00,120.00,55.00,50.00,10.00,745.00,2.30
"59151042",450.00,110.00,5.00,335.00,0.00,0.00,90.00,250.00,0.00,0.00,450.00,100.00,135.00,100.00,85.00,25.00,1155.00,2.60
"59151043",225.00,110.00,0.00,115.00,10.00,10.00,30.00,65.00,0.00,0.00,230.00,60.00,45.00,45.00,45.00,30.00,625.00,2.70
"59151044",120.00,95.00,0.00,20.00,0.00,0.00,25.00,0.00,0.00,0.00,115.00,15.00,35.00,25.00,25.00,25.00,380.00,3.30
"59151045",255.00,140.00,0.00,115.00,15.00,50.00,35.00,15.00,0.00,0.00,255.00,35.00,65.00,70.00,55.00,30.00,790.00,3.20
"59151046",100.00,70.00,0.00,30.00,15.00,0.00,15.00,0.00,0.00,0.00,100.00,10.00,25.00,15.00,35.00,15.00,345.00,3.40
"59151048",195.00,160.00,0.00,35.00,0.00,25.00,10.00,0.00,0.00,0.00,195.00,20.00,35.00,65.00,45.00,30.00,635.00,3.40
"59151049",275.00,55.00,0.00,220.00,5.00,180.00,30.00,15.00,0.00,0.00,280.00,75.00,75.00,60.00,40.00,30.00,730.00,2.60
"59151050",560.00,130.00,0.00,430.00,20.00,165.00,40.00,205.00,0.00,0.00,560.00,95.00,165.00,125.00,105.00,65.00,1615.00,2.90
"59151051",260.00,25.00,0.00,235.00,0.00,95.00,0.00,145.00,0.00,0.00,260.00,70.00,70.00,35.00,60.00,25.00,690.00,2.70
"59151053",225.00,200.00,0.00,20.00,5.00,15.00,5.00,0.00,0.00,0.00,220.00,20.00,60.00,50.00,55.00,40.00,735.00,3.30
"59151057",735.00,0.00,100.00,630.00,0.00,90.00,0.00,540.00,0.00,0.00,730.00,310.00,235.00,115.00,55.00,15.00,1435.00,2.00
"59151058",780.00,75.00,600.00,110.00,0.00,50.00,15.00,45.00,0.00,0.00,780.00,280.00,285.00,110.00,65.00,35.00,1655.00,2.10
"59151059",115.00,80.00,0.00,35.00,0.00,0.00,30.00,0.00,0.00,0.00,115.00,10.00,25.00,25.00,30.00,25.00,395.00,3.40
"59151061",170.00,145.00,0.00,25.00,5.00,0.00,20.00,0.00,0.00,0.00,170.00,25.00,45.00,40.00,25.00,35.00,525.00,3.10
"59151062",145.00,130.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,145.00,20.00,35.00,40.00,30.00,25.00,455.00,3.10
"59151063",155.00,105.00,0.00,45.00,20.00,0.00,30.00,0.00,0.00,0.00,155.00,20.00,40.00,30.00,35.00,30.00,500.00,3.30
"59151064",195.00,135.00,0.00,60.00,10.00,0.00,40.00,5.00,0.00,0.00,195.00,35.00,45.00,40.00,45.00,25.00,610.00,3.00
"59151065",370.00,255.00,0.00,110.00,80.00,0.00,25.00,5.00,0.00,0.00,370.00,35.00,100.00,85.00,90.00,60.00,1200.00,3.20
"59151066",125.00,105.00,0.00,20.00,5.00,5.00,10.00,5.00,0.00,0.00,125.00,20.00,35.00,15.00,25.00,25.00,410.00,3.20
"59151067",135.00,100.00,0.00,35.00,30.00,0.00,0.00,5.00,0.00,0.00,135.00,15.00,35.00,30.00,40.00,20.00,440.00,3.10
"59151068",125.00,70.00,0.00,50.00,5.00,0.00,45.00,0.00,0.00,0.00,125.00,15.00,40.00,30.00,25.00,20.00,395.00,3.20
"59151072",230.00,0.00,0.00,230.00,0.00,230.00,0.00,0.00,0.00,0.00,230.00,45.00,130.00,35.00,15.00,5.00,500.00,2.20
"59151073",180.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.00,20.00,55.00,35.00,50.00,15.00,545.00,3.10
"59151074",520.00,220.00,0.00,300.00,0.00,145.00,80.00,75.00,0.00,0.00,520.00,100.00,175.00,95.00,95.00,60.00,1425.00,2.70
"59151075",135.00,110.00,0.00,20.00,0.00,0.00,25.00,0.00,0.00,0.00,135.00,25.00,45.00,20.00,30.00,10.00,355.00,2.80
"59151076",155.00,120.00,0.00,35.00,5.00,0.00,25.00,0.00,0.00,0.00,155.00,25.00,30.00,35.00,40.00,30.00,490.00,3.10
"59151077",155.00,145.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,155.00,20.00,50.00,30.00,40.00,25.00,475.00,3.00
"59151078",170.00,150.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,165.00,25.00,45.00,35.00,40.00,25.00,520.00,3.10
"59151079",135.00,70.00,0.00,70.00,0.00,0.00,10.00,55.00,0.00,0.00,135.00,10.00,35.00,35.00,30.00,20.00,425.00,3.30
"59151080",570.00,155.00,0.00,420.00,10.00,0.00,0.00,410.00,0.00,0.00,570.00,215.00,175.00,95.00,50.00,40.00,1270.00,2.20
"59151081",220.00,95.00,0.00,120.00,0.00,0.00,10.00,115.00,0.00,0.00,215.00,110.00,40.00,35.00,15.00,25.00,460.00,2.10
"59151082",130.00,90.00,0.00,40.00,25.00,0.00,10.00,0.00,0.00,0.00,130.00,20.00,35.00,25.00,30.00,25.00,420.00,3.20
"59151083",180.00,30.00,0.00,150.00,0.00,20.00,5.00,130.00,0.00,0.00,185.00,30.00,50.00,45.00,45.00,15.00,520.00,2.90
"59151084",150.00,140.00,0.00,10.00,0.00,0.00,10.00,5.00,0.00,0.00,150.00,15.00,50.00,25.00,45.00,10.00,455.00,3.10
"59151085",230.00,165.00,0.00,65.00,5.00,55.00,10.00,5.00,0.00,0.00,230.00,20.00,70.00,60.00,55.00,30.00,720.00,3.10
"59151086",105.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,10.00,40.00,30.00,20.00,10.00,310.00,2.90
"59151087",150.00,125.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,150.00,20.00,45.00,30.00,35.00,25.00,460.00,3.10
"59151088",150.00,125.00,0.00,30.00,10.00,0.00,20.00,0.00,0.00,0.00,150.00,20.00,35.00,30.00,40.00,25.00,490.00,3.30
"59151089",130.00,120.00,0.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,130.00,20.00,35.00,30.00,25.00,20.00,390.00,3.00
"59151090",165.00,50.00,0.00,120.00,5.00,90.00,10.00,20.00,0.00,0.00,170.00,25.00,45.00,35.00,40.00,30.00,535.00,3.10
"59151091",370.00,5.00,0.00,365.00,0.00,170.00,0.00,190.00,0.00,0.00,370.00,120.00,100.00,75.00,55.00,20.00,885.00,2.40
"59151092",150.00,95.00,0.00,50.00,10.00,0.00,40.00,0.00,0.00,0.00,150.00,20.00,40.00,35.00,35.00,15.00,450.00,3.00
"59151093",225.00,205.00,0.00,10.00,5.00,0.00,10.00,0.00,0.00,5.00,220.00,25.00,80.00,40.00,55.00,20.00,645.00,3.00
"59151094",155.00,60.00,0.00,100.00,0.00,100.00,0.00,0.00,0.00,0.00,160.00,25.00,70.00,20.00,30.00,15.00,415.00,2.70
"59151095",190.00,155.00,0.00,30.00,10.00,0.00,20.00,0.00,0.00,5.00,190.00,20.00,75.00,35.00,35.00,25.00,560.00,2.90
"59151097",235.00,190.00,0.00,45.00,0.00,5.00,35.00,5.00,0.00,0.00,235.00,30.00,75.00,55.00,55.00,15.00,660.00,2.80
"59151098",210.00,120.00,0.00,90.00,5.00,0.00,20.00,65.00,0.00,0.00,210.00,50.00,75.00,40.00,30.00,20.00,530.00,2.50
"59151099",165.00,150.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,165.00,15.00,50.00,35.00,45.00,20.00,490.00,3.00
"59151100",140.00,80.00,0.00,60.00,5.00,0.00,5.00,50.00,0.00,0.00,140.00,10.00,40.00,35.00,30.00,25.00,440.00,3.30
"59151101",190.00,115.00,0.00,80.00,0.00,40.00,35.00,5.00,0.00,0.00,190.00,20.00,60.00,40.00,40.00,30.00,575.00,3.00
"59151102",435.00,105.00,0.00,330.00,45.00,245.00,10.00,35.00,0.00,0.00,435.00,80.00,115.00,100.00,100.00,45.00,1240.00,2.80
"59151103",125.00,110.00,0.00,15.00,0.00,0.00,10.00,0.00,0.00,0.00,125.00,15.00,40.00,20.00,40.00,15.00,390.00,3.10
"59151104",160.00,145.00,0.00,10.00,0.00,0.00,15.00,0.00,0.00,0.00,160.00,15.00,50.00,40.00,35.00,20.00,475.00,3.00
"59151105",245.00,195.00,0.00,50.00,10.00,0.00,35.00,5.00,0.00,0.00,245.00,25.00,75.00,50.00,55.00,40.00,755.00,3.10
"59151106",160.00,130.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,160.00,10.00,60.00,30.00,40.00,20.00,470.00,2.90
"59151107",295.00,235.00,0.00,60.00,10.00,25.00,20.00,5.00,0.00,0.00,295.00,25.00,75.00,80.00,75.00,40.00,935.00,3.20
"59151108",285.00,205.00,0.00,85.00,10.00,45.00,30.00,0.00,0.00,0.00,290.00,40.00,80.00,65.00,70.00,25.00,835.00,2.90
"59151112",120.00,115.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,120.00,5.00,25.00,25.00,30.00,35.00,440.00,3.70
"59151113",320.00,45.00,0.00,275.00,0.00,95.00,5.00,180.00,0.00,5.00,320.00,100.00,110.00,50.00,45.00,20.00,740.00,2.30
"59151116",235.00,220.00,0.00,20.00,5.00,0.00,15.00,0.00,0.00,0.00,235.00,10.00,80.00,60.00,60.00,30.00,735.00,3.10
"59151117",180.00,160.00,0.00,15.00,0.00,0.00,10.00,5.00,0.00,0.00,175.00,25.00,70.00,30.00,35.00,20.00,505.00,2.90
"59151118",255.00,125.00,0.00,135.00,0.00,130.00,5.00,0.00,0.00,0.00,260.00,45.00,100.00,50.00,40.00,20.00,670.00,2.60
"59151121",145.00,125.00,0.00,15.00,5.00,0.00,10.00,0.00,0.00,0.00,145.00,20.00,40.00,30.00,35.00,20.00,440.00,3.00
"59151122",270.00,140.00,0.00,130.00,0.00,0.00,5.00,130.00,0.00,0.00,270.00,90.00,85.00,40.00,30.00,25.00,645.00,2.40
"59151123",185.00,130.00,0.00,55.00,0.00,50.00,5.00,0.00,0.00,0.00,185.00,20.00,65.00,35.00,45.00,25.00,565.00,3.10
"59151124",250.00,95.00,0.00,155.00,0.00,85.00,5.00,65.00,5.00,0.00,250.00,50.00,85.00,45.00,50.00,20.00,660.00,2.70
"59151125",130.00,75.00,0.00,55.00,0.00,30.00,15.00,10.00,0.00,0.00,130.00,15.00,30.00,30.00,25.00,35.00,460.00,3.40
"59151126",110.00,95.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,110.00,5.00,25.00,25.00,20.00,30.00,390.00,3.60
"59151127",155.00,85.00,0.00,70.00,10.00,45.00,5.00,20.00,0.00,0.00,160.00,20.00,40.00,25.00,30.00,35.00,515.00,3.40
"59151128",80.00,80.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,85.00,10.00,25.00,20.00,20.00,10.00,255.00,3.10
"59151129",340.00,130.00,0.00,205.00,5.00,30.00,5.00,165.00,0.00,0.00,340.00,90.00,95.00,65.00,50.00,40.00,880.00,2.60
"59151130",120.00,105.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,120.00,10.00,40.00,25.00,20.00,25.00,420.00,3.50
"59151131",190.00,165.00,0.00,25.00,5.00,0.00,15.00,5.00,0.00,0.00,190.00,25.00,45.00,40.00,45.00,30.00,605.00,3.20
"59151132",185.00,95.00,0.00,90.00,45.00,40.00,10.00,0.00,0.00,0.00,185.00,25.00,45.00,55.00,35.00,25.00,560.00,3.00
"59151133",275.00,140.00,0.00,130.00,0.00,105.00,20.00,5.00,0.00,0.00,270.00,40.00,90.00,55.00,50.00,40.00,820.00,3.00
"59151134",260.00,110.00,0.00,150.00,20.00,35.00,45.00,45.00,0.00,0.00,255.00,40.00,70.00,65.00,45.00,35.00,760.00,2.90
"59151135",695.00,0.00,0.00,690.00,0.00,60.00,0.00,630.00,0.00,0.00,695.00,185.00,235.00,165.00,75.00,30.00,1625.00,2.40
"59151136",250.00,5.00,0.00,240.00,0.00,90.00,0.00,145.00,0.00,0.00,245.00,20.00,55.00,70.00,65.00,35.00,795.00,3.30
"59151137",370.00,0.00,0.00,375.00,5.00,255.00,0.00,110.00,0.00,0.00,370.00,50.00,120.00,80.00,80.00,40.00,1095.00,2.90
"59151138",515.00,5.00,355.00,150.00,5.00,5.00,0.00,140.00,0.00,0.00,515.00,195.00,180.00,85.00,45.00,10.00,1035.00,2.00
"59151139",430.00,0.00,105.00,320.00,5.00,20.00,0.00,295.00,0.00,0.00,430.00,190.00,140.00,55.00,30.00,10.00,815.00,1.90
"59151141",920.00,10.00,295.00,615.00,0.00,160.00,5.00,455.00,0.00,0.00,920.00,335.00,310.00,150.00,85.00,35.00,1975.00,2.10
"59151142",165.00,50.00,0.00,120.00,10.00,75.00,25.00,5.00,0.00,0.00,165.00,25.00,40.00,35.00,35.00,25.00,525.00,3.20
"59151143",400.00,25.00,60.00,320.00,0.00,95.00,20.00,195.00,0.00,0.00,400.00,115.00,125.00,70.00,60.00,30.00,990.00,2.50
"59151145",345.00,0.00,0.00,345.00,0.00,40.00,0.00,305.00,0.00,0.00,345.00,160.00,90.00,50.00,30.00,10.00,675.00,2.00
"59151146",660.00,0.00,205.00,455.00,5.00,245.00,0.00,200.00,0.00,0.00,660.00,190.00,230.00,120.00,80.00,40.00,1535.00,2.30
"59151147",420.00,0.00,0.00,415.00,15.00,250.00,0.00,155.00,0.00,0.00,420.00,125.00,110.00,85.00,60.00,35.00,1040.00,2.50
"59151148",680.00,0.00,0.00,680.00,0.00,65.00,0.00,610.00,0.00,0.00,680.00,315.00,255.00,75.00,25.00,10.00,1215.00,1.80
"59151149",660.00,5.00,0.00,660.00,0.00,140.00,0.00,515.00,0.00,0.00,660.00,180.00,220.00,135.00,85.00,35.00,1580.00,2.40
"59151150",175.00,40.00,0.00,140.00,35.00,55.00,5.00,40.00,0.00,0.00,175.00,30.00,45.00,40.00,40.00,20.00,500.00,2.80
"59151151",230.00,85.00,0.00,140.00,0.00,140.00,5.00,0.00,0.00,0.00,225.00,30.00,70.00,40.00,45.00,35.00,680.00,3.00
"59151152",215.00,180.00,0.00,35.00,25.00,0.00,10.00,0.00,0.00,0.00,215.00,25.00,60.00,45.00,40.00,40.00,685.00,3.30
"59151153",205.00,195.00,0.00,15.00,0.00,10.00,5.00,0.00,0.00,0.00,210.00,20.00,65.00,50.00,30.00,40.00,675.00,3.30
"59151154",120.00,75.00,0.00,40.00,0.00,0.00,40.00,5.00,0.00,0.00,115.00,20.00,25.00,30.00,20.00,20.00,365.00,3.10
"59151155",310.00,20.00,0.00,295.00,0.00,220.00,0.00,70.00,0.00,0.00,315.00,90.00,75.00,55.00,65.00,35.00,830.00,2.70
"59151156",150.00,85.00,0.00,65.00,5.00,0.00,50.00,10.00,0.00,0.00,150.00,15.00,40.00,35.00,30.00,25.00,485.00,3.30
"59151157",160.00,90.00,0.00,70.00,15.00,25.00,20.00,10.00,0.00,0.00,160.00,20.00,35.00,45.00,30.00,35.00,540.00,3.30
"59151158",135.00,105.00,0.00,30.00,0.00,5.00,25.00,5.00,0.00,0.00,135.00,20.00,40.00,25.00,25.00,25.00,420.00,3.10
"59151159",140.00,90.00,0.00,55.00,10.00,0.00,35.00,10.00,0.00,0.00,145.00,20.00,40.00,20.00,35.00,20.00,430.00,3.10
"59151160",245.00,140.00,0.00,100.00,0.00,0.00,85.00,15.00,5.00,0.00,245.00,35.00,60.00,50.00,45.00,50.00,800.00,3.30
"59151161",195.00,90.00,0.00,110.00,0.00,90.00,10.00,0.00,0.00,0.00,200.00,35.00,50.00,45.00,40.00,25.00,600.00,3.00
"59151162",135.00,80.00,0.00,60.00,0.00,25.00,30.00,0.00,0.00,0.00,135.00,25.00,35.00,30.00,30.00,20.00,400.00,3.00
"59151163",215.00,130.00,0.00,80.00,0.00,0.00,80.00,5.00,0.00,0.00,215.00,25.00,60.00,45.00,40.00,50.00,710.00,3.30
