"geo_id","population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
59150511,345,15,10,10,15,20,30,15,15,20,30,25,30,25,30,15,15,10,15,150,195,0,17,6,13,10,15,0,9,0,9,0,6,0,13,6,6,-1,0,13,0,0,0,6,0,0,9,0,14,24,8,161,0,0,1
59150512,460,15,15,45,35,40,35,25,5,20,51,45,35,25,20,20,15,5,9,225,235,0,23,0,24,5,14,4,6,0,9,0,21,0,9,6,0,5,7,0,5,0,0,5,0,0,0,0,0,50,0,236,21,9,1
59150513,470,10,15,15,35,40,45,20,25,20,30,51,40,35,25,15,15,20,14,225,245,0,31,0,13,7,7,1,0,0,10,0,7,0,6,6,6,-1,0,0,0,0,0,-1,0,0,0,10,0,0,21,310,0,34,3
59150514,605,25,20,36,46,56,56,25,25,25,56,51,46,41,31,15,15,15,21,283,322,0,10,0,10,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,46,0,493,21,9,1
59150515,385,20,15,20,25,35,30,20,10,20,30,40,25,20,20,15,10,15,15,190,195,0,43,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,21,0,0,0,0,0,35,0,258,18,0,0
59150516,470,20,15,20,35,45,45,25,20,20,35,40,35,25,25,20,15,15,15,225,245,0,22,0,3,3,5,-1,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,9,0,72,18,264,12,47,1
59150517,405,21,21,26,26,42,16,21,16,21,31,42,21,26,31,10,21,5,8,198,207,0,8,7,7,7,13,1,8,0,0,0,8,0,0,15,9,0,0,0,0,0,8,12,0,0,11,11,11,0,11,226,0,32,0
59150518,415,15,15,25,35,51,30,15,15,20,20,40,30,20,25,5,15,10,29,195,220,0,40,0,8,3,0,2,9,0,13,0,7,0,12,0,6,0,0,4,0,0,0,1,0,0,10,0,10,34,0,206,9,38,3
59150519,400,15,20,20,30,49,25,20,20,20,30,25,25,20,20,15,20,10,16,185,215,0,0,11,9,0,17,0,13,0,0,0,0,0,6,6,0,21,0,0,0,0,9,10,0,0,0,21,11,21,0,172,19,54,0
59150520,1015,45,35,35,50,75,106,65,65,45,85,70,65,75,45,35,35,35,49,450,565,0,62,19,32,11,20,11,14,5,24,0,6,5,25,13,28,24,4,7,4,16,0,27,0,9,18,0,40,0,9,428,38,114,2
59150521,605,19,24,29,34,58,63,34,39,34,34,39,44,48,29,19,24,19,15,280,325,9,30,0,15,5,10,7,13,0,17,0,0,0,7,0,0,0,0,12,0,5,23,0,0,0,9,9,0,17,0,307,25,85,0
59150522,585,35,15,15,30,64,50,40,30,35,35,50,35,59,35,20,10,15,12,277,308,0,19,0,0,0,14,0,7,0,11,6,7,0,0,11,0,0,15,0,0,5,0,0,0,0,8,0,0,8,0,464,0,11,-1
59150523,610,25,36,30,36,46,41,30,41,46,51,30,30,46,36,25,20,30,11,290,320,0,42,0,17,12,12,-1,12,0,25,7,5,0,0,5,0,5,0,5,0,24,0,12,0,8,23,0,8,22,13,280,0,76,-2
59150524,505,16,26,26,31,31,57,36,16,31,31,42,31,36,36,16,21,16,6,263,242,0,37,0,19,15,8,3,7,13,13,5,0,0,12,0,7,0,0,7,0,0,0,22,11,0,0,11,0,43,0,202,40,31,-1
59150525,520,24,24,19,43,48,53,39,39,29,48,34,29,29,14,14,10,10,14,253,267,15,44,0,30,9,20,0,7,6,12,0,18,0,6,6,10,-1,0,4,0,12,7,7,6,5,7,0,0,65,0,168,37,11,9
59150526,555,25,20,30,35,45,45,50,50,35,30,30,40,40,20,25,20,5,10,273,282,16,0,11,8,4,8,0,7,0,16,0,7,0,0,0,0,7,0,13,7,0,0,1,0,0,11,22,0,120,23,134,62,68,10
59150527,560,15,20,25,51,56,61,46,31,41,36,41,41,36,20,15,10,10,5,292,268,8,20,0,8,6,9,0,6,3,0,2,6,6,0,0,10,0,0,0,0,0,0,-1,0,0,0,8,0,217,43,120,46,24,19
59150528,550,21,41,31,31,36,46,36,46,36,36,41,31,41,36,15,5,10,11,282,268,16,25,8,12,8,16,14,10,0,0,7,0,0,7,7,0,9,0,0,10,0,0,-1,0,0,16,16,8,143,0,63,139,16,1
59150529,535,20,45,40,25,30,40,30,35,45,40,45,30,30,30,20,15,10,5,255,280,8,60,0,24,21,24,4,10,0,22,10,17,4,11,11,8,8,5,5,0,14,1,10,0,0,0,0,0,68,0,118,60,7,5
59150530,580,29,25,34,34,39,39,34,34,44,54,54,39,39,34,20,5,10,13,253,327,13,49,17,26,26,23,0,29,9,23,0,15,5,5,22,8,0,0,9,0,14,0,1,0,9,52,0,9,10,16,88,68,28,6
59150531,755,45,40,25,35,55,60,65,70,60,55,75,55,30,30,15,20,15,5,360,395,8,86,18,42,34,39,10,20,12,23,0,28,0,13,11,7,11,0,12,0,8,5,5,15,0,34,19,18,38,60,25,110,37,7
59150532,595,30,20,30,40,61,45,40,50,40,40,45,35,40,20,15,20,15,9,295,300,0,73,0,39,23,28,5,10,20,35,10,10,3,0,0,3,4,6,10,0,19,0,1,0,0,0,20,0,54,0,143,45,26,8
59150533,620,30,20,25,45,50,60,40,40,45,65,45,45,30,25,15,10,15,15,298,322,24,39,0,28,24,17,0,5,15,23,5,9,0,5,9,0,14,13,5,0,38,0,0,0,0,8,0,0,23,0,168,113,26,9
59150534,535,25,25,29,29,29,49,44,39,34,44,44,20,29,34,10,15,20,16,260,275,10,49,9,21,9,10,-1,12,0,33,0,9,4,9,5,10,3,0,0,8,11,5,0,0,0,0,0,10,10,0,156,78,67,-2
59150535,600,30,30,40,25,40,40,45,40,40,45,60,55,35,15,15,10,15,20,287,313,0,35,0,30,19,22,8,24,5,44,4,9,6,17,19,16,3,4,15,6,0,4,20,0,0,0,0,38,16,0,136,60,39,1
59150536,515,5,5,0,5,5,15,15,10,20,25,25,29,49,54,54,59,44,96,195,320,12,32,16,37,32,42,11,26,10,35,0,18,0,14,7,18,8,0,18,0,0,0,-1,0,18,0,0,0,6,12,50,81,0,13
59150537,590,36,31,31,36,52,36,31,26,47,41,57,47,41,31,16,16,16,-1,285,305,29,63,0,31,11,33,8,36,12,34,15,15,0,13,0,28,8,0,15,0,0,0,13,0,0,0,8,24,20,0,101,39,33,1
59150538,190,11,5,0,0,5,21,11,16,5,11,11,21,32,21,11,5,5,-1,90,100,7,16,6,16,11,4,6,13,3,7,4,16,0,8,5,0,0,0,0,0,0,0,4,0,0,7,0,7,0,7,21,4,17,1
59150539,485,20,15,15,36,31,36,26,26,26,31,51,46,41,31,15,15,15,9,225,260,8,22,8,12,12,7,8,19,7,20,0,0,5,0,5,21,-1,0,0,7,9,0,0,0,0,0,0,8,20,13,185,48,43,-1
59150540,570,14,19,34,38,38,57,34,14,34,43,48,53,38,34,14,19,19,20,285,285,10,29,0,37,18,25,13,0,17,8,9,9,17,0,0,13,0,0,0,0,6,7,0,0,0,0,0,15,17,8,206,37,62,7
59150541,730,20,20,35,70,60,45,55,25,40,50,60,40,55,50,30,25,20,30,345,385,10,27,9,13,8,7,3,7,16,9,6,7,10,14,0,0,15,7,0,10,0,17,6,0,0,16,0,0,22,9,383,15,82,2
59150542,455,15,15,15,10,30,50,55,30,20,25,30,30,30,30,15,15,20,20,205,250,0,43,0,26,13,15,0,7,0,9,5,0,5,0,0,9,0,0,7,0,0,0,-1,0,0,9,0,26,0,0,201,33,50,-2
59150543,515,15,15,15,20,35,35,35,25,15,25,35,35,35,30,20,20,35,70,233,282,0,0,0,24,6,18,1,8,0,18,0,0,0,7,7,0,-1,13,0,0,0,0,0,0,0,12,0,0,42,0,271,59,30,0
59150544,785,25,15,15,25,40,50,40,35,30,35,50,55,45,80,60,70,55,60,297,488,0,22,0,36,26,28,0,10,5,34,13,13,4,4,4,8,12,0,13,4,4,5,7,0,0,9,0,22,0,0,397,17,83,5
59150545,660,25,30,25,45,55,35,30,40,40,35,55,40,35,40,25,30,35,40,325,335,13,22,10,29,13,13,0,18,8,36,8,0,8,5,0,5,19,0,0,0,0,14,23,0,0,0,0,0,14,29,336,0,37,0
59150546,655,34,20,34,30,49,49,49,49,39,44,49,25,39,49,30,20,25,21,295,360,0,45,19,10,21,12,0,11,5,6,6,6,0,11,10,4,18,0,0,0,17,0,17,0,0,0,8,20,12,20,272,46,59,0
59150547,505,25,30,20,25,35,35,45,45,35,40,35,25,25,30,20,15,15,5,245,260,0,27,12,21,11,18,4,10,4,9,4,7,0,17,8,6,27,0,10,0,0,0,13,0,0,44,0,45,0,0,120,9,70,9
59150548,395,10,10,15,25,25,25,25,25,10,20,35,25,30,35,15,20,25,20,185,210,0,64,9,12,12,18,1,0,0,10,22,11,0,4,7,4,3,0,7,11,0,0,1,0,0,0,0,10,24,0,132,0,37,-4
59150549,465,20,15,34,29,54,49,20,10,29,39,44,20,20,24,24,10,10,14,218,247,0,26,0,18,6,4,9,0,0,10,0,0,0,13,4,0,0,0,6,4,0,0,13,0,0,0,0,0,15,0,324,7,7,-1
59150550,625,26,36,26,46,56,51,36,31,46,36,56,31,31,41,20,20,20,16,305,320,16,8,0,10,10,7,-1,22,0,7,0,0,0,17,7,7,6,0,0,0,0,0,44,0,0,0,12,8,22,18,344,0,60,1
59150551,470,15,15,34,39,34,34,24,24,15,29,49,34,39,29,24,10,5,17,230,240,0,21,6,26,9,0,0,0,0,0,6,0,4,12,21,0,9,13,0,0,0,0,0,0,0,0,0,12,19,0,253,8,34,17
59150552,440,15,24,29,44,29,34,24,10,20,39,39,29,29,34,10,15,10,6,208,232,0,40,0,20,23,10,0,6,0,12,6,6,0,0,0,0,15,0,9,0,0,0,-1,0,0,0,0,0,36,0,198,0,60,0
59150553,585,15,30,35,40,71,40,15,20,30,55,55,45,35,35,25,20,10,9,265,320,0,0,11,8,6,3,3,0,0,12,0,0,6,11,15,0,12,0,0,0,0,0,8,0,0,11,11,17,0,0,371,11,68,1
59150554,480,20,20,36,56,41,36,20,15,26,51,26,31,26,36,15,15,5,5,232,248,0,32,0,6,6,11,4,0,5,10,8,5,2,4,0,0,3,6,0,4,0,0,6,0,0,0,0,8,6,6,268,35,35,10
59150555,660,26,26,41,56,61,67,31,26,31,51,72,46,31,36,26,15,15,3,315,345,0,30,11,30,18,18,6,20,6,25,0,14,0,11,15,0,0,0,10,0,0,13,-1,0,0,0,0,28,14,0,313,0,79,0
59150556,850,25,30,35,80,65,70,45,35,45,80,75,50,70,45,20,30,35,15,387,463,13,47,0,45,34,34,25,33,23,36,5,18,5,8,13,18,9,0,7,0,19,25,0,0,0,0,0,21,13,0,295,16,78,10
59150557,605,15,30,39,54,64,34,15,30,39,64,64,39,25,25,30,20,10,8,260,345,10,40,8,40,22,18,9,16,10,17,6,20,0,4,6,6,1,0,16,0,0,0,1,0,0,0,0,10,11,12,240,9,75,-2
59150558,570,15,5,15,25,35,45,45,50,35,50,50,30,40,50,25,20,20,15,257,313,13,48,22,59,36,45,8,22,9,35,19,24,4,17,7,13,4,0,6,4,0,11,6,9,0,9,0,8,8,0,70,8,46,0
59150559,455,10,15,40,35,40,30,20,15,25,55,40,25,30,25,20,15,5,10,217,238,11,20,6,28,38,14,0,13,17,21,0,19,0,16,11,5,0,7,0,0,7,11,5,0,0,0,11,31,0,0,154,0,11,-1
59150560,580,30,35,45,40,50,30,20,25,35,45,50,50,40,25,25,15,10,10,285,295,20,45,10,50,21,34,5,19,9,23,9,27,0,19,15,0,7,0,4,0,7,0,1,0,0,10,0,10,15,15,198,10,0,-3
59150561,535,20,29,44,39,44,25,25,20,25,39,44,44,29,34,34,15,15,10,260,275,0,50,0,33,12,37,4,13,12,14,12,19,0,7,5,9,3,5,8,0,0,0,5,0,0,0,0,8,0,0,212,12,55,0
59150562,560,5,25,35,55,50,30,20,10,40,45,61,45,30,30,25,25,10,19,258,302,8,32,7,33,23,29,0,6,4,17,0,0,4,12,12,9,15,18,12,0,0,0,-1,0,0,12,0,0,19,0,233,0,54,2
59150563,650,15,15,20,25,60,50,50,35,50,45,60,50,40,25,40,25,25,20,300,350,0,61,9,59,22,39,7,37,6,37,0,20,0,10,4,4,3,5,5,0,23,1,4,0,0,22,9,38,13,0,133,23,54,2
59150564,620,15,20,20,40,30,30,25,30,30,45,45,50,50,50,45,35,20,40,262,358,8,51,0,65,30,30,7,13,6,35,7,27,0,8,8,8,12,0,0,5,0,13,0,0,0,0,8,35,8,0,184,15,38,-1
59150565,540,15,20,30,40,35,25,20,15,25,45,40,35,35,45,30,25,30,30,260,280,41,48,0,41,23,38,15,19,9,16,12,8,0,0,10,6,4,6,8,4,4,1,0,0,0,0,0,55,18,0,69,7,81,-3
59150566,540,5,10,16,16,37,31,10,16,21,26,58,42,37,47,21,47,47,53,200,340,0,43,8,44,34,34,5,16,7,18,0,22,6,0,15,6,1,0,8,0,0,44,28,8,0,8,0,24,8,0,93,0,59,1
59150567,565,10,15,29,25,39,15,10,10,29,39,44,44,49,39,34,39,39,56,215,350,17,41,20,71,37,43,21,32,4,37,17,17,0,15,7,10,10,4,4,7,4,1,18,0,0,13,0,0,0,0,56,0,56,3
59150568,575,15,15,20,40,40,45,25,35,30,45,50,35,30,45,30,30,30,15,250,325,9,47,9,42,35,30,8,15,5,38,16,6,7,18,20,11,0,6,6,0,6,0,23,0,0,13,0,13,0,9,153,0,33,-3
59150569,840,20,20,25,60,70,40,35,30,50,60,70,55,60,60,40,50,45,50,375,465,9,49,13,54,30,39,16,34,20,25,15,9,11,8,11,13,6,9,15,0,9,10,-1,0,0,0,18,44,13,0,251,16,93,1
59150570,500,10,15,10,25,35,45,20,25,20,40,40,35,30,25,30,20,30,45,210,290,0,43,0,30,17,27,13,21,5,19,5,12,4,9,21,16,5,0,5,0,0,9,8,0,0,9,9,0,0,0,174,9,31,-1
59150571,565,20,25,35,55,45,25,25,25,30,45,55,35,25,45,25,10,20,20,270,295,0,47,16,53,16,28,4,31,0,13,16,7,3,9,4,3,8,5,9,0,0,8,5,0,0,8,8,16,20,0,213,15,0,0
59150572,345,15,15,19,34,24,15,19,5,19,29,24,29,39,19,15,15,5,5,155,190,0,41,11,24,24,18,2,13,0,24,0,19,0,6,8,8,4,9,11,0,0,11,8,0,0,0,0,8,0,0,86,0,7,3
59150573,1430,45,74,99,144,104,70,79,70,129,174,134,74,60,60,35,35,25,19,630,800,9,46,0,29,29,26,5,7,10,42,0,21,0,8,14,0,6,0,7,7,7,-1,-1,0,0,18,0,46,0,0,880,0,214,1
59150575,695,15,20,46,71,36,30,20,15,46,66,51,30,30,25,15,25,36,118,275,420,34,61,0,50,40,45,-1,10,8,23,7,23,0,14,14,0,25,0,10,0,0,0,0,0,0,0,0,14,0,0,240,0,80,-2
59150577,820,10,25,25,45,35,15,15,25,35,50,50,45,60,89,45,50,55,146,320,500,9,52,9,116,52,61,17,15,10,25,7,26,10,17,10,17,6,8,19,0,8,8,8,0,9,19,0,8,24,8,221,8,13,0
59150578,465,15,35,30,45,30,30,20,20,40,35,40,25,30,20,10,10,15,15,232,233,0,17,0,24,18,22,0,0,28,6,0,7,10,0,0,7,0,19,0,0,0,11,0,0,0,0,0,44,0,0,208,16,28,0
59150579,415,14,24,24,38,33,29,19,14,19,33,43,29,24,24,19,10,10,9,210,205,10,0,0,8,16,10,7,7,6,8,0,7,0,13,0,0,0,6,9,0,0,6,0,0,0,0,0,10,29,0,190,17,50,6
59150580,470,15,39,29,44,44,24,20,24,34,54,54,20,24,15,15,5,0,10,228,242,0,0,0,10,10,10,-1,0,0,15,0,0,0,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0
59150581,360,15,20,25,25,45,25,10,15,25,30,40,20,25,10,10,10,10,0,178,182,11,14,8,22,5,15,-1,12,4,19,0,4,0,0,0,8,8,7,4,0,0,0,4,0,0,0,18,0,7,0,141,10,29,11
59150582,580,20,29,39,44,64,49,29,20,29,59,44,34,34,25,15,15,10,21,275,305,0,35,0,12,12,0,8,12,4,11,8,5,0,0,0,0,9,4,4,0,4,4,5,0,0,13,0,0,0,0,383,9,38,0
59150583,570,25,15,25,35,30,40,50,40,30,40,45,45,35,35,45,20,10,5,277,293,22,56,0,55,37,34,22,44,18,34,0,30,4,28,9,9,5,16,26,0,5,0,8,0,0,9,0,0,0,0,64,7,20,8
59150584,615,25,34,30,34,44,34,49,39,59,49,49,39,25,39,25,15,15,11,275,340,0,36,16,81,58,35,16,33,14,19,0,29,3,11,15,18,11,25,20,0,6,11,5,0,0,0,13,35,26,0,55,7,8,9
59150585,480,20,35,25,25,56,25,25,20,25,51,35,30,35,15,15,20,10,13,237,243,0,47,8,30,21,19,20,24,5,30,9,12,0,0,8,14,10,18,0,8,0,13,11,0,0,23,9,14,31,9,53,0,32,2
59150586,540,25,15,10,20,71,81,76,35,35,35,35,25,25,20,5,10,10,7,238,302,8,73,19,55,37,38,22,25,8,30,10,6,0,12,19,14,0,0,32,5,5,0,0,0,0,21,17,13,9,0,43,0,19,0
59150587,580,20,20,40,30,60,45,40,40,30,45,45,40,35,35,15,10,15,15,285,295,9,102,13,67,36,50,11,19,5,39,5,21,0,6,13,4,8,7,10,0,0,23,12,9,0,22,0,0,0,10,41,8,21,9
59150588,590,30,35,30,30,69,59,50,40,40,45,35,35,30,25,15,10,15,-3,280,310,11,60,15,63,25,40,25,25,20,34,7,8,0,13,9,13,3,8,13,5,17,8,13,0,0,26,0,18,22,0,67,11,14,-3
59150589,470,20,30,25,25,40,40,20,30,30,40,40,25,25,30,20,10,10,10,222,248,12,44,0,41,27,31,2,24,14,34,19,17,10,13,10,4,13,5,14,0,0,0,1,0,0,0,12,0,0,0,65,35,23,0
59150590,545,20,35,35,40,55,40,25,20,35,40,55,40,35,30,15,10,10,5,265,280,11,86,0,53,20,31,17,16,11,21,4,38,14,4,0,14,8,5,13,5,0,0,0,0,0,15,0,11,16,0,72,7,43,10
59150591,625,15,40,50,55,50,40,25,25,35,60,60,45,45,30,15,15,10,10,307,318,0,70,20,63,37,46,27,37,9,27,16,42,0,9,4,8,15,0,9,0,12,0,16,0,0,13,0,30,26,0,71,0,9,9
59150592,615,30,35,30,25,60,80,55,40,45,55,45,30,25,25,15,15,0,5,298,317,8,47,37,48,36,45,10,27,8,50,9,35,5,12,17,7,9,5,11,5,11,5,7,0,0,8,12,12,17,7,65,7,24,9
59150593,550,30,30,30,35,56,45,40,30,35,61,40,35,30,20,10,0,10,13,270,280,13,22,8,41,36,57,20,36,15,59,0,38,10,23,11,11,3,27,17,5,5,12,-1,0,0,0,0,16,11,5,28,0,20,2
59150594,455,29,15,10,10,53,48,48,39,29,34,29,15,39,24,10,10,5,8,225,230,11,39,7,48,22,40,15,32,7,29,13,17,0,5,8,9,15,11,5,0,11,5,-1,0,8,0,8,11,0,0,39,6,28,7
59150595,665,35,30,25,45,69,40,55,50,40,55,50,30,35,45,35,10,10,6,298,367,0,95,11,66,31,40,14,42,14,32,5,27,6,5,6,13,13,14,17,0,14,9,8,20,0,0,16,0,8,0,87,22,21,9
59150596,475,26,21,21,31,46,46,41,21,26,36,36,31,31,31,15,5,5,6,217,258,9,86,0,67,37,39,13,16,9,35,9,13,6,4,6,0,15,24,9,6,6,0,6,0,0,0,0,0,0,0,36,0,15,9
59150597,730,20,25,30,35,76,111,65,50,40,50,45,45,55,35,15,10,5,18,370,360,8,103,26,73,52,45,13,30,5,47,18,21,0,6,10,10,11,9,9,0,7,1,16,0,0,23,8,43,20,0,62,6,49,-1
59150598,595,25,25,20,20,54,93,74,44,34,30,34,34,34,30,20,15,0,9,290,305,9,81,0,60,38,48,36,22,7,46,5,45,5,16,24,11,4,0,14,0,8,0,16,0,0,13,0,9,8,5,27,7,15,16
59150599,620,5,10,5,10,35,74,60,40,40,30,40,35,50,50,40,35,35,26,263,357,15,92,8,61,43,53,10,30,12,46,11,42,9,15,5,20,8,4,9,4,5,8,7,8,0,8,11,20,10,6,6,6,20,8
59150600,505,15,25,25,20,29,34,39,25,25,34,44,34,29,34,25,29,10,29,237,268,12,85,8,41,8,49,15,15,5,34,8,15,0,11,17,14,1,0,9,0,9,-1,5,0,8,12,0,19,15,0,77,0,15,-1
59150601,730,30,35,30,25,65,60,65,70,70,70,55,40,35,35,25,15,5,0,340,390,33,123,26,44,49,33,10,47,13,32,16,26,8,12,7,12,16,12,51,6,12,6,0,0,0,16,12,21,21,0,46,0,7,13
59150602,415,20,10,15,26,46,41,31,31,20,31,31,31,31,31,20,0,0,0,197,218,21,44,18,51,25,25,10,21,7,27,8,18,0,7,22,7,13,0,19,0,0,7,4,0,0,8,17,0,7,11,6,6,7,-1
59150603,425,20,15,10,20,34,34,34,24,24,20,24,39,39,39,24,10,10,5,202,223,9,57,8,76,28,32,8,20,5,44,17,6,0,5,7,3,8,4,9,4,0,5,15,0,0,9,9,9,0,0,15,0,7,6
59150604,630,20,20,20,20,79,94,69,50,50,45,35,30,25,30,25,10,5,3,305,325,7,79,23,48,39,38,13,42,14,44,10,20,3,7,6,15,18,4,6,15,11,4,4,0,7,49,7,25,14,0,26,11,12,9
59150605,470,20,20,20,20,49,44,44,24,29,44,34,24,20,34,24,10,0,10,225,245,16,70,19,35,53,42,23,35,5,28,13,23,0,11,5,23,9,6,12,0,0,0,-1,0,0,0,8,0,11,0,17,9,0,-2
59150606,715,41,46,15,20,56,76,81,46,46,71,56,46,41,35,15,10,5,9,347,368,10,94,26,69,37,62,19,37,7,47,33,9,0,7,9,13,21,7,11,4,15,11,17,0,0,20,17,7,0,0,74,0,26,6
59150607,820,35,25,25,35,65,100,80,65,55,70,65,75,55,30,20,10,5,5,385,435,11,111,11,93,53,68,19,48,18,44,12,35,4,4,9,19,12,11,14,4,14,9,4,9,13,18,32,22,10,5,55,0,19,10
59150608,620,25,15,5,25,51,76,51,51,56,41,41,41,36,46,36,10,15,-1,318,302,7,103,19,59,36,47,3,15,19,60,23,31,5,7,15,13,0,3,11,3,9,10,4,0,14,17,10,13,6,10,26,0,22,0
59150609,515,20,15,20,15,60,75,70,50,35,30,35,25,30,15,10,0,5,5,237,278,10,46,8,39,24,49,26,14,8,21,5,24,5,12,5,7,5,6,22,0,10,0,16,0,0,15,10,0,5,19,64,9,36,-5
59150610,675,21,21,26,31,77,113,88,57,46,46,52,26,31,21,15,5,0,-1,300,375,0,97,28,81,51,59,13,34,12,48,0,21,8,20,14,12,3,28,5,5,11,5,1,0,0,38,0,11,0,8,33,0,20,9
59150611,685,45,30,15,25,71,96,76,71,45,35,30,45,25,25,20,15,5,11,322,363,0,168,30,65,51,56,3,28,5,60,16,8,4,30,6,28,28,22,10,0,0,5,5,0,0,8,0,15,0,0,26,8,0,0
59150612,560,26,26,26,21,57,67,62,46,46,46,26,31,15,36,15,5,5,4,270,290,8,70,7,46,45,52,19,46,7,25,11,21,0,7,7,18,11,14,16,6,11,0,11,0,8,8,0,11,15,0,39,0,21,0
59150613,655,25,20,20,20,35,66,96,55,60,50,30,45,35,30,25,15,15,13,307,348,0,57,27,74,37,56,17,26,13,45,26,31,0,8,5,22,17,29,16,0,7,6,5,0,13,8,17,12,8,0,54,9,9,1
59150614,640,25,15,15,15,66,102,76,61,51,51,46,36,36,25,10,5,5,0,285,355,9,61,12,56,42,54,11,54,16,39,16,22,4,19,10,10,13,19,16,11,5,10,6,0,9,22,9,14,14,0,19,8,28,2
59150615,490,30,25,20,10,30,45,49,40,40,45,25,20,25,35,20,20,10,1,225,265,0,40,11,58,39,37,15,31,15,42,8,15,0,9,9,6,11,17,9,5,5,0,-1,0,0,9,9,21,0,0,20,9,32,9
59150616,600,20,15,15,10,55,119,89,55,35,50,40,20,30,20,10,10,10,-3,290,310,0,69,20,63,38,38,20,41,24,28,6,11,4,20,6,20,4,0,14,0,0,14,0,0,16,20,16,16,8,0,20,6,38,20
59150617,520,10,5,5,5,40,110,95,45,20,45,25,35,30,20,15,10,5,0,230,290,12,76,11,53,36,31,20,22,13,33,20,15,4,8,9,17,8,6,18,0,6,10,9,0,0,16,8,9,14,7,0,6,24,-1
59150618,655,15,10,0,5,45,110,130,75,50,40,35,40,35,25,15,15,5,5,320,335,15,75,19,70,37,43,17,24,19,60,10,34,7,19,19,17,8,4,7,0,5,7,4,7,0,7,26,7,0,7,33,7,22,19
59150619,595,31,20,15,25,41,81,76,66,46,56,41,25,20,20,15,10,5,2,290,305,9,107,9,60,44,55,11,32,0,36,21,40,5,18,0,5,20,4,10,0,4,10,1,0,0,13,9,8,0,8,20,0,25,11
59150620,540,10,10,5,15,25,45,70,40,30,30,40,35,40,60,20,35,10,20,243,297,39,58,10,47,38,40,12,49,5,34,8,24,8,8,12,10,23,0,11,0,6,14,16,0,0,10,10,0,14,0,16,11,12,-5
59150621,470,10,10,0,5,29,93,69,59,29,29,24,15,24,34,20,10,5,5,215,255,21,53,6,45,27,39,5,38,20,26,8,14,3,10,12,17,10,0,19,5,5,0,0,3,3,10,21,0,14,0,16,6,13,1
59150622,475,15,10,5,5,30,84,89,59,30,25,30,30,20,15,5,10,10,3,230,245,12,66,8,44,30,42,12,24,6,32,8,24,4,12,4,19,18,0,9,0,4,3,5,0,0,19,15,8,13,6,20,0,7,1
59150623,485,10,5,0,5,24,92,92,63,29,29,29,29,24,19,15,15,0,5,205,280,8,63,10,57,34,37,15,22,12,40,0,28,0,12,9,12,15,5,22,0,5,8,5,0,8,0,0,8,6,7,8,0,8,21
59150624,555,10,5,0,10,45,110,100,75,30,35,25,35,25,20,10,10,5,5,249,306,13,90,0,51,41,41,18,26,11,43,4,30,0,19,9,15,13,0,23,0,7,0,9,0,0,13,9,17,13,0,11,0,23,6
59150625,595,15,10,10,15,25,97,107,71,31,46,41,25,31,36,20,10,5,0,280,315,8,90,11,51,44,44,38,41,16,30,17,30,5,19,6,17,9,0,15,6,0,18,0,0,0,19,12,0,27,0,0,0,23,-1
59150626,565,20,15,10,20,25,71,96,50,50,55,30,35,30,30,15,5,5,3,267,298,35,81,0,58,39,33,14,29,5,28,12,29,4,17,19,19,6,0,8,0,13,0,12,12,8,8,0,8,0,0,33,7,19,9
59150627,520,30,15,10,15,20,54,50,69,45,45,35,50,35,20,15,5,5,2,235,285,12,95,7,41,25,36,13,32,11,25,9,13,6,13,21,8,8,0,16,0,6,5,5,0,8,16,8,0,12,0,45,0,20,4
59150628,680,25,15,10,15,40,95,105,70,55,50,50,35,30,30,20,15,10,10,325,355,8,79,27,53,45,52,17,21,0,65,0,44,3,20,17,15,6,16,28,0,0,0,-1,0,8,12,0,28,20,0,39,11,24,23
59150629,530,10,15,0,5,25,91,96,61,45,35,35,20,25,30,20,5,5,7,245,285,17,66,9,47,45,34,32,30,10,31,5,19,4,15,13,18,4,6,22,6,6,-1,5,0,0,13,21,8,7,6,24,9,0,-1
59150630,1215,50,25,5,20,70,171,206,136,110,105,80,75,55,40,35,10,10,12,585,630,24,149,20,116,87,103,26,57,26,80,19,65,8,41,15,31,19,0,38,6,16,0,15,0,0,20,20,27,12,0,91,14,53,17
