"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27"
"59151359",530.00,260.00,225.00,35.00,270.00,200.00,15.00,30.00,25.00,265.00,130.00,115.00,20.00,130.00,110.00,5.00,15.00,5.00,260.00,130.00,110.00,20.00,130.00,85.00,5.00,20.00,25.00
"59151360",475.00,240.00,220.00,20.00,240.00,170.00,10.00,30.00,30.00,210.00,115.00,105.00,10.00,100.00,85.00,0.00,5.00,0.00,265.00,120.00,110.00,10.00,140.00,85.00,10.00,25.00,20.00
"59151361",475.00,250.00,235.00,20.00,225.00,175.00,5.00,20.00,25.00,215.00,125.00,115.00,10.00,90.00,80.00,5.00,5.00,0.00,260.00,125.00,115.00,10.00,135.00,95.00,5.00,10.00,25.00
"59151362",500.00,285.00,265.00,20.00,215.00,150.00,15.00,15.00,35.00,240.00,140.00,130.00,10.00,95.00,85.00,5.00,5.00,5.00,265.00,145.00,135.00,10.00,115.00,65.00,5.00,10.00,30.00
"59151363",585.00,315.00,280.00,40.00,265.00,190.00,10.00,35.00,30.00,300.00,160.00,140.00,20.00,145.00,120.00,0.00,15.00,10.00,280.00,160.00,140.00,20.00,120.00,70.00,5.00,20.00,20.00
"59151364",625.00,335.00,300.00,40.00,290.00,215.00,5.00,30.00,40.00,300.00,165.00,150.00,15.00,130.00,115.00,0.00,10.00,5.00,325.00,170.00,150.00,20.00,160.00,105.00,5.00,20.00,35.00
"59151365",455.00,260.00,240.00,20.00,195.00,150.00,10.00,10.00,20.00,220.00,130.00,115.00,10.00,90.00,75.00,5.00,5.00,0.00,240.00,135.00,120.00,10.00,105.00,75.00,5.00,10.00,20.00
"59151366",450.00,205.00,190.00,15.00,240.00,120.00,5.00,35.00,80.00,225.00,105.00,100.00,5.00,120.00,70.00,5.00,15.00,25.00,225.00,100.00,90.00,5.00,120.00,45.00,5.00,20.00,55.00
"59151367",490.00,260.00,245.00,15.00,230.00,180.00,10.00,15.00,25.00,245.00,130.00,120.00,5.00,115.00,100.00,5.00,10.00,5.00,240.00,130.00,120.00,5.00,115.00,85.00,10.00,5.00,15.00
"59151368",500.00,275.00,245.00,30.00,220.00,165.00,0.00,35.00,20.00,240.00,135.00,125.00,15.00,105.00,85.00,5.00,10.00,5.00,255.00,135.00,120.00,15.00,115.00,80.00,0.00,20.00,15.00
"59151369",600.00,325.00,285.00,35.00,275.00,215.00,10.00,20.00,25.00,295.00,160.00,140.00,20.00,135.00,110.00,10.00,15.00,5.00,305.00,170.00,145.00,20.00,140.00,100.00,5.00,5.00,20.00
"59151370",675.00,375.00,355.00,25.00,295.00,205.00,25.00,30.00,40.00,315.00,185.00,175.00,15.00,125.00,95.00,10.00,15.00,5.00,365.00,190.00,180.00,15.00,175.00,105.00,10.00,20.00,30.00
"59151371",555.00,325.00,305.00,20.00,230.00,175.00,15.00,25.00,20.00,280.00,165.00,150.00,10.00,115.00,105.00,0.00,5.00,5.00,280.00,160.00,150.00,10.00,115.00,70.00,5.00,15.00,20.00
"59151372",485.00,265.00,245.00,20.00,220.00,165.00,5.00,20.00,25.00,245.00,130.00,125.00,10.00,115.00,95.00,5.00,10.00,5.00,240.00,130.00,125.00,10.00,105.00,70.00,0.00,15.00,20.00
"59151373",650.00,365.00,320.00,50.00,285.00,210.00,10.00,35.00,30.00,325.00,180.00,155.00,25.00,145.00,115.00,5.00,15.00,10.00,325.00,185.00,165.00,25.00,135.00,95.00,5.00,20.00,20.00
"59151374",580.00,340.00,300.00,40.00,245.00,170.00,20.00,35.00,25.00,265.00,165.00,150.00,20.00,100.00,75.00,10.00,10.00,10.00,315.00,175.00,150.00,20.00,145.00,90.00,10.00,30.00,15.00
"59151375",515.00,255.00,200.00,50.00,265.00,145.00,10.00,75.00,35.00,215.00,120.00,100.00,20.00,95.00,65.00,0.00,25.00,5.00,300.00,130.00,105.00,30.00,170.00,85.00,5.00,55.00,30.00
"59151376",805.00,440.00,385.00,55.00,360.00,185.00,20.00,60.00,90.00,370.00,220.00,190.00,25.00,150.00,105.00,10.00,20.00,15.00,440.00,225.00,200.00,30.00,210.00,85.00,15.00,35.00,80.00
"59151377",465.00,245.00,210.00,35.00,220.00,105.00,10.00,35.00,70.00,205.00,120.00,105.00,15.00,85.00,60.00,5.00,10.00,10.00,260.00,120.00,105.00,15.00,140.00,45.00,5.00,20.00,60.00
"59151378",315.00,195.00,170.00,30.00,120.00,60.00,5.00,25.00,25.00,155.00,100.00,90.00,15.00,55.00,35.00,0.00,10.00,10.00,160.00,100.00,85.00,10.00,65.00,25.00,5.00,15.00,20.00
"59151379",340.00,170.00,160.00,10.00,170.00,75.00,5.00,30.00,55.00,160.00,90.00,80.00,5.00,75.00,45.00,5.00,15.00,10.00,185.00,85.00,80.00,5.00,95.00,30.00,0.00,15.00,50.00
"59151380",530.00,255.00,220.00,30.00,275.00,195.00,20.00,30.00,25.00,270.00,130.00,115.00,20.00,145.00,115.00,10.00,15.00,5.00,255.00,125.00,105.00,15.00,130.00,80.00,15.00,20.00,25.00
"59151381",575.00,300.00,285.00,15.00,270.00,205.00,15.00,25.00,30.00,280.00,150.00,140.00,10.00,130.00,110.00,10.00,10.00,5.00,295.00,150.00,140.00,10.00,140.00,95.00,0.00,15.00,30.00
"59151382",565.00,300.00,280.00,20.00,265.00,205.00,15.00,15.00,30.00,280.00,150.00,140.00,10.00,130.00,110.00,10.00,10.00,0.00,285.00,150.00,140.00,10.00,135.00,95.00,5.00,10.00,25.00
"59151383",575.00,320.00,295.00,20.00,260.00,195.00,10.00,25.00,25.00,265.00,155.00,150.00,10.00,110.00,95.00,0.00,5.00,5.00,305.00,160.00,145.00,10.00,145.00,100.00,10.00,15.00,20.00
"59151384",385.00,220.00,210.00,10.00,170.00,120.00,5.00,15.00,25.00,190.00,110.00,105.00,5.00,80.00,60.00,5.00,5.00,10.00,195.00,110.00,100.00,5.00,90.00,60.00,5.00,10.00,20.00
"59151385",590.00,350.00,325.00,20.00,245.00,185.00,5.00,30.00,20.00,300.00,180.00,165.00,10.00,120.00,110.00,0.00,15.00,0.00,290.00,170.00,160.00,10.00,125.00,80.00,5.00,15.00,20.00
"59151386",565.00,335.00,310.00,30.00,230.00,180.00,5.00,15.00,25.00,270.00,165.00,150.00,15.00,105.00,90.00,5.00,5.00,5.00,295.00,170.00,155.00,15.00,120.00,90.00,5.00,10.00,20.00
"59151387",635.00,370.00,350.00,20.00,265.00,215.00,10.00,20.00,20.00,320.00,180.00,170.00,10.00,140.00,120.00,5.00,5.00,5.00,315.00,190.00,180.00,10.00,125.00,95.00,5.00,10.00,15.00
"59151388",435.00,250.00,230.00,20.00,180.00,135.00,15.00,15.00,15.00,215.00,120.00,110.00,10.00,100.00,85.00,5.00,5.00,5.00,210.00,130.00,120.00,15.00,80.00,55.00,5.00,10.00,10.00
"59151389",550.00,310.00,275.00,35.00,235.00,190.00,5.00,30.00,15.00,275.00,155.00,135.00,20.00,125.00,105.00,0.00,15.00,5.00,270.00,160.00,145.00,20.00,115.00,80.00,5.00,15.00,10.00
"59151390",530.00,315.00,280.00,35.00,215.00,165.00,0.00,20.00,25.00,275.00,155.00,140.00,15.00,120.00,100.00,0.00,10.00,5.00,255.00,160.00,145.00,20.00,95.00,65.00,0.00,10.00,20.00
"59151391",460.00,290.00,230.00,60.00,170.00,115.00,10.00,40.00,10.00,220.00,145.00,120.00,25.00,80.00,60.00,5.00,10.00,0.00,240.00,140.00,110.00,30.00,100.00,55.00,0.00,30.00,10.00
"59151392",480.00,290.00,245.00,45.00,190.00,125.00,10.00,45.00,10.00,215.00,145.00,120.00,20.00,75.00,55.00,5.00,10.00,5.00,260.00,145.00,125.00,25.00,115.00,70.00,5.00,35.00,10.00
"59151393",360.00,185.00,165.00,25.00,170.00,135.00,5.00,15.00,20.00,180.00,95.00,80.00,10.00,90.00,70.00,0.00,10.00,5.00,180.00,100.00,85.00,15.00,80.00,60.00,0.00,5.00,15.00
"59151394",770.00,440.00,405.00,35.00,330.00,255.00,15.00,40.00,20.00,385.00,220.00,200.00,15.00,165.00,140.00,5.00,15.00,0.00,385.00,220.00,200.00,20.00,165.00,115.00,10.00,30.00,20.00
"59151395",420.00,255.00,245.00,10.00,165.00,120.00,0.00,25.00,20.00,215.00,130.00,120.00,10.00,85.00,70.00,0.00,10.00,5.00,205.00,130.00,120.00,5.00,80.00,50.00,5.00,15.00,15.00
"59151396",370.00,210.00,195.00,20.00,165.00,120.00,10.00,20.00,15.00,175.00,105.00,95.00,10.00,70.00,65.00,0.00,5.00,0.00,195.00,100.00,95.00,5.00,90.00,60.00,0.00,15.00,15.00
"59151397",525.00,325.00,280.00,45.00,205.00,155.00,15.00,20.00,20.00,265.00,160.00,135.00,20.00,110.00,90.00,5.00,10.00,5.00,260.00,165.00,140.00,20.00,95.00,60.00,10.00,10.00,15.00
"59151399",800.00,390.00,285.00,105.00,410.00,275.00,20.00,95.00,20.00,420.00,190.00,140.00,55.00,230.00,180.00,10.00,45.00,0.00,380.00,200.00,145.00,55.00,180.00,100.00,15.00,50.00,20.00
"59151400",280.00,110.00,85.00,30.00,170.00,125.00,10.00,30.00,5.00,145.00,55.00,40.00,15.00,90.00,70.00,5.00,20.00,5.00,135.00,55.00,40.00,10.00,80.00,55.00,5.00,15.00,5.00
"59151401",495.00,300.00,275.00,25.00,195.00,145.00,5.00,15.00,30.00,245.00,150.00,140.00,10.00,90.00,80.00,0.00,0.00,10.00,250.00,155.00,135.00,15.00,95.00,70.00,5.00,5.00,20.00
"59151404",435.00,265.00,250.00,20.00,170.00,130.00,5.00,15.00,15.00,225.00,135.00,125.00,10.00,85.00,75.00,5.00,5.00,0.00,215.00,135.00,120.00,10.00,85.00,60.00,5.00,5.00,15.00
"59151405",1005.00,510.00,405.00,100.00,505.00,320.00,30.00,85.00,70.00,455.00,250.00,205.00,50.00,200.00,160.00,10.00,25.00,10.00,555.00,250.00,200.00,50.00,300.00,155.00,20.00,65.00,65.00
"59151406",5170.00,2845.00,2315.00,530.00,2330.00,1710.00,95.00,260.00,260.00,2435.00,1415.00,1145.00,265.00,1025.00,870.00,30.00,85.00,35.00,2735.00,1430.00,1170.00,260.00,1305.00,840.00,60.00,180.00,225.00
"59151407",445.00,235.00,200.00,35.00,215.00,160.00,10.00,20.00,25.00,225.00,110.00,95.00,15.00,110.00,90.00,5.00,10.00,5.00,225.00,120.00,100.00,15.00,105.00,75.00,5.00,10.00,20.00
"59151408",380.00,110.00,95.00,20.00,270.00,180.00,10.00,50.00,25.00,180.00,60.00,45.00,10.00,120.00,100.00,5.00,10.00,10.00,200.00,55.00,50.00,5.00,145.00,80.00,10.00,45.00,15.00
"59151409",440.00,180.00,155.00,30.00,260.00,185.00,20.00,35.00,15.00,190.00,95.00,80.00,15.00,100.00,75.00,5.00,20.00,5.00,250.00,90.00,75.00,15.00,160.00,105.00,15.00,20.00,15.00
"59151410",490.00,275.00,245.00,30.00,215.00,160.00,10.00,25.00,20.00,235.00,135.00,125.00,15.00,105.00,85.00,5.00,15.00,0.00,250.00,135.00,120.00,15.00,115.00,75.00,5.00,15.00,15.00
"59151411",615.00,320.00,270.00,55.00,290.00,200.00,20.00,40.00,35.00,300.00,160.00,135.00,30.00,135.00,105.00,5.00,20.00,10.00,310.00,160.00,135.00,30.00,155.00,90.00,10.00,20.00,30.00
"59151412",470.00,245.00,220.00,30.00,230.00,160.00,10.00,25.00,30.00,225.00,120.00,110.00,15.00,105.00,85.00,5.00,15.00,10.00,245.00,120.00,110.00,10.00,125.00,75.00,5.00,15.00,20.00
"59151413",535.00,265.00,240.00,25.00,270.00,200.00,15.00,25.00,35.00,255.00,130.00,115.00,15.00,125.00,110.00,5.00,5.00,5.00,280.00,130.00,115.00,10.00,150.00,90.00,10.00,20.00,35.00
"59151414",770.00,380.00,345.00,35.00,390.00,225.00,15.00,45.00,105.00,370.00,200.00,185.00,15.00,170.00,120.00,10.00,15.00,30.00,400.00,185.00,165.00,20.00,220.00,105.00,5.00,35.00,75.00
"59151415",555.00,275.00,235.00,40.00,275.00,190.00,15.00,35.00,35.00,255.00,135.00,120.00,20.00,115.00,90.00,10.00,10.00,5.00,300.00,140.00,120.00,20.00,160.00,100.00,10.00,25.00,25.00
"59151416",470.00,240.00,220.00,25.00,230.00,170.00,10.00,30.00,25.00,220.00,120.00,110.00,10.00,100.00,85.00,5.00,15.00,5.00,245.00,120.00,110.00,10.00,130.00,80.00,10.00,15.00,25.00
"59151417",455.00,240.00,205.00,35.00,215.00,155.00,10.00,25.00,20.00,220.00,120.00,105.00,10.00,110.00,85.00,5.00,10.00,5.00,230.00,125.00,105.00,20.00,105.00,65.00,5.00,20.00,15.00
"59151418",530.00,225.00,200.00,25.00,305.00,210.00,25.00,35.00,40.00,240.00,110.00,100.00,15.00,130.00,100.00,10.00,10.00,5.00,290.00,115.00,100.00,15.00,175.00,110.00,10.00,20.00,30.00
"59151419",430.00,205.00,170.00,35.00,225.00,165.00,15.00,25.00,25.00,210.00,105.00,85.00,20.00,100.00,85.00,5.00,10.00,5.00,220.00,100.00,80.00,20.00,125.00,75.00,10.00,15.00,20.00
"59151420",505.00,265.00,220.00,45.00,245.00,180.00,10.00,25.00,30.00,255.00,135.00,115.00,20.00,120.00,95.00,0.00,15.00,10.00,255.00,130.00,115.00,20.00,125.00,80.00,0.00,15.00,25.00
"59151423",765.00,390.00,340.00,50.00,370.00,275.00,10.00,50.00,40.00,360.00,200.00,170.00,25.00,165.00,140.00,5.00,10.00,5.00,400.00,195.00,170.00,25.00,205.00,125.00,5.00,40.00,35.00
"59151424",500.00,280.00,240.00,45.00,220.00,165.00,15.00,20.00,30.00,245.00,140.00,115.00,25.00,105.00,90.00,5.00,5.00,5.00,255.00,140.00,120.00,20.00,115.00,70.00,10.00,10.00,25.00
"59151425",480.00,175.00,145.00,35.00,305.00,205.00,20.00,50.00,25.00,240.00,90.00,75.00,20.00,150.00,110.00,10.00,20.00,10.00,240.00,85.00,70.00,15.00,155.00,100.00,10.00,25.00,20.00
"59151426",455.00,240.00,185.00,50.00,215.00,175.00,10.00,20.00,10.00,205.00,115.00,95.00,25.00,85.00,75.00,0.00,10.00,0.00,250.00,125.00,95.00,30.00,130.00,105.00,5.00,10.00,10.00
"59151427",455.00,200.00,170.00,25.00,260.00,200.00,15.00,30.00,10.00,205.00,95.00,85.00,15.00,105.00,95.00,0.00,10.00,0.00,255.00,100.00,85.00,15.00,150.00,105.00,10.00,25.00,10.00
"59151428",430.00,200.00,155.00,45.00,230.00,155.00,10.00,35.00,25.00,210.00,100.00,80.00,20.00,110.00,85.00,5.00,15.00,5.00,220.00,100.00,75.00,25.00,120.00,70.00,5.00,25.00,20.00
"59151429",500.00,280.00,195.00,80.00,225.00,175.00,10.00,20.00,20.00,220.00,130.00,95.00,35.00,90.00,75.00,0.00,5.00,5.00,280.00,145.00,100.00,40.00,135.00,95.00,5.00,15.00,15.00
"59151430",365.00,205.00,180.00,25.00,160.00,125.00,5.00,15.00,15.00,175.00,100.00,90.00,10.00,75.00,70.00,5.00,5.00,0.00,185.00,105.00,90.00,15.00,80.00,60.00,0.00,10.00,10.00
"59151432",545.00,280.00,230.00,45.00,270.00,215.00,10.00,20.00,25.00,265.00,140.00,120.00,25.00,125.00,105.00,5.00,5.00,5.00,280.00,135.00,115.00,25.00,145.00,110.00,10.00,5.00,20.00
"59151433",415.00,210.00,175.00,35.00,205.00,165.00,5.00,20.00,15.00,200.00,100.00,85.00,15.00,100.00,85.00,0.00,10.00,5.00,215.00,110.00,85.00,20.00,105.00,80.00,5.00,10.00,10.00
"59151434",405.00,210.00,160.00,45.00,195.00,145.00,10.00,20.00,20.00,200.00,100.00,75.00,25.00,90.00,80.00,0.00,5.00,5.00,205.00,105.00,80.00,20.00,105.00,70.00,10.00,10.00,15.00
"59151435",470.00,250.00,145.00,100.00,215.00,160.00,10.00,30.00,10.00,220.00,120.00,70.00,50.00,95.00,75.00,5.00,10.00,5.00,255.00,135.00,75.00,55.00,120.00,80.00,10.00,15.00,10.00
"59151436",405.00,220.00,185.00,35.00,190.00,145.00,10.00,15.00,20.00,185.00,100.00,90.00,10.00,80.00,65.00,5.00,10.00,5.00,225.00,115.00,95.00,20.00,110.00,75.00,10.00,5.00,15.00
"59151437",360.00,200.00,145.00,60.00,155.00,120.00,10.00,25.00,10.00,165.00,100.00,70.00,30.00,65.00,55.00,5.00,5.00,0.00,190.00,100.00,70.00,30.00,90.00,60.00,5.00,15.00,10.00
"59151438",370.00,180.00,110.00,65.00,190.00,150.00,5.00,25.00,15.00,180.00,85.00,50.00,30.00,95.00,80.00,5.00,15.00,0.00,185.00,90.00,55.00,40.00,95.00,75.00,0.00,10.00,10.00
"59151439",400.00,205.00,180.00,25.00,195.00,140.00,10.00,30.00,15.00,185.00,100.00,85.00,10.00,85.00,70.00,5.00,5.00,5.00,220.00,105.00,90.00,10.00,110.00,70.00,5.00,25.00,10.00
"59151440",430.00,215.00,200.00,15.00,215.00,150.00,5.00,30.00,30.00,200.00,105.00,100.00,10.00,90.00,65.00,5.00,15.00,5.00,230.00,105.00,100.00,5.00,120.00,80.00,5.00,20.00,25.00
"59151441",485.00,260.00,230.00,30.00,220.00,160.00,10.00,15.00,35.00,230.00,130.00,115.00,15.00,105.00,80.00,5.00,10.00,5.00,250.00,135.00,120.00,15.00,115.00,75.00,10.00,10.00,30.00
"59151442",455.00,210.00,195.00,20.00,245.00,170.00,15.00,35.00,30.00,225.00,105.00,95.00,10.00,115.00,95.00,10.00,20.00,0.00,235.00,110.00,100.00,5.00,125.00,75.00,5.00,15.00,30.00
"59151443",450.00,215.00,205.00,10.00,230.00,165.00,10.00,35.00,20.00,220.00,110.00,100.00,5.00,115.00,85.00,5.00,15.00,5.00,230.00,105.00,105.00,5.00,120.00,80.00,5.00,20.00,15.00
"59151444",760.00,395.00,355.00,40.00,360.00,285.00,5.00,40.00,30.00,385.00,200.00,175.00,20.00,185.00,160.00,5.00,15.00,10.00,375.00,195.00,175.00,20.00,175.00,120.00,5.00,25.00,25.00
"59151445",395.00,235.00,210.00,25.00,160.00,115.00,5.00,25.00,20.00,205.00,115.00,105.00,10.00,95.00,70.00,0.00,15.00,5.00,185.00,120.00,105.00,10.00,70.00,45.00,5.00,5.00,15.00
"59151446",570.00,320.00,305.00,20.00,250.00,200.00,10.00,10.00,30.00,280.00,155.00,150.00,10.00,125.00,115.00,5.00,5.00,5.00,285.00,160.00,150.00,10.00,130.00,85.00,5.00,10.00,20.00
"59151448",580.00,295.00,265.00,30.00,290.00,195.00,15.00,50.00,35.00,310.00,145.00,135.00,15.00,165.00,125.00,5.00,30.00,5.00,275.00,145.00,135.00,10.00,130.00,75.00,10.00,15.00,30.00
"59151449",465.00,245.00,220.00,25.00,220.00,135.00,10.00,40.00,40.00,210.00,125.00,110.00,10.00,90.00,65.00,5.00,20.00,5.00,250.00,120.00,110.00,15.00,130.00,65.00,5.00,20.00,35.00
"59151450",600.00,315.00,270.00,45.00,280.00,210.00,15.00,20.00,35.00,285.00,165.00,135.00,25.00,120.00,110.00,5.00,5.00,5.00,315.00,150.00,130.00,20.00,160.00,100.00,10.00,20.00,30.00
"59151451",520.00,230.00,185.00,50.00,290.00,220.00,15.00,30.00,30.00,250.00,115.00,90.00,20.00,135.00,120.00,5.00,10.00,5.00,265.00,115.00,95.00,25.00,150.00,105.00,5.00,15.00,20.00
"59151452",475.00,240.00,200.00,40.00,235.00,165.00,10.00,35.00,20.00,230.00,120.00,100.00,20.00,105.00,85.00,5.00,15.00,0.00,250.00,125.00,105.00,15.00,130.00,80.00,0.00,20.00,20.00
"59151453",530.00,265.00,225.00,35.00,270.00,190.00,15.00,40.00,25.00,260.00,130.00,110.00,20.00,130.00,105.00,5.00,15.00,0.00,275.00,135.00,115.00,15.00,140.00,80.00,5.00,25.00,25.00
"59151454",475.00,235.00,205.00,35.00,240.00,200.00,5.00,10.00,15.00,245.00,120.00,100.00,15.00,125.00,115.00,5.00,10.00,5.00,230.00,115.00,105.00,15.00,110.00,90.00,5.00,10.00,10.00
"59151455",795.00,350.00,325.00,25.00,450.00,285.00,20.00,95.00,55.00,360.00,170.00,160.00,10.00,190.00,140.00,10.00,35.00,5.00,435.00,180.00,165.00,10.00,260.00,140.00,15.00,60.00,45.00
"59151456",610.00,325.00,285.00,35.00,290.00,225.00,15.00,25.00,25.00,295.00,160.00,140.00,20.00,130.00,110.00,5.00,10.00,10.00,320.00,165.00,140.00,20.00,155.00,115.00,10.00,20.00,20.00
"59151457",450.00,210.00,180.00,25.00,245.00,170.00,10.00,40.00,25.00,230.00,100.00,90.00,15.00,135.00,100.00,5.00,20.00,10.00,215.00,105.00,95.00,10.00,115.00,70.00,10.00,20.00,20.00
"59151458",565.00,300.00,275.00,30.00,270.00,185.00,10.00,35.00,35.00,270.00,145.00,135.00,15.00,120.00,95.00,5.00,20.00,5.00,295.00,150.00,140.00,15.00,145.00,95.00,5.00,20.00,35.00
"59151459",470.00,230.00,205.00,25.00,240.00,180.00,10.00,25.00,20.00,235.00,115.00,105.00,15.00,115.00,105.00,5.00,5.00,5.00,235.00,110.00,100.00,10.00,115.00,80.00,5.00,15.00,15.00
"59151460",370.00,175.00,160.00,10.00,200.00,165.00,5.00,15.00,15.00,185.00,85.00,75.00,5.00,100.00,95.00,0.00,5.00,5.00,190.00,90.00,80.00,10.00,100.00,70.00,5.00,5.00,15.00
"59151461",555.00,305.00,295.00,15.00,245.00,185.00,10.00,25.00,25.00,270.00,155.00,145.00,5.00,115.00,95.00,5.00,15.00,5.00,280.00,155.00,150.00,10.00,125.00,85.00,0.00,10.00,25.00
"59151463",390.00,210.00,195.00,15.00,180.00,135.00,15.00,15.00,20.00,180.00,100.00,95.00,10.00,80.00,65.00,5.00,5.00,5.00,210.00,110.00,100.00,10.00,100.00,65.00,10.00,10.00,20.00
"59151464",390.00,180.00,160.00,15.00,215.00,155.00,15.00,25.00,20.00,190.00,85.00,75.00,5.00,110.00,85.00,5.00,10.00,5.00,200.00,90.00,85.00,5.00,105.00,75.00,5.00,10.00,15.00
"59151465",425.00,210.00,195.00,20.00,215.00,155.00,15.00,25.00,20.00,205.00,105.00,95.00,10.00,100.00,80.00,5.00,10.00,5.00,225.00,110.00,100.00,10.00,115.00,75.00,5.00,15.00,20.00
"59151467",480.00,215.00,150.00,60.00,270.00,235.00,5.00,20.00,5.00,245.00,105.00,75.00,30.00,140.00,130.00,0.00,10.00,0.00,235.00,105.00,75.00,30.00,130.00,105.00,5.00,15.00,5.00
"59151469",605.00,295.00,275.00,20.00,310.00,235.00,10.00,35.00,30.00,295.00,150.00,135.00,10.00,145.00,120.00,5.00,20.00,5.00,310.00,140.00,135.00,10.00,165.00,115.00,5.00,20.00,20.00
"59151470",560.00,285.00,240.00,40.00,280.00,200.00,15.00,45.00,20.00,255.00,140.00,120.00,20.00,115.00,105.00,5.00,5.00,5.00,305.00,140.00,120.00,20.00,160.00,100.00,10.00,40.00,15.00
"59151471",645.00,305.00,280.00,25.00,340.00,235.00,15.00,55.00,30.00,345.00,150.00,135.00,10.00,195.00,145.00,10.00,30.00,10.00,300.00,155.00,145.00,10.00,145.00,90.00,5.00,25.00,20.00
"59151472",505.00,230.00,215.00,10.00,280.00,165.00,20.00,45.00,50.00,230.00,115.00,105.00,5.00,115.00,90.00,5.00,10.00,5.00,275.00,115.00,110.00,5.00,165.00,70.00,15.00,35.00,45.00
"59151473",595.00,345.00,330.00,15.00,250.00,190.00,5.00,25.00,30.00,285.00,170.00,160.00,5.00,110.00,95.00,0.00,10.00,5.00,315.00,175.00,170.00,5.00,140.00,95.00,5.00,15.00,20.00
"59151474",540.00,305.00,285.00,20.00,240.00,160.00,10.00,35.00,30.00,270.00,155.00,145.00,10.00,115.00,95.00,5.00,15.00,5.00,270.00,155.00,140.00,10.00,125.00,70.00,5.00,20.00,30.00
"59151475",615.00,375.00,360.00,15.00,240.00,180.00,10.00,25.00,25.00,310.00,190.00,180.00,5.00,120.00,95.00,10.00,10.00,5.00,310.00,185.00,180.00,5.00,120.00,90.00,5.00,15.00,20.00
"59151476",640.00,350.00,335.00,20.00,290.00,225.00,10.00,30.00,25.00,325.00,175.00,165.00,10.00,155.00,130.00,5.00,10.00,10.00,315.00,175.00,165.00,10.00,135.00,95.00,5.00,15.00,20.00
"59151477",710.00,430.00,405.00,30.00,280.00,210.00,10.00,30.00,25.00,360.00,215.00,200.00,15.00,145.00,120.00,5.00,10.00,5.00,350.00,220.00,200.00,15.00,130.00,85.00,5.00,25.00,20.00
"59151478",555.00,295.00,265.00,25.00,265.00,205.00,20.00,15.00,30.00,285.00,140.00,130.00,15.00,140.00,115.00,10.00,10.00,10.00,275.00,150.00,140.00,10.00,125.00,85.00,15.00,10.00,20.00
"59151479",630.00,305.00,305.00,5.00,325.00,220.00,20.00,45.00,40.00,295.00,150.00,150.00,0.00,140.00,105.00,5.00,20.00,5.00,335.00,155.00,155.00,0.00,185.00,110.00,15.00,25.00,25.00
"59151480",470.00,270.00,250.00,15.00,205.00,145.00,10.00,15.00,35.00,210.00,130.00,125.00,10.00,85.00,65.00,5.00,5.00,5.00,255.00,135.00,130.00,10.00,120.00,80.00,5.00,10.00,30.00
"59151481",530.00,285.00,270.00,10.00,245.00,180.00,10.00,25.00,40.00,255.00,140.00,130.00,5.00,110.00,95.00,5.00,5.00,5.00,270.00,140.00,135.00,10.00,130.00,85.00,5.00,10.00,30.00
"59151482",495.00,230.00,205.00,30.00,265.00,190.00,20.00,35.00,25.00,235.00,115.00,100.00,15.00,125.00,105.00,5.00,10.00,0.00,260.00,115.00,105.00,15.00,145.00,85.00,15.00,25.00,20.00
"59151483",545.00,275.00,245.00,30.00,265.00,195.00,5.00,35.00,25.00,260.00,135.00,120.00,15.00,125.00,100.00,0.00,15.00,5.00,285.00,140.00,125.00,15.00,140.00,95.00,5.00,20.00,20.00
"59151484",450.00,205.00,195.00,10.00,240.00,170.00,10.00,30.00,30.00,210.00,100.00,100.00,5.00,105.00,90.00,5.00,5.00,5.00,240.00,100.00,100.00,5.00,135.00,85.00,5.00,20.00,30.00
"59151485",470.00,290.00,270.00,20.00,175.00,125.00,10.00,20.00,20.00,245.00,150.00,135.00,10.00,100.00,85.00,5.00,10.00,0.00,220.00,150.00,135.00,15.00,75.00,40.00,5.00,10.00,15.00
"59151486",680.00,255.00,235.00,25.00,420.00,215.00,30.00,65.00,105.00,295.00,125.00,115.00,10.00,165.00,110.00,15.00,30.00,15.00,380.00,130.00,115.00,15.00,250.00,105.00,20.00,40.00,90.00
"59151487",1275.00,750.00,670.00,85.00,525.00,390.00,25.00,65.00,55.00,640.00,375.00,335.00,40.00,270.00,225.00,5.00,20.00,15.00,640.00,375.00,335.00,40.00,255.00,165.00,15.00,45.00,35.00
"59151488",570.00,325.00,300.00,25.00,250.00,180.00,15.00,25.00,30.00,290.00,160.00,150.00,10.00,130.00,105.00,5.00,10.00,10.00,280.00,165.00,155.00,10.00,120.00,70.00,10.00,10.00,20.00
"59151489",605.00,370.00,345.00,25.00,230.00,180.00,0.00,15.00,30.00,300.00,185.00,175.00,15.00,115.00,90.00,0.00,10.00,10.00,305.00,185.00,175.00,10.00,120.00,90.00,0.00,5.00,20.00
"59151490",560.00,320.00,300.00,20.00,230.00,180.00,5.00,20.00,30.00,260.00,160.00,145.00,10.00,105.00,90.00,0.00,10.00,5.00,290.00,165.00,155.00,10.00,125.00,85.00,5.00,10.00,25.00
