"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23"
"59150828",170.00,145.00,20.00,5.00,0.00,2.10,170.00,160.00,105.00,55.00,10.00,5.00,5.00,160.00,135.00,20.00,20.00,5.00,0.00,10.00,10.00,5.00,0.00
"59150831",150.00,130.00,15.00,5.00,0.00,2.10,150.00,145.00,80.00,65.00,10.00,10.00,0.00,145.00,125.00,20.00,15.00,5.00,0.00,5.00,10.00,0.00,0.00
"59150832",160.00,140.00,15.00,10.00,0.00,2.20,165.00,150.00,85.00,70.00,10.00,10.00,0.00,150.00,130.00,20.00,10.00,10.00,0.00,10.00,5.00,0.00,0.00
"59150837",80.00,65.00,15.00,10.00,0.00,2.20,80.00,80.00,35.00,45.00,0.00,0.00,0.00,80.00,65.00,15.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00
"59150840",100.00,85.00,10.00,0.00,0.00,2.10,100.00,90.00,40.00,45.00,10.00,10.00,0.00,85.00,75.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00
"59150841",85.00,60.00,20.00,5.00,0.00,2.40,85.00,80.00,55.00,20.00,5.00,5.00,0.00,80.00,55.00,25.00,15.00,5.00,5.00,10.00,5.00,0.00,0.00
"59150845",125.00,105.00,15.00,5.00,0.00,2.20,125.00,120.00,70.00,50.00,10.00,5.00,0.00,120.00,100.00,20.00,15.00,5.00,0.00,5.00,5.00,5.00,0.00
"59150846",185.00,160.00,25.00,5.00,5.00,2.20,185.00,170.00,85.00,85.00,15.00,10.00,0.00,170.00,150.00,25.00,15.00,5.00,0.00,10.00,10.00,5.00,0.00
"59150850",615.00,380.00,140.00,80.00,15.00,2.50,610.00,540.00,425.00,110.00,70.00,60.00,15.00,540.00,315.00,220.00,130.00,75.00,10.00,75.00,65.00,10.00,0.00
"59150859",105.00,85.00,15.00,5.00,0.00,2.20,105.00,100.00,70.00,30.00,10.00,0.00,5.00,95.00,80.00,20.00,15.00,0.00,0.00,5.00,5.00,0.00,0.00
"59150861",150.00,140.00,5.00,0.00,0.00,2.10,145.00,130.00,85.00,45.00,20.00,15.00,0.00,130.00,120.00,10.00,5.00,5.00,0.00,20.00,15.00,5.00,0.00
"59150863",155.00,145.00,10.00,5.00,0.00,2.10,155.00,145.00,85.00,60.00,10.00,10.00,0.00,145.00,135.00,15.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00
"59150864",110.00,90.00,15.00,5.00,0.00,2.10,105.00,95.00,50.00,50.00,15.00,10.00,5.00,95.00,85.00,15.00,10.00,5.00,0.00,15.00,10.00,0.00,0.00
"59150865",150.00,130.00,10.00,10.00,0.00,2.10,150.00,135.00,75.00,65.00,10.00,10.00,5.00,135.00,120.00,15.00,10.00,5.00,0.00,15.00,15.00,0.00,0.00
"59150866",130.00,105.00,15.00,10.00,0.00,2.30,130.00,120.00,65.00,50.00,10.00,5.00,5.00,120.00,95.00,25.00,15.00,10.00,0.00,15.00,10.00,0.00,0.00
"59150871",135.00,115.00,20.00,5.00,0.00,2.10,135.00,115.00,50.00,65.00,20.00,20.00,0.00,115.00,95.00,20.00,15.00,0.00,0.00,15.00,20.00,0.00,0.00
"59150872",145.00,100.00,25.00,10.00,0.00,2.40,140.00,130.00,110.00,20.00,10.00,10.00,0.00,130.00,90.00,35.00,25.00,10.00,5.00,15.00,10.00,0.00,0.00
"59150873",135.00,85.00,25.00,20.00,0.00,2.60,135.00,125.00,85.00,40.00,10.00,10.00,0.00,120.00,75.00,50.00,25.00,25.00,0.00,10.00,10.00,0.00,0.00
"59150874",125.00,100.00,10.00,10.00,0.00,2.30,125.00,115.00,55.00,60.00,10.00,5.00,5.00,115.00,90.00,20.00,10.00,10.00,5.00,10.00,10.00,0.00,5.00
"59150875",125.00,105.00,15.00,5.00,0.00,2.20,120.00,115.00,50.00,65.00,10.00,10.00,0.00,115.00,100.00,20.00,15.00,5.00,0.00,5.00,10.00,0.00,0.00
"59150876",140.00,120.00,15.00,5.00,0.00,2.10,140.00,130.00,60.00,70.00,15.00,10.00,0.00,130.00,115.00,20.00,15.00,5.00,0.00,15.00,10.00,5.00,0.00
"59150877",70.00,60.00,10.00,5.00,0.00,2.20,70.00,70.00,30.00,35.00,0.00,0.00,0.00,70.00,60.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00
"59150878",130.00,115.00,10.00,5.00,0.00,2.20,135.00,125.00,65.00,60.00,5.00,5.00,0.00,125.00,110.00,20.00,10.00,5.00,5.00,10.00,5.00,0.00,0.00
"59150879",120.00,110.00,10.00,0.00,0.00,2.20,120.00,110.00,60.00,50.00,10.00,10.00,0.00,110.00,100.00,10.00,5.00,5.00,0.00,10.00,5.00,5.00,0.00
"59150880",155.00,125.00,25.00,10.00,0.00,2.30,155.00,135.00,65.00,65.00,20.00,15.00,5.00,135.00,110.00,25.00,15.00,10.00,0.00,20.00,15.00,5.00,0.00
"59150881",150.00,110.00,25.00,10.00,0.00,2.40,155.00,140.00,95.00,40.00,15.00,10.00,5.00,140.00,105.00,35.00,25.00,10.00,5.00,15.00,10.00,5.00,0.00
"59150882",185.00,130.00,25.00,30.00,0.00,2.50,185.00,165.00,120.00,50.00,20.00,15.00,5.00,165.00,120.00,50.00,25.00,25.00,5.00,15.00,10.00,5.00,0.00
"59150883",135.00,90.00,20.00,25.00,5.00,2.50,135.00,125.00,105.00,25.00,10.00,10.00,0.00,125.00,80.00,45.00,20.00,20.00,5.00,10.00,10.00,5.00,0.00
"59150884",80.00,60.00,10.00,10.00,0.00,2.30,80.00,70.00,45.00,25.00,10.00,10.00,0.00,70.00,55.00,15.00,10.00,5.00,0.00,10.00,5.00,0.00,0.00
"59150885",85.00,45.00,10.00,20.00,10.00,2.90,85.00,65.00,50.00,15.00,20.00,15.00,5.00,65.00,35.00,30.00,5.00,10.00,10.00,20.00,10.00,5.00,0.00
"59150886",135.00,80.00,20.00,25.00,5.00,2.60,140.00,120.00,90.00,25.00,15.00,10.00,5.00,120.00,70.00,50.00,20.00,25.00,10.00,15.00,10.00,5.00,5.00
"59150887",145.00,70.00,30.00,35.00,15.00,3.00,145.00,120.00,120.00,5.00,20.00,20.00,5.00,125.00,55.00,65.00,20.00,35.00,10.00,20.00,15.00,10.00,0.00
"59150888",135.00,60.00,30.00,30.00,10.00,2.90,135.00,115.00,95.00,20.00,20.00,20.00,5.00,115.00,50.00,65.00,25.00,30.00,10.00,20.00,10.00,0.00,0.00
"59150889",140.00,50.00,30.00,40.00,15.00,3.20,145.00,120.00,110.00,10.00,20.00,20.00,5.00,120.00,40.00,75.00,25.00,40.00,15.00,25.00,10.00,10.00,0.00
"59150890",160.00,75.00,30.00,40.00,20.00,3.00,165.00,135.00,130.00,5.00,30.00,25.00,0.00,135.00,55.00,75.00,25.00,35.00,20.00,30.00,20.00,5.00,5.00
"59150891",145.00,55.00,40.00,40.00,15.00,3.00,145.00,115.00,110.00,10.00,25.00,20.00,5.00,120.00,40.00,75.00,30.00,35.00,10.00,25.00,15.00,10.00,0.00
"59150892",130.00,55.00,30.00,30.00,10.00,3.00,125.00,105.00,100.00,10.00,15.00,15.00,5.00,110.00,45.00,65.00,25.00,30.00,10.00,20.00,10.00,5.00,0.00
"59150893",150.00,60.00,40.00,40.00,15.00,3.10,150.00,135.00,125.00,10.00,15.00,5.00,5.00,140.00,50.00,85.00,35.00,40.00,10.00,10.00,10.00,5.00,0.00
"59150894",175.00,85.00,55.00,35.00,5.00,2.80,180.00,145.00,125.00,20.00,35.00,30.00,5.00,140.00,55.00,90.00,45.00,40.00,5.00,35.00,30.00,10.00,0.00
"59150895",155.00,65.00,35.00,40.00,10.00,2.90,150.00,130.00,120.00,10.00,25.00,20.00,5.00,130.00,50.00,80.00,30.00,40.00,10.00,25.00,15.00,5.00,0.00
"59150896",135.00,45.00,35.00,45.00,5.00,3.10,135.00,120.00,120.00,0.00,15.00,10.00,5.00,120.00,35.00,90.00,30.00,50.00,5.00,15.00,5.00,5.00,5.00
"59150897",180.00,90.00,30.00,45.00,10.00,2.90,180.00,165.00,150.00,15.00,20.00,15.00,5.00,160.00,75.00,85.00,30.00,45.00,10.00,20.00,15.00,5.00,0.00
"59150898",130.00,60.00,35.00,30.00,10.00,2.90,135.00,110.00,95.00,15.00,20.00,15.00,5.00,110.00,45.00,65.00,25.00,30.00,10.00,20.00,15.00,5.00,0.00
"59150899",140.00,50.00,35.00,35.00,15.00,3.10,140.00,125.00,110.00,15.00,15.00,10.00,5.00,125.00,40.00,85.00,35.00,35.00,15.00,15.00,15.00,0.00,0.00
"59150900",120.00,35.00,35.00,40.00,15.00,3.20,125.00,105.00,100.00,10.00,20.00,20.00,0.00,105.00,30.00,75.00,25.00,40.00,15.00,15.00,5.00,5.00,0.00
"59150901",135.00,45.00,35.00,40.00,10.00,3.10,130.00,115.00,105.00,10.00,20.00,15.00,0.00,110.00,40.00,80.00,25.00,45.00,5.00,20.00,10.00,10.00,0.00
"59150902",115.00,45.00,25.00,40.00,5.00,3.00,115.00,100.00,100.00,5.00,15.00,10.00,0.00,100.00,35.00,70.00,25.00,40.00,5.00,15.00,5.00,5.00,0.00
"59150903",140.00,55.00,35.00,45.00,5.00,3.20,140.00,115.00,110.00,0.00,25.00,20.00,0.00,115.00,35.00,80.00,30.00,45.00,10.00,25.00,10.00,5.00,5.00
"59150904",120.00,50.00,35.00,20.00,15.00,3.00,120.00,105.00,100.00,5.00,15.00,15.00,0.00,100.00,40.00,60.00,20.00,20.00,15.00,20.00,10.00,10.00,0.00
"59150905",145.00,70.00,20.00,45.00,10.00,3.00,145.00,130.00,120.00,5.00,15.00,15.00,5.00,130.00,55.00,80.00,20.00,45.00,15.00,15.00,15.00,5.00,0.00
"59150906",140.00,65.00,25.00,45.00,10.00,3.00,140.00,125.00,115.00,0.00,20.00,15.00,0.00,120.00,50.00,75.00,25.00,40.00,10.00,15.00,10.00,0.00,5.00
"59150907",170.00,65.00,50.00,40.00,10.00,3.00,170.00,145.00,135.00,10.00,25.00,15.00,5.00,145.00,55.00,95.00,40.00,40.00,15.00,20.00,10.00,10.00,0.00
"59150908",145.00,60.00,40.00,35.00,5.00,3.00,145.00,125.00,120.00,10.00,20.00,20.00,0.00,125.00,45.00,80.00,35.00,40.00,10.00,20.00,15.00,5.00,0.00
"59150909",150.00,65.00,35.00,40.00,15.00,3.00,150.00,140.00,125.00,10.00,10.00,15.00,5.00,135.00,60.00,75.00,25.00,35.00,15.00,10.00,5.00,10.00,0.00
"59150910",140.00,65.00,25.00,30.00,15.00,3.00,135.00,115.00,115.00,5.00,20.00,15.00,5.00,120.00,50.00,70.00,20.00,30.00,10.00,20.00,15.00,5.00,0.00
"59150911",160.00,60.00,45.00,40.00,15.00,3.10,160.00,140.00,135.00,5.00,20.00,20.00,5.00,135.00,55.00,85.00,30.00,45.00,15.00,25.00,10.00,15.00,0.00
"59150912",150.00,65.00,40.00,30.00,15.00,2.90,150.00,130.00,130.00,0.00,20.00,15.00,5.00,130.00,55.00,75.00,35.00,25.00,15.00,20.00,10.00,10.00,0.00
"59150913",140.00,55.00,20.00,40.00,25.00,3.40,135.00,125.00,115.00,10.00,10.00,10.00,5.00,130.00,45.00,80.00,20.00,35.00,25.00,10.00,5.00,0.00,5.00
"59150914",140.00,55.00,30.00,35.00,20.00,3.30,145.00,135.00,130.00,5.00,10.00,10.00,0.00,135.00,45.00,90.00,30.00,40.00,20.00,10.00,5.00,0.00,0.00
"59150915",135.00,50.00,35.00,45.00,10.00,3.10,135.00,110.00,110.00,0.00,25.00,25.00,0.00,110.00,35.00,70.00,25.00,45.00,10.00,25.00,10.00,10.00,0.00
"59150916",125.00,45.00,25.00,40.00,10.00,3.20,125.00,105.00,95.00,15.00,15.00,15.00,5.00,105.00,35.00,70.00,20.00,40.00,10.00,15.00,10.00,10.00,5.00
"59150917",130.00,45.00,35.00,40.00,15.00,3.20,130.00,110.00,95.00,10.00,25.00,20.00,5.00,110.00,35.00,70.00,25.00,40.00,15.00,20.00,10.00,10.00,0.00
"59150918",120.00,45.00,25.00,40.00,10.00,3.20,120.00,110.00,105.00,5.00,5.00,10.00,0.00,115.00,40.00,70.00,25.00,35.00,10.00,5.00,5.00,0.00,0.00
"59150919",125.00,50.00,25.00,40.00,15.00,3.30,130.00,110.00,100.00,10.00,15.00,20.00,5.00,110.00,40.00,70.00,25.00,30.00,20.00,15.00,10.00,5.00,0.00
"59150920",145.00,50.00,30.00,50.00,15.00,3.20,145.00,125.00,115.00,10.00,15.00,10.00,0.00,125.00,40.00,85.00,25.00,50.00,10.00,15.00,10.00,10.00,0.00
"59150922",130.00,50.00,30.00,40.00,15.00,3.10,135.00,115.00,105.00,10.00,20.00,10.00,5.00,115.00,35.00,75.00,25.00,35.00,15.00,20.00,15.00,0.00,5.00
"59150923",165.00,75.00,45.00,35.00,5.00,2.80,165.00,140.00,125.00,10.00,30.00,20.00,5.00,135.00,60.00,80.00,40.00,35.00,5.00,25.00,20.00,10.00,5.00
"59150924",140.00,75.00,30.00,30.00,5.00,2.80,140.00,110.00,95.00,15.00,30.00,25.00,5.00,105.00,50.00,60.00,20.00,35.00,5.00,30.00,25.00,5.00,0.00
"59150925",135.00,70.00,35.00,20.00,5.00,2.80,130.00,120.00,90.00,25.00,15.00,10.00,5.00,115.00,65.00,55.00,25.00,20.00,5.00,20.00,10.00,10.00,0.00
"59150926",180.00,80.00,45.00,40.00,10.00,2.90,175.00,140.00,120.00,20.00,35.00,30.00,0.00,140.00,55.00,90.00,35.00,45.00,10.00,35.00,30.00,5.00,0.00
"59150927",170.00,80.00,40.00,40.00,10.00,2.90,170.00,140.00,120.00,20.00,25.00,20.00,5.00,140.00,65.00,80.00,25.00,45.00,10.00,25.00,20.00,10.00,0.00
"59150928",120.00,45.00,30.00,35.00,10.00,3.10,120.00,105.00,95.00,10.00,15.00,10.00,5.00,105.00,35.00,65.00,20.00,30.00,15.00,15.00,5.00,5.00,5.00
"59150929",120.00,45.00,35.00,35.00,10.00,3.20,120.00,100.00,95.00,10.00,15.00,10.00,5.00,100.00,35.00,65.00,30.00,35.00,10.00,15.00,10.00,10.00,0.00
"59150930",140.00,65.00,35.00,30.00,5.00,2.80,140.00,120.00,110.00,10.00,20.00,15.00,5.00,120.00,55.00,65.00,30.00,30.00,10.00,20.00,15.00,10.00,0.00
"59150931",150.00,80.00,40.00,25.00,10.00,2.60,155.00,120.00,110.00,10.00,30.00,20.00,5.00,125.00,65.00,60.00,30.00,20.00,10.00,30.00,15.00,10.00,0.00
"59150932",130.00,75.00,20.00,30.00,5.00,2.80,130.00,110.00,100.00,15.00,15.00,15.00,5.00,110.00,65.00,55.00,15.00,25.00,5.00,15.00,10.00,5.00,5.00
"59150933",135.00,75.00,30.00,20.00,10.00,2.80,135.00,125.00,110.00,20.00,10.00,10.00,5.00,125.00,65.00,60.00,30.00,20.00,10.00,15.00,10.00,5.00,0.00
"59150934",110.00,55.00,25.00,15.00,15.00,3.00,115.00,100.00,90.00,10.00,15.00,15.00,0.00,100.00,50.00,50.00,15.00,20.00,15.00,15.00,5.00,10.00,5.00
"59150935",115.00,45.00,30.00,35.00,10.00,3.00,115.00,105.00,90.00,15.00,10.00,10.00,0.00,105.00,40.00,70.00,25.00,35.00,5.00,10.00,10.00,0.00,0.00
"59150936",150.00,70.00,25.00,40.00,15.00,3.00,150.00,135.00,125.00,15.00,15.00,15.00,0.00,140.00,60.00,70.00,25.00,40.00,15.00,15.00,5.00,5.00,5.00
"59150937",120.00,30.00,40.00,40.00,10.00,3.20,115.00,100.00,95.00,5.00,15.00,15.00,5.00,100.00,15.00,90.00,35.00,40.00,10.00,20.00,15.00,0.00,0.00
"59150938",65.00,30.00,20.00,15.00,0.00,2.90,65.00,50.00,40.00,10.00,20.00,15.00,5.00,50.00,15.00,30.00,15.00,15.00,0.00,20.00,10.00,5.00,5.00
"59150939",250.00,120.00,85.00,45.00,5.00,2.70,250.00,180.00,155.00,30.00,70.00,65.00,10.00,180.00,75.00,105.00,55.00,40.00,5.00,70.00,45.00,30.00,0.00
"59150940",,,,,,,,,,,,,,,,,,,,,,,
"59150941",,,,,,,,,,,,,,,,,,,,,,,
"59150942",90.00,40.00,30.00,20.00,5.00,2.60,95.00,85.00,80.00,10.00,5.00,5.00,0.00,90.00,45.00,45.00,30.00,15.00,0.00,5.00,5.00,5.00,0.00
"59150945",140.00,105.00,15.00,15.00,5.00,2.50,140.00,130.00,125.00,5.00,15.00,15.00,5.00,125.00,95.00,35.00,10.00,15.00,5.00,15.00,10.00,5.00,0.00
"59150946",,,,,,,,,,,,,,,,,,,,,,,
"59150947",290.00,150.00,75.00,55.00,10.00,2.80,285.00,235.00,220.00,20.00,50.00,45.00,10.00,235.00,120.00,120.00,55.00,50.00,10.00,50.00,30.00,20.00,0.00
"59150948",195.00,85.00,55.00,40.00,15.00,2.90,195.00,160.00,145.00,10.00,40.00,35.00,5.00,155.00,60.00,95.00,45.00,40.00,15.00,40.00,30.00,5.00,5.00
"59150952",180.00,75.00,50.00,40.00,25.00,3.20,180.00,120.00,85.00,40.00,65.00,40.00,25.00,120.00,35.00,85.00,35.00,30.00,15.00,60.00,40.00,15.00,10.00
"59150953",165.00,80.00,30.00,40.00,20.00,3.10,160.00,145.00,135.00,10.00,20.00,15.00,0.00,145.00,70.00,80.00,20.00,40.00,15.00,15.00,10.00,5.00,0.00
"59150954",125.00,50.00,20.00,35.00,15.00,3.30,125.00,110.00,105.00,5.00,10.00,5.00,5.00,110.00,45.00,70.00,20.00,35.00,20.00,10.00,5.00,5.00,0.00
"59150955",170.00,75.00,40.00,40.00,15.00,3.00,165.00,150.00,135.00,10.00,20.00,15.00,0.00,150.00,60.00,85.00,30.00,40.00,15.00,15.00,5.00,10.00,0.00
"59150956",165.00,65.00,40.00,45.00,15.00,3.00,165.00,135.00,125.00,5.00,30.00,25.00,0.00,135.00,45.00,85.00,30.00,40.00,10.00,30.00,20.00,5.00,5.00
"59150957",120.00,45.00,35.00,35.00,10.00,3.10,120.00,100.00,95.00,5.00,20.00,15.00,5.00,100.00,35.00,70.00,30.00,30.00,10.00,20.00,10.00,5.00,5.00
"59150958",100.00,30.00,30.00,40.00,5.00,3.10,105.00,85.00,85.00,0.00,15.00,10.00,0.00,90.00,25.00,65.00,20.00,35.00,5.00,15.00,5.00,5.00,0.00
"59150959",150.00,55.00,45.00,40.00,10.00,3.10,150.00,130.00,125.00,10.00,20.00,20.00,0.00,130.00,40.00,90.00,40.00,40.00,10.00,20.00,15.00,0.00,0.00
"59150960",125.00,50.00,25.00,35.00,15.00,3.10,125.00,110.00,105.00,5.00,10.00,10.00,0.00,110.00,35.00,75.00,20.00,35.00,15.00,10.00,10.00,5.00,0.00
"59150961",140.00,60.00,35.00,40.00,10.00,3.00,140.00,125.00,115.00,5.00,20.00,20.00,5.00,125.00,45.00,80.00,30.00,40.00,10.00,20.00,15.00,0.00,0.00
"59150962",135.00,50.00,35.00,40.00,10.00,3.10,135.00,120.00,115.00,5.00,20.00,15.00,5.00,115.00,45.00,75.00,25.00,40.00,10.00,15.00,5.00,10.00,5.00
"59150963",130.00,55.00,30.00,40.00,10.00,3.00,130.00,125.00,115.00,5.00,5.00,10.00,0.00,120.00,50.00,75.00,25.00,40.00,10.00,5.00,5.00,5.00,5.00
"59150964",130.00,65.00,30.00,20.00,10.00,2.80,130.00,105.00,95.00,10.00,25.00,20.00,10.00,105.00,45.00,55.00,25.00,20.00,10.00,25.00,15.00,10.00,0.00
"59150965",115.00,45.00,35.00,30.00,10.00,3.00,115.00,90.00,90.00,5.00,20.00,20.00,5.00,90.00,30.00,65.00,30.00,35.00,5.00,20.00,10.00,10.00,0.00
"59150966",145.00,50.00,55.00,35.00,5.00,2.90,145.00,110.00,105.00,5.00,35.00,30.00,5.00,115.00,35.00,75.00,45.00,30.00,0.00,35.00,20.00,15.00,0.00
"59150967",170.00,75.00,45.00,40.00,10.00,2.90,165.00,140.00,125.00,10.00,30.00,30.00,5.00,135.00,50.00,85.00,35.00,40.00,10.00,30.00,25.00,10.00,0.00
"59150968",145.00,50.00,45.00,40.00,10.00,3.10,145.00,120.00,110.00,10.00,25.00,25.00,0.00,125.00,35.00,85.00,35.00,40.00,10.00,20.00,10.00,10.00,0.00
"59150969",175.00,80.00,45.00,40.00,10.00,2.90,175.00,145.00,135.00,15.00,25.00,15.00,5.00,150.00,65.00,85.00,40.00,40.00,15.00,25.00,15.00,5.00,0.00
"59150970",155.00,75.00,40.00,35.00,10.00,2.90,160.00,130.00,120.00,10.00,30.00,30.00,5.00,130.00,55.00,75.00,30.00,35.00,10.00,30.00,15.00,10.00,5.00
"59150971",155.00,65.00,35.00,35.00,10.00,3.00,155.00,125.00,115.00,10.00,25.00,25.00,5.00,125.00,50.00,75.00,25.00,35.00,10.00,25.00,15.00,10.00,0.00
"59150972",150.00,70.00,45.00,35.00,5.00,2.80,155.00,125.00,110.00,15.00,25.00,20.00,5.00,130.00,50.00,80.00,35.00,35.00,5.00,25.00,15.00,5.00,0.00
"59150973",175.00,70.00,40.00,55.00,10.00,3.10,175.00,155.00,135.00,20.00,20.00,15.00,0.00,160.00,60.00,95.00,35.00,50.00,15.00,20.00,15.00,5.00,0.00
"59150974",150.00,90.00,25.00,25.00,5.00,2.70,150.00,130.00,105.00,20.00,15.00,15.00,5.00,130.00,70.00,60.00,25.00,25.00,10.00,20.00,15.00,0.00,0.00
"59150975",175.00,90.00,40.00,35.00,10.00,2.80,175.00,145.00,110.00,40.00,25.00,25.00,5.00,150.00,70.00,75.00,35.00,35.00,10.00,30.00,20.00,5.00,0.00
"59150976",175.00,70.00,45.00,45.00,10.00,3.00,175.00,135.00,125.00,15.00,35.00,30.00,0.00,135.00,50.00,85.00,30.00,50.00,10.00,35.00,20.00,15.00,5.00
"59150977",220.00,110.00,50.00,50.00,15.00,2.80,225.00,190.00,160.00,35.00,35.00,30.00,5.00,190.00,85.00,105.00,40.00,50.00,10.00,30.00,25.00,10.00,0.00
"59150978",125.00,60.00,30.00,35.00,5.00,2.90,125.00,110.00,100.00,10.00,15.00,15.00,0.00,110.00,50.00,60.00,25.00,35.00,5.00,15.00,10.00,0.00,0.00
"59150979",135.00,65.00,25.00,40.00,5.00,3.00,135.00,115.00,115.00,5.00,20.00,15.00,0.00,115.00,45.00,65.00,15.00,40.00,5.00,20.00,10.00,5.00,0.00
"59150980",150.00,70.00,35.00,40.00,10.00,3.00,150.00,125.00,115.00,5.00,25.00,25.00,0.00,125.00,45.00,70.00,25.00,35.00,10.00,25.00,20.00,5.00,5.00
"59150981",105.00,35.00,20.00,35.00,15.00,3.40,110.00,90.00,90.00,0.00,20.00,15.00,0.00,90.00,25.00,70.00,15.00,35.00,15.00,15.00,5.00,10.00,0.00
"59150982",125.00,35.00,30.00,40.00,15.00,3.20,125.00,105.00,105.00,5.00,20.00,20.00,5.00,105.00,35.00,70.00,20.00,40.00,15.00,20.00,5.00,15.00,5.00
"59150983",165.00,60.00,35.00,50.00,15.00,3.20,165.00,150.00,140.00,10.00,20.00,15.00,5.00,145.00,55.00,90.00,30.00,50.00,10.00,20.00,10.00,5.00,5.00
"59150984",150.00,75.00,30.00,35.00,10.00,2.90,150.00,130.00,115.00,15.00,25.00,15.00,5.00,130.00,60.00,65.00,20.00,35.00,10.00,25.00,10.00,10.00,0.00
"59150985",185.00,75.00,45.00,45.00,20.00,3.10,180.00,155.00,140.00,20.00,25.00,20.00,5.00,155.00,50.00,100.00,35.00,45.00,25.00,25.00,20.00,5.00,5.00
"59150986",145.00,50.00,40.00,45.00,15.00,3.20,145.00,125.00,125.00,0.00,20.00,15.00,0.00,125.00,40.00,90.00,30.00,45.00,15.00,20.00,10.00,5.00,0.00
"59150987",290.00,140.00,70.00,65.00,15.00,2.90,285.00,240.00,220.00,20.00,40.00,40.00,5.00,245.00,105.00,135.00,55.00,65.00,15.00,45.00,30.00,10.00,0.00
"59150992",160.00,65.00,50.00,30.00,10.00,3.00,160.00,140.00,135.00,5.00,25.00,15.00,5.00,140.00,50.00,85.00,45.00,30.00,10.00,25.00,10.00,5.00,0.00
"59150993",255.00,115.00,55.00,60.00,25.00,3.00,255.00,210.00,205.00,5.00,40.00,35.00,5.00,210.00,85.00,130.00,45.00,60.00,25.00,45.00,25.00,15.00,5.00
"59150994",115.00,35.00,30.00,40.00,10.00,3.20,115.00,100.00,100.00,0.00,10.00,10.00,0.00,105.00,30.00,75.00,30.00,35.00,10.00,10.00,5.00,5.00,0.00
"59150995",525.00,300.00,145.00,70.00,10.00,2.60,525.00,440.00,375.00,70.00,85.00,75.00,10.00,445.00,245.00,205.00,125.00,65.00,10.00,85.00,60.00,20.00,5.00
"59150996",390.00,135.00,125.00,90.00,35.00,3.10,385.00,320.00,300.00,20.00,70.00,60.00,10.00,320.00,100.00,220.00,105.00,80.00,35.00,70.00,40.00,20.00,10.00
"59150997",110.00,45.00,35.00,25.00,10.00,3.00,115.00,100.00,100.00,5.00,10.00,5.00,5.00,100.00,40.00,60.00,30.00,25.00,5.00,10.00,5.00,5.00,0.00
"59150998",255.00,90.00,80.00,70.00,15.00,3.00,250.00,225.00,210.00,10.00,30.00,25.00,0.00,225.00,70.00,155.00,70.00,70.00,10.00,30.00,15.00,10.00,0.00
"59151002",175.00,95.00,50.00,25.00,5.00,2.70,175.00,130.00,120.00,10.00,45.00,40.00,0.00,130.00,55.00,75.00,45.00,25.00,5.00,45.00,40.00,5.00,0.00
"59151008",165.00,75.00,50.00,25.00,15.00,2.90,160.00,130.00,110.00,20.00,30.00,25.00,5.00,130.00,55.00,75.00,40.00,25.00,10.00,30.00,20.00,10.00,0.00
"59151013",350.00,145.00,100.00,90.00,20.00,3.00,350.00,265.00,250.00,15.00,85.00,70.00,15.00,265.00,90.00,175.00,80.00,80.00,15.00,85.00,60.00,20.00,5.00
"59151014",115.00,40.00,35.00,25.00,10.00,3.20,110.00,90.00,90.00,5.00,25.00,20.00,0.00,90.00,25.00,65.00,25.00,25.00,10.00,25.00,15.00,10.00,0.00
"59151015",130.00,55.00,35.00,30.00,5.00,2.80,130.00,105.00,105.00,0.00,20.00,20.00,5.00,105.00,40.00,60.00,30.00,25.00,5.00,25.00,20.00,5.00,0.00
"59151016",250.00,100.00,80.00,55.00,10.00,2.90,245.00,205.00,200.00,5.00,40.00,35.00,10.00,205.00,70.00,135.00,70.00,55.00,10.00,40.00,25.00,10.00,5.00
"59151017",135.00,60.00,25.00,40.00,10.00,3.10,135.00,110.00,105.00,5.00,25.00,20.00,5.00,105.00,35.00,70.00,25.00,35.00,10.00,25.00,20.00,5.00,0.00
"59151018",140.00,45.00,35.00,40.00,15.00,3.10,135.00,120.00,110.00,5.00,20.00,15.00,5.00,120.00,40.00,80.00,30.00,35.00,15.00,20.00,10.00,10.00,5.00
"59151019",135.00,55.00,45.00,25.00,10.00,2.90,135.00,110.00,105.00,5.00,20.00,20.00,0.00,110.00,40.00,70.00,40.00,25.00,10.00,25.00,15.00,5.00,0.00
"59151020",185.00,75.00,55.00,45.00,15.00,3.00,185.00,155.00,145.00,5.00,30.00,25.00,10.00,155.00,55.00,105.00,45.00,45.00,15.00,35.00,20.00,10.00,5.00
"59151022",180.00,70.00,60.00,40.00,15.00,3.00,180.00,160.00,155.00,5.00,25.00,20.00,5.00,165.00,65.00,100.00,50.00,40.00,10.00,20.00,10.00,10.00,5.00
"59151023",175.00,65.00,50.00,40.00,15.00,3.10,170.00,140.00,135.00,5.00,35.00,25.00,5.00,135.00,40.00,100.00,45.00,40.00,15.00,35.00,20.00,10.00,5.00
