SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,RACE,PWGTP1
2018GQ0096808,5,1,51084,3,10_19,m,white,14
2018GQ0096846,5,1,51096,3,90_99,f,white,93
2018GQ0096847,5,1,51087,3,40_49,m,black.aa,85
2018GQ0096852,5,1,51175,3,70_79,m,white,5
2018GQ0096939,5,1,59303,3,60_69,f,black.aa,6
2018GQ0097096,5,1,51110,3,10_19,f,white,71
2018GQ0097137,5,1,51154,3,20_29,f,white,152
2018GQ0097167,5,1,1301,3,30_39,m,black.aa,83
2018GQ0097171,5,1,51110,3,10_19,f,white,72
2018GQ0097172,5,1,51105,3,30_39,m,white,49
2018GQ0097235,5,1,51084,3,10_19,f,white,186
2018GQ0097250,5,1,51105,3,20_29,m,white,37
2018GQ0097267,5,1,51040,3,20_29,m,white,79
2018GQ0097330,5,1,51095,3,20_29,m,black.aa,4
2018GQ0097366,5,1,51090,3,20_29,m,asian,0
2018GQ0097480,5,1,51090,3,10_19,f,asian,4
2018GQ0097482,5,1,51090,3,10_19,m,white,4
2018GQ0097545,5,1,51155,3,30_39,m,black.aa,9
2018GQ0097561,5,1,51225,3,50_59,m,black.aa,2
2018GQ0097763,5,1,51225,3,30_39,f,black.aa,67
2018GQ0097773,5,1,51080,3,20_29,m,white,81
2018GQ0097805,5,1,51154,3,10_19,f,black.aa,8
2018GQ0097840,5,1,51215,3,10_19,m,white,2
2018GQ0097868,5,1,51080,3,40_49,m,a.ind..nat.ak,11
2018GQ0097912,5,1,51135,3,70_79,f,white,15
2018GQ0097920,5,1,51087,3,40_49,m,black.aa,8
2018GQ0097945,5,1,51235,3,20_29,m,white,67
2018GQ0098006,5,1,55002,3,50_59,m,black.aa,34
2018GQ0098043,5,1,51105,3,80_89,f,black.aa,25
2018GQ0098057,5,1,51090,3,10_19,f,white,6
2018GQ0098078,5,1,1301,3,20_29,m,white,28
2018GQ0098135,5,1,51010,3,40_49,m,black.aa,13
2018GQ0098154,5,1,51105,3,30_39,m,black.aa,135
2018GQ0098170,5,1,4102,3,80_89,f,white,3
2018GQ0098185,5,1,51105,3,50_59,m,black.aa,14
2018GQ0098234,5,1,51244,3,90_99,f,white,8
2018GQ0098280,5,1,51096,3,10_19,m,white,17
2018GQ0098326,5,1,51115,3,90_99,m,white,26
2018GQ0098327,5,1,51105,3,40_49,m,black.aa,49
2018GQ0098339,5,1,51105,3,20_29,m,black.aa,83
2018GQ0098346,5,1,51040,3,20_29,m,black.aa,31
2018GQ0098423,5,1,51040,3,30_39,m,white,21
2018GQ0098510,5,1,51115,3,40_49,m,white,2
2018GQ0098573,5,1,51040,3,20_29,m,white,32
2018GQ0098578,5,1,51040,3,20_29,m,white,96
2018GQ0098625,5,1,51040,3,10_19,f,white,104
2018GQ0098667,5,1,51145,3,80_89,f,white,41
2018GQ0098694,5,1,51040,3,10_19,f,white,87
2018GQ0098702,5,1,51175,3,20_29,m,white,36
2018GQ0098711,5,1,51135,3,20_29,m,white,2
2018GQ0098734,5,1,51215,3,10_19,f,white,11
2018GQ0098765,5,1,51080,3,20_29,f,white,176
2018GQ0098799,5,1,51167,3,30_39,f,white,3
2018GQ0098840,5,1,51125,3,80_89,f,black.aa,55
2018GQ0098959,5,1,51235,3,10_19,f,two.,25
2018GQ0098992,5,1,51044,3,90_99,f,white,2
2018GQ0099001,5,1,51095,3,10_19,f,black.aa,86
2018GQ0099010,5,1,51096,3,10_19,m,white,79
2018GQ0099066,5,1,1301,3,40_49,m,black.aa,26
2018GQ0099250,5,1,51186,3,60_69,m,black.aa,0
2018GQ0099291,5,1,51040,3,10_19,f,asian,3
2018GQ0099346,5,1,51040,3,20_29,m,white,6
2018GQ0099431,5,1,51110,3,10_19,f,two.,10
2018GQ0099432,5,1,51044,3,30_39,f,white,8
2018GQ0099448,5,1,51135,3,50_59,m,white,117
2018GQ0099538,5,1,51175,3,10_19,m,white,33
2018GQ0099580,5,1,51125,3,90_99,f,white,7
2018GQ0099587,5,1,51090,3,20_29,f,white,96
2018GQ0099635,5,1,55002,3,20_29,m,black.aa,41
2018GQ0099641,5,1,51105,3,10_19,f,white,139
2018GQ0099663,5,1,51010,3,80_89,f,white,25
2018GQ0099678,5,1,51096,3,80_89,f,white,32
2018GQ0099706,5,1,51235,3,10_19,m,white,63
2018GQ0099761,5,1,51080,3,90_99,f,white,4
2018GQ0099893,5,1,51235,3,10_19,m,black.aa,9
2018GQ0099914,5,1,51040,3,20_29,f,white,90
2018GQ0099968,5,1,51245,3,60_69,m,white,16
2018GQ0099993,5,1,51084,3,40_49,m,black.aa,9
2018GQ0099999,5,1,51215,3,10_19,m,black.aa,26
2018GQ0100080,5,1,51105,3,20_29,m,white,8
2018GQ0100092,5,1,51096,3,80_89,f,white,88
2018GQ0100114,5,1,51090,3,10_19,f,white,30
2018GQ0100142,5,1,51045,3,80_89,f,white,212
2018GQ0100154,5,1,51120,3,30_39,m,black.aa,116
2018GQ0100228,5,1,51090,3,20_29,m,white,9
2018GQ0100352,5,1,51206,3,10_19,f,asian,12
2018GQ0100405,5,1,51154,3,20_29,m,two.,22
2018GQ0100412,5,1,51105,3,40_49,m,white,142
2018GQ0100432,5,1,51235,3,10_19,f,two.,157
2018GQ0100471,5,1,51186,3,20_29,m,two.,27
2018GQ0100477,5,1,51045,3,40_49,m,black.aa,14
2018GQ0100497,5,1,51040,3,20_29,f,white,72
2018GQ0100517,5,1,51010,3,30_39,m,black.aa,33
2018GQ0100521,5,1,51095,3,20_29,f,black.aa,11
2018GQ0100542,5,1,55002,3,40_49,m,white,116
2018GQ0100550,5,1,10701,3,10_19,m,black.aa,173
2018GQ0100559,5,1,51215,3,50_59,f,black.aa,10
2018GQ0100589,5,1,51097,3,20_29,m,black.aa,45
2018GQ0100613,5,1,55002,3,40_49,m,white,26
2018GQ0100656,5,1,51087,3,20_29,m,white,0
2018GQ0100714,5,1,51145,3,90_99,f,white,55
2018GQ0100732,5,1,51080,3,20_29,m,white,92
2018GQ0100781,5,1,51215,3,50_59,f,white,6
2018GQ0100804,5,1,51206,3,10_19,m,white,65
2018GQ0100861,5,1,51206,3,20_29,m,white,11
2018GQ0100895,5,1,51110,3,10_19,f,white,28
2018GQ0100916,5,1,51235,3,20_29,m,black.aa,34
2018GQ0100921,5,1,51154,3,80_89,f,white,23
2018GQ0100946,5,1,51020,3,40_49,m,white,52
2018GQ0100971,5,1,51105,3,50_59,m,black.aa,88
2018GQ0100974,5,1,51105,3,20_29,m,two.,89
2018GQ0101048,5,1,51040,3,10_19,m,asian,138
2018GQ0101064,5,1,51080,3,80_89,f,white,82
2018GQ0101114,5,1,51110,3,10_19,f,white,0
2018GQ0101123,5,1,55002,3,60_69,f,black.aa,5
2018GQ0101141,5,1,51090,3,20_29,m,white,170
2018GQ0101194,5,1,51044,3,10_19,f,white,47
2018GQ0101217,5,1,51155,3,70_79,f,black.aa,29
2018GQ0101308,5,1,51154,3,20_29,m,white,325
2018GQ0101328,5,1,51045,3,10_19,f,black.aa,29
2018GQ0101348,5,1,51020,3,30_39,m,white,30
2018GQ0101386,5,1,59303,3,20_29,m,white,27
2018GQ0101388,5,1,51164,3,20_29,f,white,132
2018GQ0101419,5,1,51155,3,60_69,m,black.aa,33
2018GQ0101445,5,1,51110,3,80_89,f,white,17
2018GQ0101469,5,1,51110,3,10_19,m,white,0
2018GQ0101471,5,1,51154,3,20_29,f,black.aa,0
2018GQ0101519,5,1,51097,3,80_89,m,white,36
2018GQ0101535,5,1,51145,3,10_19,f,white,0
2018GQ0101563,5,1,59301,3,40_49,m,white,5
2018GQ0101598,5,1,51155,3,80_89,m,black.aa,28
2018GQ0101630,5,1,51155,3,50_59,m,white,2
2018GQ0101642,5,1,51110,3,10_19,m,white,40
2018GQ0101658,5,1,51154,3,20_29,f,white,9
2018GQ0101676,5,1,51097,3,30_39,m,black.aa,172
2018GQ0101871,5,1,51115,3,10_19,f,other,71
2018GQ0101890,5,1,51154,3,20_29,m,white,149
2018GQ0101918,5,1,51206,3,60_69,m,black.aa,15
2018GQ0101922,5,1,59303,3,20_29,m,white,4
2018GQ0101939,5,1,4103,3,80_89,f,white,11
2018GQ0101961,5,1,51115,3,10_19,f,two.,68
2018GQ0101984,5,1,51154,3,80_89,f,white,80
2018GQ0102042,5,1,51096,3,20_29,f,white,66
2018GQ0102057,5,1,51246,3,20_29,m,white,185
2018GQ0102067,5,1,51215,3,10_19,f,black.aa,185
2018GQ0102122,5,1,51044,3,20_29,m,black.aa,70
2018GQ0102133,5,1,51154,3,20_29,f,black.aa,38
2018GQ0102135,5,1,51080,3,20_29,f,white,52
2018GQ0102154,5,1,51105,3,50_59,f,white,81
2018GQ0102272,5,1,59303,3,10_19,f,white,4
2018GQ0102311,5,1,51096,3,30_39,f,white,6
2018GQ0102338,5,1,51105,3,20_29,m,white,41
2018GQ0102361,5,1,51235,3,10_19,m,white,83
2018GQ0102456,5,1,51080,3,10_19,f,white,50
2018GQ0102474,5,1,51155,3,20_29,m,black.aa,23
2018GQ0102506,5,1,51096,3,10_19,f,black.aa,60
2018GQ0102508,5,1,4102,3,40_49,m,black.aa,75
2018GQ0102557,5,1,51085,3,80_89,f,white,74
2018GQ0102581,5,1,51110,3,10_19,m,white,88
2018GQ0102606,5,1,51235,3,40_49,m,black.aa,11
2018GQ0102612,5,1,59303,3,90_99,f,white,3
2018GQ0102679,5,1,51145,3,50_59,m,black.aa,24
2018GQ0102752,5,1,51105,3,40_49,m,white,16
2018GQ0102756,5,1,51097,3,90_99,m,white,194
2018GQ0102807,5,1,51045,3,30_39,m,white,6
2018GQ0102832,5,1,51010,3,30_39,m,two.,44
2018GQ0102849,5,1,51040,3,10_19,m,white,102
2018GQ0102850,5,1,59303,3,20_29,m,white,21
2018GQ0102867,5,1,51115,3,10_19,f,white,134
2018GQ0102876,5,1,51155,3,50_59,m,black.aa,125
2018GQ0102885,5,1,51084,3,90_99,m,white,53
2018GQ0102895,5,1,51235,3,10_19,m,black.aa,114
2018GQ0102923,5,1,51186,3,10_19,f,black.aa,72
2018GQ0102935,5,1,51115,3,30_39,m,white,145
2018GQ0102952,5,1,51097,3,20_29,m,black.aa,3
2018GQ0102978,5,1,1301,3,60_69,m,white,11
2018GQ0103013,5,1,51010,3,30_39,m,white,66
2018GQ0103015,5,1,4103,3,10_19,m,black.aa,0
2018GQ0103044,5,1,51105,3,30_39,f,white,34
2018GQ0103050,5,1,59303,3,20_29,f,white,10
2018GQ0103051,5,1,51105,3,90_99,f,white,183
2018GQ0103079,5,1,51105,3,80_89,m,black.aa,41
2018GQ0103097,5,1,51235,3,80_89,m,white,62
2018GQ0103131,5,1,51135,3,50_59,m,black.aa,2
2018GQ0103186,5,1,51096,3,10_19,f,white,2
2018GQ0103267,5,1,51089,3,20_29,m,black.aa,140
2018GQ0103278,5,1,51154,3,20_29,m,white,421
2018GQ0103321,5,1,51010,3,40_49,m,white,86
2018GQ0103335,5,1,51154,3,10_19,f,other,26
2018GQ0103358,5,1,51235,3,20_29,f,white,6
2018GQ0103471,5,1,51084,3,80_89,m,white,148
2018GQ0103534,5,1,51145,3,60_69,m,white,144
2018GQ0103562,5,1,51044,3,40_49,m,white,10
2018GQ0103593,5,1,51154,3,10_19,m,white,125
2018GQ0103599,5,1,51175,3,10_19,m,white,135
2018GQ0103602,5,1,51095,3,20_29,m,white,59
2018GQ0103659,5,1,51145,3,30_39,f,white,35
2018GQ0103670,5,1,51044,3,70_79,f,white,97
2018GQ0103764,5,1,51135,3,40_49,m,black.aa,60
2018GQ0103765,5,1,51084,3,10_19,f,white,9
2018GQ0103773,5,1,51096,3,20_29,f,asian,37
2018GQ0103816,5,1,51096,3,20_29,f,white,106
2018GQ0103867,5,1,51154,3,10_19,m,other,344
2018GQ0103887,5,1,51084,3,40_49,m,white,48
2018GQ0103914,5,1,51040,3,10_19,f,white,3
2018GQ0103943,5,1,51090,3,10_19,f,white,2
2018GQ0103953,5,1,51154,3,20_29,m,white,86
2018GQ0103972,5,1,51154,3,10_19,m,white,2
2018GQ0103979,5,1,51096,3,10_19,f,white,77
2018GQ0103986,5,1,51115,3,20_29,f,two.,25
2018GQ0103988,5,1,4102,3,80_89,f,white,81
2018GQ0104000,5,1,51045,3,60_69,m,white,45
2018GQ0104012,5,1,51145,3,60_69,m,white,22
2018GQ0104019,5,1,4101,3,80_89,m,black.aa,2
2018GQ0104022,5,1,51206,3,20_29,m,white,6
2018GQ0104030,5,1,1302,3,20_29,m,white,322
2018GQ0104046,5,1,55002,3,50_59,m,white,16
2018GQ0104070,5,1,51154,3,20_29,m,white,255
2018GQ0104108,5,1,51045,3,80_89,f,white,6
2018GQ0104134,5,1,51105,3,30_39,m,black.aa,124
2018GQ0104188,5,1,51154,3,10_19,f,black.aa,2
2018GQ0104234,5,1,51040,3,20_29,m,white,178
2018GQ0104295,5,1,51020,3,10_19,m,black.aa,13
2018GQ0104309,5,1,51096,3,20_29,f,white,26
2018GQ0104328,5,1,51089,3,20_29,m,white,140
2018GQ0104343,5,1,51044,3,60_69,f,white,99
2018GQ0104356,5,1,51115,3,20_29,f,white,39
2018GQ0104362,5,1,59303,3,20_29,m,white,32
2018GQ0104382,5,1,51154,3,10_19,m,white,91
2018GQ0104396,5,1,51110,3,10_19,m,white,39
2018GQ0104421,5,1,51020,3,80_89,f,white,217
2018GQ0104464,5,1,51040,3,60_69,m,white,27
2018GQ0104488,5,1,51167,3,20_29,m,black.aa,62
2018GQ0104534,5,1,51206,3,10_19,m,asian,101
2018GQ0104538,5,1,51186,3,10_19,f,black.aa,30
2018GQ0104588,5,1,51245,3,30_39,m,black.aa,71
2018GQ0104593,5,1,51154,3,10_19,m,white,108
2018GQ0104616,5,1,51115,3,20_29,f,white,70
2018GQ0104640,5,1,51206,3,10_19,m,two.,2
2018GQ0104753,5,1,51080,3,10_19,f,other,14
2018GQ0104756,5,1,51154,3,20_29,f,black.aa,2
2018GQ0104763,5,1,51040,3,20_29,f,white,167
2018GQ0104799,5,1,51135,3,80_89,f,black.aa,34
2018GQ0104864,5,1,59303,3,50_59,m,white,21
2018GQ0104878,5,1,51020,3,30_39,f,white,127
2018GQ0104919,5,1,51154,3,10_19,m,black.aa,10
2018GQ0104920,5,1,51096,3,20_29,f,white,7
2018GQ0104935,5,1,51206,3,10_19,f,white,112
2018GQ0105008,5,1,51090,3,20_29,m,asian,140
2018GQ0105154,5,1,51044,3,10_19,f,a.ind..nat.ak,101
2018GQ0105179,5,1,51080,3,50_59,m,white,104
2018GQ0105220,5,1,51186,3,10_19,f,a.ind..nat.ak,73
2018GQ0105237,5,1,51154,3,10_19,m,white,223
2018GQ0105251,5,1,51155,3,60_69,f,black.aa,2
2018GQ0105304,5,1,51135,3,20_29,m,white,7
2018GQ0105375,5,1,59301,3,70_79,f,white,129
2018GQ0105436,5,1,51135,3,40_49,m,black.aa,54
2018GQ0105481,5,1,51206,3,20_29,m,white,100
2018GQ0105495,5,1,51154,3,10_19,m,white,106
2018GQ0105588,5,1,59306,3,60_69,m,black.aa,16
2018GQ0105605,5,1,51080,3,40_49,m,black.aa,12
2018GQ0105606,5,1,51167,3,30_39,f,black.aa,15
2018GQ0105625,5,1,1302,3,20_29,m,white,27
2018GQ0105644,5,1,4101,3,20_29,m,black.aa,0
2018GQ0105703,5,1,51040,3,20_29,f,white,0
2018GQ0105782,5,1,51154,3,20_29,f,black.aa,3
2018GQ0105789,5,1,51206,3,10_19,m,asian,5
2018GQ0105807,5,1,51084,3,50_59,m,white,59
2018GQ0105863,5,1,51040,3,20_29,m,white,4
2018GQ0106005,5,1,51206,3,10_19,m,black.aa,80
2018GQ0106195,5,1,55002,3,50_59,m,other,118
2018GQ0106254,5,1,51115,3,20_29,m,white,69
2018GQ0106290,5,1,51080,3,20_29,m,black.aa,67
2018GQ0106330,5,1,10703,3,40_49,m,black.aa,133
2018GQ0106397,5,1,51090,3,10_19,m,asian,27
2018GQ0106409,5,1,51154,3,20_29,m,two.,28
2018GQ0106432,5,1,51135,3,40_49,m,black.aa,9
2018GQ0106449,5,1,51105,3,30_39,m,white,135
2018GQ0106463,5,1,51105,3,10_19,m,black.aa,16
2018GQ0106505,5,1,51010,3,40_49,m,white,68
2018GQ0106553,5,1,51010,3,20_29,m,black.aa,55
2018GQ0106711,5,1,51165,3,30_39,f,black.aa,8
2018GQ0106827,5,1,59303,3,10_19,f,two.,32
2018GQ0106874,5,1,51040,3,10_19,f,white,38
2018GQ0106881,5,1,55001,3,50_59,f,white,162
2018GQ0106906,5,1,51090,3,90_99,f,white,16
2018GQ0106908,5,1,51096,3,10_19,m,black.aa,154
2018GQ0106959,5,1,51145,3,70_79,m,black.aa,2
2018GQ0106970,5,1,51095,3,20_29,f,white,16
2018GQ0106979,5,1,51154,3,20_29,m,white,65
2018GQ0107003,5,1,59303,3,20_29,m,white,155
2018GQ0107027,5,1,59309,3,10_19,f,white,11
2018GQ0107037,5,1,51155,3,20_29,m,black.aa,88
2018GQ0107056,5,1,51167,3,20_29,m,white,128
2018GQ0107063,5,1,51080,3,10_19,f,white,7
2018GQ0107092,5,1,51045,3,40_49,m,white,66
2018GQ0107093,5,1,51135,3,30_39,m,black.aa,65
2018GQ0107103,5,1,51125,3,50_59,m,black.aa,33
2018GQ0107117,5,1,51010,3,30_39,m,white,52
2018GQ0107192,5,1,51135,3,20_29,m,white,63
2018GQ0107195,5,1,51020,3,20_29,f,white,10
2018GQ0107198,5,1,10701,3,40_49,m,white,21
2018GQ0107259,5,1,51010,3,30_39,m,white,56
2018GQ0107270,5,1,51010,3,20_29,m,black.aa,2
2018GQ0107364,5,1,1301,3,30_39,m,white,44
2018GQ0107443,5,1,51154,3,10_19,m,white,24
2018GQ0107488,5,1,51090,3,20_29,f,white,7
2018GQ0107520,5,1,51105,3,40_49,m,black.aa,13
2018GQ0107544,5,1,51110,3,20_29,f,other,93
2018GQ0107626,5,1,51235,3,60_69,m,white,26
2018GQ0107633,5,1,51235,3,20_29,m,black.aa,93
2018GQ0107664,5,1,51040,3,20_29,f,white,30
2018GQ0107665,5,1,59303,3,90_99,m,asian,95
2018GQ0107684,5,1,51154,3,10_19,m,white,219
2018GQ0107727,5,1,51105,3,20_29,m,two.,92
2018GQ0107868,5,1,51167,3,20_29,f,white,58
2018GQ0107903,5,1,51224,3,10_19,m,white,12
2018GQ0107929,5,1,51154,3,20_29,m,two.,254
2018GQ0107982,5,1,51235,3,40_49,m,white,2
2018GQ0107988,5,1,51089,3,50_59,m,black.aa,171
2018GQ0108030,5,1,51110,3,10_19,f,white,5
2018GQ0108076,5,1,51164,3,80_89,m,white,9
2018GQ0108146,5,1,51215,3,50_59,m,asian,53
2018GQ0108277,5,1,51040,3,10_19,f,black.aa,26
2018GQ0108280,5,1,51154,3,10_19,f,black.aa,6
2018GQ0108311,5,1,51154,3,30_39,f,white,117
2018GQ0108351,5,1,51110,3,10_19,f,black.aa,80
2018GQ0108474,5,1,51155,3,20_29,m,white,376
2018GQ0108491,5,1,51087,3,90_99,m,white,11
2018GQ0108502,5,1,51020,3,50_59,m,white,45
2018GQ0108542,5,1,51096,3,10_19,f,white,2
2018GQ0108543,5,1,10703,3,10_19,m,black.aa,7
2018GQ0108545,5,1,1302,3,70_79,f,white,27
2018GQ0108585,5,1,51020,3,50_59,m,white,31
2018GQ0108592,5,1,51096,3,10_19,m,white,113
2018GQ0108620,5,1,51105,3,50_59,m,black.aa,53
2018GQ0108663,5,1,51115,3,20_29,m,white,72
2018GQ0108667,5,1,51096,3,20_29,f,white,43
2018GQ0108676,5,1,51235,3,20_29,m,white,60
2018GQ0108775,5,1,51040,3,10_19,f,white,4
2018GQ0108789,5,1,51215,3,10_19,m,white,31
2018GQ0108835,5,1,51096,3,20_29,m,white,17
2018GQ0108865,5,1,51235,3,10_19,m,white,10
2018GQ0108866,5,1,51215,3,40_49,f,black.aa,66
2018GQ0108892,5,1,51040,3,10_19,f,white,117
2018GQ0108897,5,1,51096,3,10_19,f,white,2
2018GQ0108928,5,1,51154,3,20_29,m,white,15
2018GQ0108945,5,1,51020,3,40_49,m,white,26
2018GQ0108956,5,1,51167,3,40_49,m,white,17
2018GQ0108962,5,1,51115,3,30_39,m,black.aa,134
2018GQ0108986,5,1,51135,3,20_29,m,black.aa,64
2018GQ0109040,5,1,51090,3,50_59,f,black.aa,5
2018GQ0109048,5,1,51154,3,20_29,m,white,80
2018GQ0109077,5,1,51235,3,10_19,f,black.aa,15
2018GQ0109198,5,1,51020,3,20_29,f,white,5
2018GQ0109232,5,1,51096,3,10_19,m,white,17
2018GQ0109236,5,1,51225,3,20_29,m,white,5
2018GQ0109239,5,1,51154,3,10_19,m,black.aa,2
2018GQ0109250,5,1,51105,3,20_29,m,white,39
2018GQ0109251,5,1,51105,3,20_29,m,white,15
2018GQ0109252,5,1,51135,3,30_39,m,black.aa,64
2018GQ0109303,5,1,51125,3,50_59,m,white,54
2018GQ0109333,5,1,55002,3,30_39,m,black.aa,68
2018GQ0109364,5,1,51085,3,20_29,m,white,88
2018GQ0109388,5,1,51040,3,10_19,m,white,168
2018GQ0109402,5,1,51010,3,20_29,f,black.aa,19
2018GQ0109430,5,1,51154,3,20_29,m,black.aa,101
2018GQ0109492,5,1,51097,3,80_89,f,black.aa,42
2018GQ0109528,5,1,51164,3,70_79,f,white,2
2018GQ0109608,5,1,51125,3,50_59,m,black.aa,5
2018GQ0109627,5,1,51040,3,20_29,f,black.aa,6
2018GQ0109660,5,1,51145,3,60_69,m,white,6
2018GQ0109725,5,1,51135,3,10_19,f,two.,32
2018GQ0109745,5,1,51044,3,30_39,m,white,6
2018GQ0109786,5,1,51080,3,30_39,f,white,4
2018GQ0109800,5,1,51040,3,10_19,m,white,87
2018GQ0109801,5,1,51084,3,10_19,m,two.,17
2018GQ0109816,5,1,51115,3,10_19,f,other,2
2018GQ0109877,5,1,51145,3,30_39,f,black.aa,30
2018GQ0109878,5,1,51145,3,50_59,f,white,41
2018GQ0109929,5,1,51235,3,60_69,f,black.aa,9
2018GQ0109947,5,1,51235,3,20_29,f,white,93
2018GQ0110025,5,1,59303,3,20_29,f,white,45
2018GQ0110063,5,1,51096,3,20_29,f,white,19
2018GQ0110134,5,1,59303,3,10_19,m,white,2
2018GQ0110178,5,1,51215,3,20_29,m,black.aa,25
2018GQ0110206,5,1,51020,3,40_49,m,white,15
2018GQ0110213,5,1,51110,3,10_19,f,white,87
2018GQ0110248,5,1,10702,3,40_49,m,black.aa,1
2018GQ0110251,5,1,51215,3,30_39,m,black.aa,32
2018GQ0110290,5,1,51110,3,30_39,m,white,38
2018GQ0110337,5,1,51175,3,70_79,f,black.aa,35
2018GQ0110394,5,1,51040,3,10_19,m,two.,39
2018GQ0110410,5,1,51105,3,10_19,m,white,62
2018GQ0110425,5,1,51175,3,20_29,m,white,3
2018GQ0110455,5,1,51115,3,10_19,f,white,60
2018GQ0110464,5,1,51010,3,40_49,m,white,13
2018GQ0110570,5,1,51155,3,50_59,m,black.aa,105
2018GQ0110584,5,1,51125,3,30_39,m,black.aa,23
2018GQ0110597,5,1,51044,3,60_69,m,white,2
2018GQ0110625,5,1,51090,3,20_29,m,white,8
2018GQ0110643,5,1,51255,3,90_99,f,asian,2
2018GQ0110652,5,1,51020,3,10_19,m,black.aa,11
2018GQ0110677,5,1,51135,3,40_49,m,black.aa,110
2018GQ0110683,5,1,51154,3,70_79,f,black.aa,94
2018GQ0110689,5,1,4103,3,90_99,f,white,14
2018GQ0110783,5,1,51154,3,10_19,m,black.aa,12
2018GQ0110830,5,1,51040,3,70_79,f,white,2
2018GQ0110839,5,1,51097,3,80_89,f,white,2
2018GQ0110853,5,1,59301,3,80_89,f,white,47
2018GQ0110903,5,1,51145,3,10_19,m,black.aa,7
2018GQ0110921,5,1,51020,3,40_49,m,white,18
2018GQ0110993,5,1,51105,3,80_89,f,black.aa,71
2018GQ0110996,5,1,51105,3,40_49,m,white,79
2018GQ0111006,5,1,51040,3,10_19,m,white,43
2018GQ0111009,5,1,51145,3,70_79,m,black.aa,48
2018GQ0111084,5,1,51206,3,20_29,m,white,57
2018GQ0111111,5,1,51080,3,20_29,m,white,44
2018GQ0111198,5,1,51206,3,20_29,f,black.aa,4
2018GQ0111301,5,1,51186,3,10_19,m,black.aa,49
2018GQ0111435,5,1,51105,3,50_59,m,black.aa,9
2018GQ0111439,5,1,51084,3,10_19,m,black.aa,2
2018GQ0111444,5,1,51235,3,10_19,f,white,5
2018GQ0111575,5,1,51045,3,10_19,f,white,131
2018GQ0111607,5,1,51115,3,10_19,m,white,2
2018GQ0111659,5,1,51085,3,10_19,f,white,134
2018GQ0111801,5,1,51175,3,10_19,f,white,35
2018GQ0111928,5,1,51135,3,90_99,f,white,33
2018GQ0111961,5,1,51096,3,10_19,m,black.aa,89
2018GQ0111975,5,1,51125,3,20_29,m,white,158
2018GQ0112075,5,1,51235,3,10_19,m,white,7
2018GQ0112154,5,1,51096,3,60_69,m,white,16
2018GQ0112170,5,1,51125,3,50_59,m,black.aa,25
2018GQ0112222,5,1,51105,3,10_19,m,black.aa,45
2018GQ0112248,5,1,51224,3,60_69,m,black.aa,76
2018GQ0112339,5,1,51090,3,40_49,f,white,146
2018GQ0112343,5,1,51135,3,20_29,m,white,5
2018GQ0112474,5,1,51235,3,10_19,f,asian,29
2018GQ0112606,5,1,51110,3,10_19,m,white,47
2018GQ0112636,5,1,51110,3,10_19,m,two.,110
2018GQ0112651,5,1,51096,3,30_39,f,white,2
2018GQ0112669,5,1,51040,3,80_89,m,white,73
2018GQ0112709,5,1,51135,3,30_39,m,black.aa,70
2018GQ0112739,5,1,51044,3,80_89,f,white,83
2018GQ0112786,5,1,51215,3,30_39,m,black.aa,16
2018GQ0112799,5,1,51097,3,40_49,m,black.aa,80
2018GQ0112845,5,1,51235,3,30_39,f,white,89
2018GQ0112877,5,1,51010,3,30_39,m,black.aa,51
2018GQ0112896,5,1,51110,3,10_19,m,asian,62
2018GQ0112905,5,1,51097,3,40_49,m,black.aa,10
2018GQ0112943,5,1,1302,3,20_29,m,white,312
2018GQ0112975,5,1,51097,3,20_29,m,black.aa,160
2018GQ0112978,5,1,51110,3,10_19,m,two.,126
2018GQ0112984,5,1,51206,3,10_19,m,white,113
2018GQ0113055,5,1,51090,3,40_49,m,asian,43
2018GQ0113080,5,1,51105,3,20_29,m,white,15
2018GQ0113106,5,1,59308,3,50_59,f,white,14
2018GQ0113111,5,1,51206,3,10_19,f,asian,41
2018GQ0113130,5,1,51097,3,10_19,m,black.aa,140
2018GQ0113162,5,1,51167,3,20_29,m,white,45
2018GQ0113242,5,1,51206,3,20_29,m,white,206
2018GQ0113271,5,1,51255,3,20_29,m,white,22
2018GQ0113404,5,1,51096,3,20_29,m,white,184
2018GQ0113442,5,1,51155,3,70_79,f,white,84
2018GQ0113466,5,1,51096,3,60_69,f,white,3
2018GQ0113479,5,1,51255,3,80_89,f,black.aa,79
2018GQ0113509,5,1,51090,3,20_29,f,white,6
2018GQ0113522,5,1,51154,3,10_19,m,two.,42
2018GQ0113535,5,1,51080,3,10_19,f,black.aa,94
2018GQ0113731,5,1,51125,3,80_89,f,white,2
2018GQ0113735,5,1,51085,3,20_29,m,two.,0
2018GQ0113738,5,1,51110,3,40_49,m,white,33
2018GQ0113786,5,1,51154,3,20_29,m,white,251
2018GQ0113838,5,1,51090,3,20_29,f,white,5
2018GQ0113915,5,1,51080,3,10_19,f,white,12
2018GQ0113985,5,1,59303,3,10_19,f,white,51
2018GQ0114053,5,1,51080,3,10_19,f,black.aa,2
2018GQ0114205,5,1,59303,3,10_19,m,black.aa,81
2018GQ0114222,5,1,51040,3,10_19,f,white,9
2018GQ0114411,5,1,51215,3,40_49,m,black.aa,49
