"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96"
"59151208",735.00,105.00,35.00,25.00,40.00,515.00,55.00,65.00,65.00,65.00,35.00,35.00,40.00,50.00,60.00,40.00,115.00,35.00,25.00,25.00,25.00,10.00,10.00,0.00,0.00,0.00,40.40,100.00,14.30,70.10,15.60,1.40,385.00,65.00,25.00,20.00,20.00,265.00,30.00,35.00,30.00,40.00,15.00,10.00,25.00,25.00,35.00,25.00,55.00,15.00,15.00,5.00,15.00,5.00,5.00,5.00,0.00,0.00,39.00,100.00,16.90,68.80,14.30,1.30,345.00,35.00,15.00,10.00,15.00,250.00,25.00,25.00,35.00,25.00,20.00,25.00,20.00,30.00,25.00,20.00,60.00,20.00,10.00,15.00,5.00,5.00,10.00,0.00,0.00,0.00,42.00,100.00,10.10,72.50,17.40,1.40
"59151209",670.00,100.00,40.00,30.00,35.00,460.00,50.00,45.00,35.00,60.00,50.00,50.00,45.00,30.00,50.00,40.00,105.00,40.00,25.00,15.00,15.00,10.00,5.00,0.00,0.00,0.00,39.90,100.00,14.90,68.70,15.70,1.50,305.00,45.00,20.00,15.00,20.00,210.00,15.00,20.00,20.00,20.00,20.00,25.00,25.00,15.00,20.00,20.00,45.00,15.00,10.00,15.00,5.00,5.00,5.00,5.00,0.00,0.00,40.30,100.00,14.80,68.90,14.80,1.60,360.00,55.00,20.00,20.00,15.00,250.00,35.00,25.00,15.00,35.00,25.00,20.00,20.00,20.00,30.00,20.00,60.00,25.00,15.00,5.00,10.00,5.00,5.00,0.00,0.00,0.00,39.60,100.00,15.30,69.40,16.70,1.40
"59151211",585.00,65.00,20.00,25.00,20.00,415.00,35.00,45.00,45.00,45.00,45.00,25.00,35.00,50.00,50.00,45.00,100.00,50.00,25.00,10.00,15.00,10.00,10.00,0.00,0.00,0.00,42.80,100.00,11.10,70.90,17.10,1.70,290.00,30.00,5.00,15.00,10.00,200.00,15.00,30.00,30.00,25.00,20.00,10.00,15.00,25.00,25.00,20.00,55.00,25.00,15.00,5.00,5.00,10.00,5.00,0.00,0.00,0.00,42.80,100.00,10.30,69.00,19.00,3.40,295.00,35.00,10.00,15.00,10.00,215.00,20.00,20.00,20.00,15.00,25.00,15.00,20.00,25.00,30.00,30.00,45.00,20.00,10.00,5.00,10.00,5.00,0.00,0.00,0.00,0.00,42.80,100.00,11.90,72.90,15.30,1.70
"59151213",645.00,65.00,25.00,20.00,20.00,440.00,30.00,45.00,55.00,35.00,35.00,40.00,40.00,40.00,60.00,50.00,140.00,60.00,35.00,15.00,10.00,20.00,10.00,5.00,5.00,0.00,44.60,100.00,10.10,68.20,21.70,3.10,310.00,25.00,10.00,5.00,10.00,215.00,15.00,25.00,30.00,20.00,15.00,20.00,20.00,20.00,30.00,20.00,70.00,25.00,20.00,5.00,0.00,10.00,5.00,0.00,0.00,0.00,45.00,100.00,8.10,69.40,22.60,3.20,330.00,40.00,15.00,15.00,10.00,220.00,15.00,25.00,25.00,15.00,20.00,20.00,20.00,25.00,25.00,30.00,70.00,35.00,15.00,5.00,10.00,10.00,5.00,5.00,0.00,0.00,44.20,100.00,12.10,66.70,21.20,3.00
"59151214",625.00,55.00,20.00,15.00,25.00,210.00,15.00,10.00,15.00,20.00,30.00,20.00,25.00,20.00,30.00,25.00,365.00,35.00,35.00,65.00,60.00,175.00,90.00,60.00,15.00,5.00,63.40,100.00,8.80,33.60,58.40,28.00,260.00,30.00,10.00,10.00,15.00,100.00,10.00,10.00,5.00,5.00,15.00,5.00,15.00,10.00,15.00,10.00,125.00,15.00,15.00,25.00,25.00,45.00,20.00,20.00,5.00,0.00,57.60,100.00,11.50,38.50,48.10,17.30,370.00,20.00,10.00,5.00,5.00,115.00,5.00,5.00,15.00,15.00,10.00,15.00,10.00,10.00,15.00,15.00,235.00,15.00,20.00,40.00,35.00,130.00,70.00,40.00,15.00,5.00,67.50,100.00,5.40,31.10,63.50,35.10
"59151215",540.00,105.00,40.00,35.00,30.00,380.00,40.00,30.00,30.00,30.00,45.00,30.00,35.00,55.00,40.00,40.00,60.00,25.00,15.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,38.10,100.00,19.40,70.40,11.10,0.00,265.00,50.00,15.00,20.00,15.00,175.00,15.00,15.00,15.00,15.00,25.00,15.00,15.00,25.00,15.00,20.00,35.00,20.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,39.00,100.00,18.90,66.00,13.20,0.00,280.00,50.00,20.00,10.00,15.00,200.00,20.00,20.00,20.00,15.00,25.00,15.00,20.00,25.00,20.00,25.00,25.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,37.40,100.00,17.90,71.40,8.90,0.00
"59151216",650.00,95.00,30.00,35.00,30.00,450.00,40.00,15.00,20.00,45.00,60.00,55.00,45.00,70.00,60.00,45.00,105.00,50.00,25.00,15.00,5.00,0.00,5.00,0.00,0.00,0.00,42.50,100.00,14.60,69.20,16.20,0.00,265.00,45.00,15.00,15.00,15.00,185.00,20.00,5.00,10.00,25.00,30.00,15.00,20.00,20.00,25.00,15.00,35.00,15.00,15.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,39.90,100.00,17.00,69.80,13.20,1.90,385.00,50.00,20.00,20.00,15.00,270.00,20.00,5.00,15.00,20.00,35.00,40.00,30.00,50.00,30.00,30.00,65.00,35.00,20.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,44.20,100.00,13.00,70.10,16.90,0.00
"59151217",405.00,60.00,20.00,25.00,15.00,275.00,25.00,25.00,20.00,15.00,30.00,25.00,30.00,35.00,35.00,35.00,70.00,35.00,20.00,15.00,5.00,5.00,5.00,0.00,0.00,0.00,43.00,100.00,14.80,67.90,17.30,1.20,190.00,35.00,15.00,10.00,10.00,125.00,15.00,15.00,10.00,10.00,15.00,10.00,15.00,10.00,10.00,15.00,35.00,20.00,5.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,40.60,100.00,18.40,65.80,18.40,0.00,215.00,25.00,5.00,15.00,0.00,155.00,10.00,10.00,5.00,10.00,15.00,10.00,20.00,25.00,25.00,20.00,40.00,20.00,10.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,45.20,100.00,11.60,72.10,18.60,0.00
"59151219",455.00,70.00,10.00,30.00,30.00,250.00,25.00,20.00,20.00,20.00,20.00,35.00,35.00,25.00,30.00,30.00,140.00,25.00,20.00,25.00,30.00,45.00,20.00,20.00,5.00,0.00,49.10,100.00,15.40,54.90,30.80,9.90,210.00,30.00,5.00,15.00,5.00,120.00,10.00,15.00,10.00,5.00,15.00,15.00,15.00,10.00,15.00,15.00,60.00,15.00,10.00,10.00,10.00,15.00,5.00,5.00,0.00,0.00,46.90,100.00,14.30,57.10,28.60,7.10,250.00,35.00,5.00,15.00,20.00,130.00,15.00,5.00,10.00,10.00,10.00,20.00,20.00,10.00,20.00,15.00,80.00,10.00,15.00,10.00,20.00,30.00,15.00,10.00,5.00,0.00,51.00,100.00,14.00,52.00,32.00,12.00
"59151220",475.00,55.00,15.00,20.00,20.00,315.00,20.00,30.00,35.00,15.00,25.00,25.00,35.00,40.00,45.00,35.00,105.00,35.00,5.00,20.00,35.00,20.00,5.00,5.00,5.00,0.00,46.60,100.00,11.60,66.30,22.10,4.20,230.00,25.00,10.00,10.00,10.00,160.00,15.00,15.00,20.00,10.00,10.00,10.00,20.00,20.00,20.00,20.00,40.00,15.00,0.00,0.00,10.00,5.00,5.00,0.00,0.00,0.00,44.30,100.00,10.90,69.60,17.40,2.20,245.00,30.00,5.00,10.00,10.00,155.00,10.00,15.00,15.00,10.00,15.00,10.00,15.00,20.00,20.00,20.00,70.00,20.00,5.00,20.00,20.00,10.00,0.00,5.00,0.00,0.00,48.70,100.00,12.20,63.30,28.60,4.10
"59151221",710.00,115.00,35.00,45.00,40.00,485.00,60.00,55.00,40.00,35.00,35.00,40.00,60.00,70.00,50.00,40.00,110.00,45.00,20.00,20.00,10.00,15.00,15.00,0.00,0.00,0.00,40.40,100.00,16.20,68.30,15.50,2.10,330.00,70.00,25.00,25.00,20.00,220.00,35.00,25.00,25.00,15.00,15.00,15.00,20.00,30.00,25.00,20.00,45.00,20.00,5.00,10.00,5.00,10.00,10.00,0.00,0.00,0.00,36.60,100.00,21.20,66.70,13.60,3.00,380.00,50.00,15.00,15.00,20.00,265.00,25.00,30.00,10.00,15.00,20.00,20.00,40.00,45.00,30.00,30.00,65.00,25.00,15.00,15.00,10.00,5.00,5.00,5.00,0.00,0.00,43.60,100.00,13.20,69.70,17.10,1.30
"59151222",580.00,65.00,10.00,35.00,20.00,415.00,35.00,60.00,40.00,30.00,25.00,40.00,35.00,55.00,55.00,45.00,100.00,35.00,20.00,20.00,15.00,15.00,15.00,0.00,0.00,0.00,43.20,100.00,11.20,71.60,17.20,2.60,265.00,30.00,5.00,15.00,15.00,190.00,20.00,30.00,25.00,15.00,10.00,15.00,10.00,25.00,25.00,15.00,45.00,20.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,41.80,100.00,11.30,71.70,17.00,1.90,315.00,30.00,5.00,20.00,10.00,225.00,20.00,30.00,15.00,15.00,15.00,25.00,20.00,25.00,30.00,30.00,55.00,20.00,10.00,10.00,10.00,10.00,5.00,0.00,0.00,0.00,44.50,100.00,9.50,71.40,17.50,3.20
"59151223",585.00,70.00,20.00,20.00,25.00,420.00,55.00,55.00,35.00,25.00,45.00,45.00,50.00,45.00,35.00,30.00,100.00,35.00,20.00,15.00,15.00,10.00,5.00,5.00,0.00,0.00,41.10,100.00,12.00,71.80,17.10,1.70,285.00,30.00,10.00,10.00,10.00,210.00,25.00,35.00,15.00,15.00,20.00,25.00,20.00,20.00,20.00,10.00,45.00,20.00,5.00,15.00,10.00,0.00,5.00,0.00,0.00,0.00,39.90,100.00,10.50,73.70,15.80,0.00,300.00,35.00,5.00,10.00,15.00,210.00,30.00,25.00,15.00,10.00,25.00,25.00,25.00,25.00,15.00,25.00,55.00,15.00,15.00,5.00,10.00,10.00,5.00,5.00,0.00,0.00,42.30,100.00,11.70,70.00,18.30,3.30
"59151224",735.00,100.00,40.00,35.00,30.00,505.00,35.00,55.00,65.00,50.00,45.00,60.00,45.00,45.00,60.00,50.00,125.00,55.00,20.00,20.00,15.00,15.00,10.00,5.00,0.00,0.00,41.30,100.00,13.60,68.70,17.00,2.00,365.00,55.00,20.00,20.00,20.00,255.00,20.00,30.00,30.00,20.00,25.00,30.00,20.00,20.00,30.00,25.00,55.00,25.00,5.00,5.00,5.00,10.00,5.00,0.00,0.00,0.00,39.80,100.00,15.10,69.90,15.10,2.70,365.00,45.00,20.00,15.00,15.00,250.00,15.00,25.00,35.00,30.00,20.00,30.00,20.00,25.00,35.00,20.00,70.00,25.00,10.00,15.00,5.00,10.00,5.00,0.00,0.00,0.00,42.80,100.00,12.30,68.50,19.20,2.70
"59151225",560.00,80.00,25.00,15.00,35.00,385.00,35.00,55.00,35.00,40.00,35.00,30.00,25.00,50.00,55.00,20.00,95.00,35.00,25.00,20.00,10.00,5.00,5.00,0.00,0.00,0.00,41.10,100.00,14.30,68.80,17.00,0.90,275.00,50.00,15.00,10.00,25.00,190.00,20.00,20.00,20.00,20.00,20.00,15.00,15.00,25.00,30.00,10.00,40.00,10.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,38.90,100.00,18.20,69.10,14.50,0.00,280.00,30.00,10.00,10.00,15.00,195.00,15.00,35.00,15.00,20.00,15.00,20.00,10.00,20.00,30.00,15.00,55.00,25.00,15.00,5.00,0.00,10.00,5.00,5.00,0.00,0.00,43.10,100.00,10.70,69.60,19.60,3.60
"59151226",665.00,90.00,35.00,30.00,30.00,450.00,40.00,60.00,45.00,35.00,35.00,35.00,45.00,55.00,55.00,40.00,130.00,35.00,30.00,20.00,25.00,20.00,15.00,5.00,0.00,0.00,42.90,100.00,13.50,67.70,19.50,3.00,335.00,45.00,15.00,15.00,15.00,230.00,20.00,35.00,30.00,20.00,20.00,20.00,20.00,30.00,20.00,20.00,60.00,15.00,10.00,10.00,15.00,5.00,5.00,5.00,0.00,0.00,41.60,100.00,13.40,68.70,17.90,1.50,330.00,45.00,15.00,15.00,15.00,220.00,20.00,25.00,20.00,25.00,20.00,15.00,25.00,25.00,35.00,20.00,70.00,20.00,15.00,10.00,15.00,10.00,10.00,0.00,0.00,0.00,44.20,100.00,13.60,66.70,21.20,3.00
"59151227",585.00,85.00,25.00,30.00,30.00,395.00,50.00,60.00,30.00,30.00,25.00,40.00,40.00,45.00,45.00,30.00,100.00,30.00,25.00,15.00,20.00,10.00,5.00,5.00,0.00,0.00,41.10,100.00,14.50,67.50,17.10,1.70,275.00,40.00,10.00,15.00,15.00,180.00,15.00,25.00,20.00,15.00,15.00,20.00,15.00,20.00,15.00,10.00,55.00,15.00,15.00,10.00,10.00,10.00,5.00,0.00,0.00,0.00,42.40,100.00,14.50,65.50,20.00,3.60,315.00,45.00,20.00,15.00,15.00,225.00,35.00,35.00,15.00,15.00,15.00,25.00,20.00,20.00,30.00,15.00,50.00,20.00,10.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,40.10,100.00,14.30,71.40,15.90,1.60
"59151228",600.00,75.00,20.00,25.00,35.00,405.00,35.00,40.00,30.00,20.00,35.00,30.00,45.00,55.00,60.00,55.00,125.00,35.00,25.00,20.00,15.00,20.00,20.00,5.00,0.00,0.00,45.50,100.00,12.50,67.50,20.80,3.30,280.00,35.00,5.00,15.00,15.00,200.00,15.00,20.00,15.00,5.00,20.00,15.00,15.00,25.00,30.00,25.00,50.00,10.00,10.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,44.60,100.00,12.50,71.40,17.90,1.80,315.00,40.00,10.00,10.00,20.00,200.00,25.00,20.00,10.00,15.00,15.00,10.00,25.00,30.00,25.00,25.00,75.00,20.00,15.00,10.00,10.00,15.00,15.00,0.00,0.00,0.00,46.40,100.00,12.70,63.50,23.80,4.80
"59151229",895.00,90.00,15.00,35.00,45.00,635.00,70.00,80.00,50.00,40.00,35.00,65.00,60.00,95.00,70.00,75.00,170.00,55.00,35.00,30.00,15.00,30.00,15.00,10.00,5.00,0.00,44.40,100.00,10.10,70.90,19.00,3.40,435.00,50.00,5.00,15.00,25.00,315.00,40.00,45.00,35.00,15.00,15.00,30.00,25.00,45.00,30.00,30.00,75.00,20.00,20.00,15.00,5.00,15.00,10.00,0.00,0.00,0.00,42.30,100.00,11.50,72.40,17.20,3.40,460.00,45.00,10.00,15.00,25.00,320.00,30.00,30.00,20.00,20.00,15.00,35.00,35.00,55.00,35.00,45.00,95.00,35.00,20.00,15.00,10.00,15.00,5.00,0.00,5.00,0.00,46.40,100.00,9.80,69.60,20.70,3.30
"59151230",365.00,55.00,15.00,15.00,30.00,235.00,15.00,30.00,15.00,20.00,10.00,30.00,35.00,25.00,25.00,25.00,75.00,40.00,20.00,10.00,0.00,5.00,5.00,0.00,0.00,0.00,43.20,100.00,15.10,64.40,20.50,1.40,180.00,40.00,10.00,10.00,15.00,110.00,5.00,20.00,10.00,15.00,5.00,10.00,15.00,10.00,20.00,10.00,30.00,15.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,38.50,100.00,22.20,61.10,16.70,0.00,185.00,15.00,0.00,0.00,10.00,120.00,10.00,10.00,10.00,5.00,5.00,15.00,15.00,15.00,10.00,15.00,50.00,25.00,10.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,47.70,100.00,8.10,64.90,27.00,2.70
"59151231",300.00,50.00,15.00,20.00,15.00,190.00,15.00,15.00,10.00,15.00,20.00,15.00,20.00,25.00,30.00,25.00,65.00,30.00,20.00,5.00,10.00,5.00,5.00,0.00,0.00,0.00,44.30,100.00,16.70,63.30,21.70,1.70,140.00,25.00,10.00,5.00,5.00,85.00,10.00,0.00,5.00,10.00,5.00,5.00,15.00,5.00,10.00,15.00,25.00,15.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,44.20,100.00,17.90,60.70,17.90,0.00,160.00,30.00,10.00,10.00,10.00,100.00,10.00,10.00,5.00,5.00,10.00,5.00,10.00,15.00,15.00,10.00,35.00,15.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,44.40,100.00,18.80,62.50,21.90,0.00
"59151232",615.00,85.00,30.00,35.00,25.00,415.00,30.00,25.00,45.00,30.00,45.00,50.00,40.00,40.00,45.00,60.00,115.00,35.00,30.00,20.00,20.00,20.00,15.00,0.00,0.00,0.00,44.10,100.00,13.80,67.50,18.70,3.30,300.00,40.00,20.00,15.00,5.00,210.00,20.00,10.00,25.00,10.00,25.00,25.00,20.00,20.00,25.00,30.00,45.00,15.00,10.00,5.00,10.00,0.00,0.00,0.00,0.00,5.00,42.60,100.00,13.30,70.00,15.00,0.00,315.00,45.00,10.00,15.00,10.00,200.00,5.00,15.00,20.00,15.00,25.00,25.00,20.00,20.00,20.00,30.00,70.00,15.00,15.00,10.00,10.00,15.00,10.00,0.00,0.00,0.00,45.60,100.00,14.30,63.50,22.20,4.80
"59151234",290.00,45.00,10.00,15.00,20.00,190.00,25.00,20.00,10.00,10.00,10.00,20.00,20.00,30.00,20.00,30.00,55.00,25.00,5.00,15.00,10.00,5.00,0.00,0.00,0.00,0.00,43.90,100.00,15.50,65.50,19.00,1.70,120.00,20.00,5.00,10.00,10.00,75.00,5.00,15.00,5.00,10.00,0.00,10.00,10.00,15.00,5.00,10.00,25.00,10.00,5.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,42.10,100.00,16.70,62.50,20.80,0.00,170.00,20.00,5.00,10.00,10.00,115.00,15.00,10.00,10.00,0.00,5.00,10.00,10.00,20.00,15.00,20.00,30.00,10.00,5.00,5.00,10.00,0.00,0.00,0.00,0.00,0.00,45.10,100.00,11.80,67.60,17.60,0.00
"59151236",1135.00,200.00,55.00,80.00,70.00,770.00,70.00,85.00,55.00,40.00,70.00,80.00,85.00,100.00,105.00,75.00,165.00,55.00,50.00,30.00,20.00,15.00,10.00,5.00,5.00,0.00,40.70,100.00,17.60,67.80,14.50,1.30,500.00,100.00,30.00,40.00,30.00,320.00,25.00,40.00,25.00,20.00,30.00,35.00,30.00,45.00,35.00,35.00,75.00,30.00,20.00,10.00,10.00,10.00,5.00,0.00,0.00,0.00,40.10,100.00,20.00,64.00,15.00,2.00,630.00,100.00,25.00,40.00,35.00,450.00,40.00,55.00,35.00,25.00,40.00,45.00,55.00,50.00,70.00,45.00,85.00,20.00,25.00,25.00,15.00,5.00,0.00,0.00,0.00,0.00,41.10,100.00,15.90,71.40,13.50,0.80
"59151237",615.00,100.00,30.00,35.00,30.00,410.00,30.00,40.00,45.00,35.00,35.00,40.00,35.00,55.00,45.00,60.00,115.00,45.00,30.00,20.00,10.00,10.00,5.00,5.00,0.00,0.00,42.60,100.00,16.30,66.70,18.70,1.60,310.00,55.00,10.00,20.00,25.00,195.00,10.00,20.00,15.00,20.00,15.00,15.00,15.00,25.00,25.00,30.00,60.00,25.00,15.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,42.90,100.00,17.70,62.90,19.40,1.60,315.00,50.00,20.00,15.00,5.00,210.00,15.00,20.00,25.00,15.00,20.00,15.00,20.00,25.00,20.00,30.00,55.00,20.00,15.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,42.40,100.00,15.90,66.70,17.50,1.60
"59151238",545.00,75.00,30.00,25.00,20.00,405.00,45.00,35.00,40.00,40.00,30.00,40.00,35.00,60.00,55.00,25.00,65.00,25.00,15.00,5.00,15.00,5.00,0.00,0.00,5.00,0.00,39.80,100.00,13.80,74.30,11.90,0.90,275.00,35.00,15.00,10.00,10.00,215.00,25.00,20.00,20.00,20.00,15.00,20.00,20.00,30.00,30.00,10.00,30.00,10.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,39.00,100.00,12.70,78.20,10.90,0.00,270.00,40.00,15.00,15.00,10.00,190.00,20.00,15.00,15.00,25.00,20.00,15.00,15.00,30.00,30.00,15.00,35.00,15.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,40.60,100.00,14.80,70.40,13.00,1.90
"59151239",465.00,55.00,25.00,20.00,20.00,305.00,30.00,40.00,30.00,25.00,25.00,25.00,30.00,30.00,35.00,45.00,95.00,25.00,30.00,20.00,15.00,10.00,10.00,0.00,0.00,0.00,44.30,100.00,11.80,65.60,20.40,2.20,235.00,25.00,10.00,10.00,5.00,160.00,10.00,25.00,15.00,10.00,15.00,15.00,15.00,10.00,15.00,20.00,50.00,15.00,15.00,10.00,10.00,10.00,5.00,0.00,0.00,0.00,44.30,100.00,10.60,68.10,21.30,4.30,230.00,30.00,10.00,5.00,15.00,150.00,20.00,10.00,15.00,10.00,10.00,10.00,15.00,15.00,20.00,20.00,50.00,10.00,10.00,10.00,10.00,5.00,5.00,0.00,0.00,0.00,44.20,100.00,13.00,65.20,21.70,2.20
"59151240",575.00,90.00,25.00,35.00,35.00,390.00,30.00,50.00,35.00,35.00,40.00,20.00,45.00,45.00,50.00,45.00,100.00,35.00,35.00,15.00,10.00,10.00,5.00,0.00,5.00,0.00,41.70,100.00,15.70,67.80,17.40,1.70,285.00,50.00,20.00,15.00,15.00,180.00,10.00,20.00,20.00,15.00,20.00,5.00,20.00,25.00,20.00,20.00,50.00,20.00,20.00,5.00,5.00,5.00,10.00,0.00,0.00,0.00,41.70,100.00,17.50,63.20,17.50,1.80,295.00,40.00,5.00,15.00,15.00,210.00,20.00,30.00,20.00,20.00,15.00,10.00,25.00,25.00,20.00,25.00,45.00,15.00,15.00,15.00,5.00,5.00,0.00,0.00,0.00,0.00,41.70,100.00,13.60,71.20,15.30,1.70
"59151241",720.00,75.00,25.00,25.00,30.00,510.00,60.00,60.00,40.00,35.00,35.00,30.00,55.00,70.00,70.00,50.00,140.00,45.00,30.00,30.00,20.00,15.00,10.00,5.00,0.00,0.00,43.90,100.00,10.40,70.80,19.40,2.10,355.00,40.00,10.00,15.00,15.00,250.00,35.00,25.00,20.00,15.00,15.00,15.00,25.00,40.00,40.00,20.00,70.00,25.00,15.00,10.00,15.00,5.00,5.00,0.00,0.00,0.00,43.30,100.00,11.30,70.40,19.70,1.40,365.00,35.00,15.00,5.00,15.00,260.00,25.00,30.00,20.00,20.00,15.00,15.00,35.00,30.00,35.00,35.00,70.00,20.00,15.00,15.00,10.00,5.00,5.00,0.00,0.00,0.00,44.50,100.00,9.60,71.20,19.20,1.40
"59151242",635.00,105.00,30.00,35.00,40.00,415.00,40.00,40.00,40.00,30.00,35.00,30.00,50.00,50.00,55.00,40.00,115.00,35.00,25.00,10.00,25.00,25.00,20.00,5.00,0.00,0.00,42.40,100.00,16.50,65.40,18.10,3.90,310.00,50.00,10.00,20.00,20.00,200.00,20.00,20.00,25.00,20.00,15.00,15.00,15.00,25.00,25.00,20.00,65.00,20.00,20.00,5.00,10.00,10.00,10.00,5.00,0.00,0.00,42.80,100.00,16.10,64.50,21.00,3.20,325.00,55.00,15.00,15.00,25.00,210.00,20.00,15.00,20.00,10.00,20.00,10.00,30.00,30.00,25.00,20.00,55.00,20.00,10.00,5.00,15.00,10.00,10.00,0.00,0.00,0.00,42.10,100.00,16.90,64.60,16.90,3.10
"59151243",535.00,70.00,25.00,25.00,25.00,375.00,30.00,35.00,45.00,30.00,40.00,35.00,30.00,50.00,45.00,35.00,85.00,30.00,20.00,10.00,10.00,10.00,15.00,0.00,0.00,0.00,42.10,100.00,13.10,70.10,15.90,1.90,260.00,35.00,10.00,15.00,10.00,180.00,15.00,15.00,25.00,15.00,15.00,15.00,10.00,30.00,15.00,20.00,45.00,20.00,10.00,5.00,5.00,5.00,10.00,0.00,0.00,0.00,41.70,100.00,13.50,69.20,17.30,1.90,275.00,35.00,15.00,15.00,10.00,200.00,10.00,20.00,20.00,15.00,20.00,20.00,20.00,25.00,30.00,15.00,40.00,15.00,10.00,10.00,5.00,10.00,5.00,0.00,0.00,0.00,42.40,100.00,12.70,72.70,14.50,3.60
"59151244",725.00,90.00,20.00,30.00,35.00,565.00,30.00,60.00,85.00,90.00,45.00,45.00,50.00,60.00,60.00,40.00,65.00,30.00,15.00,10.00,5.00,5.00,5.00,5.00,0.00,0.00,38.70,100.00,12.40,77.90,9.00,0.70,335.00,40.00,10.00,15.00,15.00,270.00,20.00,30.00,45.00,40.00,20.00,20.00,20.00,35.00,25.00,20.00,30.00,15.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,38.10,100.00,11.90,80.60,9.00,0.00,390.00,55.00,15.00,15.00,25.00,300.00,15.00,30.00,40.00,50.00,30.00,25.00,30.00,30.00,35.00,20.00,40.00,15.00,5.00,10.00,5.00,5.00,5.00,0.00,0.00,0.00,39.20,100.00,14.10,76.90,10.30,1.30
"59151252",1720.00,190.00,95.00,45.00,45.00,1375.00,60.00,185.00,205.00,205.00,150.00,110.00,130.00,145.00,100.00,80.00,160.00,65.00,40.00,30.00,15.00,10.00,10.00,0.00,0.00,0.00,38.00,100.00,11.00,79.90,9.30,0.60,825.00,110.00,55.00,30.00,25.00,645.00,25.00,90.00,85.00,105.00,75.00,55.00,60.00,75.00,45.00,35.00,70.00,25.00,15.00,15.00,10.00,0.00,5.00,0.00,0.00,0.00,36.90,100.00,13.30,78.20,8.50,0.00,900.00,80.00,40.00,15.00,20.00,730.00,30.00,100.00,115.00,100.00,80.00,60.00,75.00,75.00,55.00,45.00,90.00,35.00,25.00,20.00,5.00,10.00,5.00,0.00,0.00,0.00,39.10,100.00,8.90,81.10,10.00,1.10
"59151253",750.00,135.00,45.00,40.00,50.00,570.00,45.00,50.00,65.00,60.00,70.00,75.00,60.00,65.00,55.00,30.00,45.00,20.00,10.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,35.70,100.00,18.00,76.00,6.00,0.70,360.00,75.00,25.00,15.00,30.00,270.00,25.00,20.00,25.00,40.00,30.00,35.00,25.00,30.00,30.00,10.00,15.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,100.00,20.80,75.00,4.20,0.00,395.00,65.00,20.00,25.00,20.00,300.00,15.00,25.00,40.00,25.00,40.00,35.00,35.00,35.00,25.00,15.00,30.00,10.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,37.20,100.00,16.50,75.90,7.60,0.00
