"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7"
"59152926",447.00,,,139.00,135.00,6234.30,0.07
"59152927",504.00,,,180.00,159.00,5060.20,0.10
"59152928",777.00,,,322.00,306.00,12009.30,0.06
"59152929",637.00,,,219.00,208.00,4107.00,0.16
"59152930",642.00,,,235.00,217.00,4288.60,0.15
"59152931",605.00,,,224.00,217.00,3644.60,0.17
"59152932",589.00,,,206.00,200.00,3173.50,0.19
"59152933",702.00,,,233.00,222.00,4585.20,0.15
"59152934",478.00,,,166.00,150.00,4078.50,0.12
"59152935",667.00,,,252.00,229.00,1800.30,0.37
"59152936",607.00,,,252.00,220.00,2563.30,0.24
"59152941",1691.00,,,714.00,697.00,2379.00,0.71
"59152942",1104.00,,,428.00,421.00,1652.20,0.67
"59152943",660.00,,,226.00,214.00,4925.40,0.13
"59152944",676.00,,,244.00,244.00,8345.70,0.08
"59152945",1325.00,,,520.00,513.00,4942.20,0.27
"59152946",927.00,,,347.00,346.00,5591.10,0.17
"59152947",711.00,,,286.00,266.00,5189.80,0.14
"59152948",595.00,,,295.00,271.00,2916.70,0.20
"59152949",979.00,,,556.00,533.00,12915.60,0.08
"59152950",551.00,,,291.00,286.00,14891.90,0.04
"59152951",329.00,,,199.00,187.00,11666.70,0.03
"59152953",1179.00,,,765.00,752.00,17917.90,0.07
"59152954",1311.00,,,684.00,675.00,34409.40,0.04
"59152955",962.00,,,449.00,444.00,3909.00,0.25
"59152956",393.00,,,147.00,136.00,3819.20,0.10
"59152957",534.00,,,210.00,191.00,3926.50,0.14
"59152958",1431.00,,,673.00,668.00,6501.60,0.22
"59152961",1531.00,,,634.00,634.00,7307.90,0.21
"59152962",477.00,,,181.00,174.00,2935.40,0.16
"59152963",616.00,,,351.00,350.00,2207.10,0.28
"59152964",632.00,,,279.00,248.00,1169.70,0.54
"59152965",665.00,,,237.00,208.00,1549.80,0.43
"59152966",576.00,,,220.00,195.00,904.40,0.64
"59152967",685.00,,,220.00,204.00,2490.00,0.28
"59152968",792.00,,,250.00,225.00,4219.50,0.19
"59152969",659.00,,,205.00,191.00,3835.90,0.17
"59152972",430.00,,,148.00,146.00,3470.50,0.12
"59152973",801.00,,,293.00,286.00,1852.00,0.43
"59152974",534.00,,,182.00,179.00,4027.10,0.13
"59152975",365.00,,,124.00,123.00,4979.50,0.07
"59152976",566.00,,,185.00,185.00,2615.50,0.22
"59152978",527.00,,,164.00,164.00,2336.00,0.23
"59152979",448.00,,,155.00,147.00,2441.40,0.18
"59152980",309.00,,,110.00,103.00,2423.50,0.13
"59152981",419.00,,,144.00,138.00,3268.30,0.13
"59152982",478.00,,,172.00,168.00,2881.30,0.17
"59152983",879.00,,,307.00,302.00,2150.20,0.41
"59152984",503.00,,,170.00,168.00,3577.50,0.14
"59152985",542.00,,,178.00,172.00,2655.60,0.20
"59152986",439.00,,,158.00,150.00,2521.50,0.17
"59152987",1722.00,,,579.00,567.00,4328.80,0.40
"59152988",1010.00,,,528.00,517.00,3221.70,0.31
"59152989",1279.00,,,865.00,753.00,5498.70,0.23
"59152990",904.00,,,457.00,445.00,3348.10,0.27
"59152991",695.00,,,259.00,257.00,2700.10,0.26
"59152992",707.00,,,235.00,235.00,3417.10,0.21
"59152993",642.00,,,243.00,232.00,4055.60,0.16
"59152994",473.00,,,166.00,165.00,2003.40,0.24
"59152995",5621.00,,,3101.00,2807.00,10645.80,0.53
"59152998",1450.00,,,784.00,765.00,18542.20,0.08
"59152999",763.00,,,322.00,309.00,9782.10,0.08
"59153000",814.00,,,469.00,429.00,9250.00,0.09
"59153001",601.00,,,265.00,217.00,5119.30,0.12
"59153002",1403.00,,,561.00,554.00,12515.60,0.11
"59153003",1147.00,,,684.00,628.00,1715.80,0.67
"59153004",0.00,,,0.00,0.00,0.00,0.81
"59153005",1831.00,,,600.00,573.00,1674.40,1.09
"59153006",687.00,,,261.00,252.00,2959.90,0.23
"59153007",306.00,,,108.00,105.00,2857.10,0.11
"59153008",678.00,,,219.00,215.00,3941.90,0.17
"59153010",877.00,,,288.00,285.00,5337.80,0.16
"59153011",350.00,,,118.00,109.00,5747.10,0.06
"59153013",408.00,,,125.00,124.00,3251.00,0.13
"59153014",730.00,,,248.00,248.00,2649.70,0.28
"59153016",322.00,,,111.00,110.00,4055.40,0.08
"59153017",466.00,,,158.00,157.00,3835.40,0.12
"59153018",554.00,,,193.00,185.00,3812.80,0.15
"59153019",562.00,,,203.00,198.00,3269.30,0.17
"59153020",451.00,,,154.00,152.00,3125.40,0.14
"59153021",473.00,,,173.00,163.00,3217.70,0.15
"59153022",649.00,,,252.00,238.00,3003.20,0.22
"59153023",349.00,,,138.00,123.00,2519.90,0.14
"59153024",524.00,,,185.00,173.00,4003.10,0.13
"59153025",664.00,,,230.00,219.00,2909.70,0.23
"59153026",532.00,,,101.00,94.00,187.80,2.83
"59153027",750.00,,,261.00,253.00,863.80,0.87
"59153028",445.00,,,159.00,157.00,4182.30,0.11
"59153030",54.00,,,25.00,22.00,3085.70,0.02
"59153032",452.00,,,148.00,144.00,3968.40,0.11
"59153033",1090.00,,,333.00,312.00,293.20,3.72
"59153034",693.00,,,210.00,198.00,1745.20,0.40
"59153035",630.00,,,212.00,205.00,3071.70,0.21
"59153036",902.00,,,272.00,258.00,3069.10,0.29
"59153038",1125.00,,,325.00,324.00,603.20,1.87
"59153039",1026.00,,,322.00,321.00,4590.60,0.22
"59153040",1941.00,,,715.00,705.00,1577.50,1.23
"59153041",995.00,,,499.00,408.00,325.60,3.06
"59153042",303.00,,,100.00,99.00,5288.00,0.06
"59153045",627.00,,,239.00,232.00,3197.30,0.20
"59153049",772.00,,,338.00,311.00,1651.30,0.47
"59153051",450.00,,,153.00,151.00,5102.00,0.09
"59153052",364.00,,,128.00,127.00,2966.60,0.12
"59153053",347.00,,,115.00,112.00,2634.80,0.13
"59153054",631.00,,,218.00,198.00,2289.60,0.28
"59153055",953.00,,,365.00,322.00,4118.40,0.23
"59153057",711.00,,,212.00,203.00,3221.60,0.22
"59153058",453.00,,,169.00,160.00,2660.00,0.17
"59153059",849.00,,,291.00,284.00,3055.10,0.28
"59153060",547.00,,,248.00,218.00,3637.00,0.15
"59153061",455.00,,,255.00,255.00,8869.40,0.05
"59153062",894.00,,,303.00,283.00,1696.10,0.53
"59153063",527.00,,,188.00,178.00,2887.70,0.18
"59153064",413.00,,,143.00,132.00,3075.20,0.13
"59153065",347.00,,,133.00,128.00,2496.40,0.14
"59153066",665.00,,,257.00,244.00,3731.80,0.18
"59153067",800.00,,,334.00,239.00,12030.10,0.07
"59153069",943.00,,,372.00,358.00,3442.90,0.27
"59153070",426.00,,,144.00,138.00,444.60,0.96
"59153071",567.00,,,192.00,182.00,2784.90,0.20
"59153072",1010.00,,,391.00,379.00,9240.60,0.11
"59153073",899.00,,,410.00,391.00,9335.40,0.10
"59153074",668.00,,,406.00,394.00,29688.90,0.02
"59153075",444.00,,,134.00,127.00,4654.10,0.10
"59153076",238.00,,,88.00,81.00,4630.40,0.05
"59153077",457.00,,,157.00,147.00,7020.00,0.07
"59153078",691.00,,,240.00,228.00,6599.80,0.10
"59153079",594.00,,,196.00,183.00,8092.60,0.07
"59153080",578.00,,,199.00,177.00,8072.60,0.07
"59153081",376.00,,,130.00,117.00,5053.80,0.07
"59153082",339.00,,,120.00,108.00,3937.30,0.09
"59153083",362.00,,,118.00,110.00,2238.70,0.16
"59153084",666.00,,,201.00,190.00,5423.50,0.12
"59153085",496.00,,,153.00,139.00,8857.10,0.06
"59153086",684.00,,,219.00,200.00,10737.80,0.06
"59153087",750.00,,,254.00,229.00,8650.50,0.09
"59153088",676.00,,,229.00,216.00,5787.70,0.12
"59153089",706.00,,,270.00,244.00,8305.90,0.09
"59153090",787.00,,,282.00,250.00,10128.70,0.08
"59153091",719.00,,,175.00,160.00,11376.60,0.06
"59153092",466.00,,,160.00,149.00,7979.50,0.06
"59153093",653.00,,,214.00,196.00,6795.00,0.10
"59153094",484.00,,,167.00,149.00,9699.40,0.05
"59153095",548.00,,,179.00,163.00,7258.30,0.08
"59153096",627.00,,,200.00,183.00,7464.30,0.08
"59153097",1067.00,,,619.00,538.00,1201.00,0.89
"59153098",510.00,,,200.00,195.00,2975.50,0.17
"59153099",586.00,,,184.00,178.00,3405.00,0.17
"59153102",585.00,,,205.00,195.00,3750.00,0.16
"59153103",291.00,,,94.00,93.00,4092.80,0.07
"59153104",436.00,,,141.00,136.00,3325.70,0.13
"59153105",426.00,,,127.00,124.00,5035.50,0.08
"59153106",649.00,,,220.00,212.00,9271.40,0.07
"59153107",886.00,,,375.00,363.00,13303.30,0.07
"59153108",1000.00,,,324.00,302.00,3915.40,0.26
"59153110",509.00,,,157.00,150.00,3051.60,0.17
"59153111",639.00,,,215.00,204.00,4146.70,0.15
"59153113",1348.00,,,467.00,462.00,7435.20,0.18
"59153114",360.00,,,214.00,207.00,10465.10,0.03
"59153121",1113.00,,,433.00,425.00,4959.90,0.22
"59153122",429.00,,,144.00,136.00,3163.70,0.14
"59153123",554.00,,,376.00,356.00,16198.80,0.03
"59153124",321.00,,,232.00,229.00,18882.40,0.02
"59153132",1359.00,,,760.00,750.00,11306.20,0.12
"59153133",714.00,,,418.00,414.00,10393.00,0.07
"59153134",581.00,,,428.00,403.00,16183.80,0.04
"59153135",827.00,,,658.00,609.00,15258.30,0.05
"59153136",985.00,,,684.00,649.00,18274.60,0.05
"59153137",645.00,,,481.00,456.00,18587.90,0.03
"59153138",573.00,,,386.00,376.00,10324.30,0.06
"59153139",495.00,,,353.00,351.00,13750.00,0.04
"59153140",790.00,,,553.00,534.00,10394.70,0.08
"59153141",724.00,,,399.00,380.00,15146.40,0.05
"59153142",500.00,,,279.00,271.00,15197.60,0.03
"59153144",765.00,,,395.00,378.00,17708.30,0.04
"59153145",590.00,,,337.00,325.00,8663.70,0.07
"59153146",8778.00,,,5631.00,4923.00,8068.80,1.09
"59153151",641.00,,,417.00,408.00,5864.60,0.11
"59153152",935.00,,,457.00,435.00,7030.10,0.13
"59153153",768.00,,,530.00,524.00,15641.50,0.05
"59153154",841.00,,,441.00,438.00,11139.10,0.08
"59153155",481.00,,,275.00,249.00,6073.20,0.08
"59153156",356.00,,,160.00,154.00,8661.80,0.04
"59153157",575.00,,,294.00,265.00,8646.60,0.07
"59153158",727.00,,,516.00,451.00,9008.70,0.08
"59153159",654.00,,,463.00,449.00,8861.80,0.07
"59153160",741.00,,,489.00,463.00,10263.20,0.07
"59153161",552.00,,,314.00,311.00,12988.20,0.04
"59153162",504.00,,,319.00,304.00,17027.00,0.03
"59153163",425.00,,,309.00,285.00,5195.60,0.08
"59153164",1593.00,,,1128.00,1081.00,16074.70,0.10
"59153165",525.00,,,313.00,311.00,16104.30,0.03
"59153166",1091.00,,,522.00,516.00,9864.40,0.11
"59153167",616.00,,,221.00,202.00,3634.20,0.17
"59153168",1096.00,,,540.00,525.00,36655.50,0.03
"59153171",742.00,,,528.00,520.00,11041.70,0.07
"59153172",784.00,,,522.00,503.00,37874.40,0.02
"59153181",554.00,,,247.00,218.00,640.90,0.86
"59153182",454.00,,,250.00,203.00,30469.80,0.01
"59153183",814.00,,,510.00,485.00,10369.40,0.08
"59153184",639.00,,,325.00,312.00,8287.90,0.08
"59153185",447.00,,,247.00,198.00,8514.30,0.05
"59153186",483.00,,,252.00,224.00,6939.70,0.07
"59153187",815.00,,,374.00,344.00,14476.00,0.06
"59153188",252.00,,,86.00,85.00,1547.00,0.16
"59153189",535.00,,,265.00,239.00,2392.70,0.22
"59153190",629.00,,,387.00,366.00,3130.90,0.20
"59153191",558.00,,,262.00,262.00,9893.60,0.06
"59153192",552.00,,,375.00,366.00,18278.10,0.03
"59153193",664.00,,,387.00,370.00,13551.00,0.05
"59153194",345.00,,,215.00,212.00,17336.70,0.02
"59153195",371.00,,,237.00,231.00,18275.90,0.02
"59153196",495.00,,,258.00,243.00,15372.70,0.03
"59153197",528.00,,,390.00,351.00,734.00,0.72
"59153198",517.00,,,332.00,309.00,7333.30,0.07
"59153199",458.00,,,288.00,284.00,16014.00,0.03
"59153200",578.00,,,292.00,277.00,4473.70,0.13
"59153201",590.00,,,365.00,344.00,9562.40,0.06
"59153202",479.00,,,299.00,268.00,17230.20,0.03
"59153203",528.00,,,340.00,305.00,18526.30,0.03
"59153204",400.00,,,254.00,244.00,13201.30,0.03
"59153205",409.00,,,253.00,243.00,15261.20,0.03
"59153206",562.00,,,383.00,381.00,16578.20,0.03
"59153207",483.00,,,316.00,315.00,11985.10,0.04
"59153208",605.00,,,374.00,357.00,2420.00,0.25
"59153209",485.00,,,264.00,259.00,6726.80,0.07
"59153210",499.00,,,202.00,180.00,5076.30,0.10
"59153211",475.00,,,183.00,179.00,5529.70,0.09
"59153212",426.00,,,167.00,158.00,5101.80,0.08
"59153213",563.00,,,239.00,219.00,4443.60,0.13
"59153214",604.00,,,245.00,229.00,2898.30,0.21
"59153215",814.00,,,344.00,328.00,562.90,1.45
"59153216",841.00,,,371.00,338.00,6089.80,0.14
"59153217",546.00,,,222.00,206.00,4727.30,0.12
"59153218",520.00,,,215.00,205.00,4933.60,0.11
"59153219",489.00,,,242.00,233.00,10653.60,0.05
"59153220",410.00,,,164.00,155.00,5678.70,0.07
"59153221",631.00,,,254.00,245.00,8100.10,0.08
"59153222",666.00,,,253.00,244.00,5131.00,0.13
"59153223",479.00,,,210.00,203.00,3748.00,0.13
"59153224",786.00,,,317.00,296.00,5687.40,0.14
"59153225",579.00,,,218.00,202.00,5017.30,0.12
"59153226",632.00,,,242.00,227.00,5979.20,0.11
"59153227",694.00,,,266.00,240.00,6641.10,0.10
"59153228",577.00,,,244.00,235.00,6534.50,0.09
"59153229",580.00,,,209.00,196.00,7295.60,0.08
"59153230",799.00,,,287.00,268.00,4493.80,0.18
"59153231",482.00,,,237.00,223.00,8546.10,0.06
"59153232",504.00,,,276.00,242.00,2718.40,0.19
"59153234",793.00,,,650.00,573.00,14262.60,0.06
"59153235",1219.00,,,811.00,762.00,20873.30,0.06
"59153236",444.00,,,259.00,237.00,14849.50,0.03
"59153237",845.00,,,532.00,502.00,15170.60,0.06
"59153238",420.00,,,205.00,193.00,7253.90,0.06
"59153239",814.00,,,452.00,430.00,17209.30,0.05
"59153240",576.00,,,178.00,160.00,2074.90,0.28
"59153241",1668.00,,,816.00,671.00,1892.70,0.88
"59153246",943.00,,,698.00,567.00,54195.40,0.02
"59153249",574.00,,,177.00,167.00,1846.30,0.31
"59153250",385.00,,,138.00,120.00,542.40,0.71
"59153251",536.00,,,189.00,170.00,3290.40,0.16
"59153252",614.00,,,267.00,233.00,5061.80,0.12
"59153253",432.00,,,189.00,161.00,1212.10,0.36
"59153254",420.00,,,176.00,151.00,1680.70,0.25
"59153255",631.00,,,250.00,225.00,3150.30,0.20
"59153256",526.00,,,283.00,257.00,5943.50,0.09
"59153257",581.00,,,317.00,294.00,6469.90,0.09
"59153258",606.00,,,330.00,319.00,6740.80,0.09
"59153259",527.00,,,323.00,315.00,15454.50,0.03
"59153261",647.00,,,361.00,346.00,898.20,0.72
"59153262",874.00,,,453.00,451.00,13384.40,0.07
"59153263",323.00,,,84.00,81.00,1615.00,0.20
"59153264",460.00,,,154.00,140.00,5342.60,0.09
"59153265",571.00,,,198.00,178.00,5381.70,0.11
"59153266",822.00,,,311.00,287.00,3474.20,0.24
"59153267",711.00,,,246.00,234.00,4107.50,0.17
"59153268",462.00,,,176.00,158.00,4652.60,0.10
"59153269",369.00,,,127.00,119.00,2997.60,0.12
"59153270",484.00,,,169.00,159.00,5475.10,0.09
"59153271",473.00,,,165.00,158.00,3430.00,0.14
"59153272",472.00,,,168.00,158.00,5124.90,0.09
"59153273",645.00,,,239.00,221.00,5718.10,0.11
"59153274",738.00,,,313.00,300.00,6542.60,0.11
"59153275",600.00,,,403.00,384.00,15384.60,0.04
"59153276",651.00,,,236.00,225.00,6471.20,0.10
"59153277",405.00,,,191.00,189.00,8019.80,0.05
"59153278",430.00,,,185.00,182.00,8464.60,0.05
"59153279",485.00,,,155.00,149.00,4894.00,0.10
"59153280",599.00,,,246.00,201.00,6776.00,0.09
"59153281",598.00,,,269.00,208.00,7706.20,0.08
"59153282",616.00,,,227.00,209.00,4301.70,0.14
"59153283",597.00,,,222.00,201.00,5899.20,0.10
"59153284",560.00,,,204.00,183.00,7320.30,0.08
"59153285",573.00,,,205.00,189.00,7629.80,0.08
"59153286",419.00,,,128.00,114.00,6801.90,0.06
"59153287",738.00,,,259.00,233.00,6833.30,0.11
"59153288",782.00,,,289.00,270.00,8584.00,0.09
"59153289",646.00,,,239.00,205.00,7801.90,0.08
"59153290",731.00,,,255.00,237.00,8213.50,0.09
"59153291",658.00,,,235.00,217.00,6728.00,0.10
"59153292",719.00,,,304.00,273.00,7140.00,0.10
"59153293",495.00,,,175.00,156.00,6111.10,0.08
"59153294",677.00,,,268.00,233.00,6534.70,0.10
"59153295",778.00,,,251.00,231.00,4079.70,0.19
"59153296",537.00,,,199.00,175.00,6540.80,0.08
"59153297",1004.00,,,389.00,364.00,11057.30,0.09
"59153298",612.00,,,224.00,211.00,7149.50,0.09
"59153299",531.00,,,187.00,177.00,7651.30,0.07
"59153300",513.00,,,205.00,180.00,7027.40,0.07
"59153301",434.00,,,153.00,136.00,7457.00,0.06
"59153302",525.00,,,171.00,157.00,9868.40,0.05
"59153303",486.00,,,191.00,174.00,7726.60,0.06
"59153304",666.00,,,259.00,252.00,8604.70,0.08
"59153305",747.00,,,282.00,253.00,7789.40,0.10
"59153306",834.00,,,308.00,288.00,6256.60,0.13
"59153307",412.00,,,152.00,140.00,5722.20,0.07
"59153308",706.00,,,245.00,227.00,7575.10,0.09
"59153309",761.00,,,374.00,363.00,11077.10,0.07
"59153310",464.00,,,270.00,254.00,13070.40,0.04
"59153311",631.00,,,302.00,288.00,6032.50,0.10
"59153312",553.00,,,259.00,242.00,5261.70,0.11
"59153313",683.00,,,365.00,348.00,7868.70,0.09
"59153314",586.00,,,227.00,211.00,3630.70,0.16
"59153315",505.00,,,207.00,200.00,4159.80,0.12
"59153316",508.00,,,196.00,176.00,4879.90,0.10
"59153317",643.00,,,329.00,318.00,5148.10,0.12
"59153318",420.00,,,209.00,192.00,6268.70,0.07
"59153319",512.00,,,233.00,229.00,4604.30,0.11
"59153320",558.00,,,273.00,257.00,6480.80,0.09
"59153321",543.00,,,172.00,160.00,10584.80,0.05
"59153322",410.00,,,132.00,130.00,3789.30,0.11
"59153323",425.00,,,225.00,223.00,10468.00,0.04
"59153324",521.00,,,213.00,196.00,3737.40,0.14
"59153325",412.00,,,152.00,141.00,3715.10,0.11
"59153326",524.00,,,180.00,173.00,1810.60,0.29
"59153327",994.00,,,534.00,510.00,15555.60,0.06
"59153328",524.00,,,455.00,304.00,9868.20,0.05
"59153329",615.00,,,454.00,419.00,6810.60,0.09
"59153330",505.00,,,315.00,295.00,10699.20,0.05
"59153331",484.00,,,205.00,191.00,3630.90,0.13
"59153332",708.00,,,511.00,476.00,8740.70,0.08
"59153333",778.00,,,378.00,326.00,4820.30,0.16
"59153334",386.00,,,136.00,123.00,2992.20,0.13
"59153342",1251.00,,,435.00,424.00,3663.30,0.34
"59153343",248.00,,,139.00,137.00,7447.40,0.03
"59153344",1426.00,,,546.00,540.00,3771.50,0.38
"59153345",1700.00,,,761.00,739.00,21628.50,0.08
"59153347",1310.00,,,532.00,524.00,2048.20,0.64
"59153350",3941.00,,,1636.00,1608.00,16414.00,0.24
"59153351",1287.00,,,617.00,595.00,2770.10,0.46
"59153352",1314.00,,,546.00,520.00,3310.70,0.40
"59153353",2148.00,,,1043.00,1004.00,3059.40,0.70
"59153354",1043.00,,,496.00,495.00,11732.30,0.09
"59153355",1881.00,,,873.00,867.00,33351.10,0.06
"59153358",1200.00,,,420.00,402.00,1929.30,0.62
"59153359",1089.00,,,383.00,369.00,1135.20,0.96
"59153361",1578.00,,,641.00,638.00,15114.90,0.10
"59153362",1989.00,,,834.00,831.00,9530.40,0.21
"59153363",4826.00,,,2240.00,2147.00,8270.80,0.58
"59153367",1354.00,,,407.00,364.00,2614.40,0.52
"59153369",1305.00,,,607.00,607.00,2222.40,0.59
"59153370",846.00,,,607.00,594.00,35103.70,0.02
"59153371",896.00,,,625.00,584.00,35983.90,0.02
"59153372",972.00,,,698.00,682.00,31764.70,0.03
"59153373",1113.00,,,784.00,765.00,35110.40,0.03
"59153375",1671.00,,,647.00,611.00,1276.60,1.31
"59153376",514.00,,,157.00,154.00,1983.80,0.26
"59153378",1523.00,,,619.00,602.00,2199.90,0.69
"59153380",1400.00,,,590.00,588.00,4375.00,0.32
"59153381",4003.00,,,2291.00,2207.00,9318.00,0.43
"59153382",1422.00,,,555.00,541.00,2791.50,0.51
"59153383",1241.00,,,669.00,635.00,35056.50,0.04
"59153385",1050.00,,,503.00,501.00,10086.50,0.10
"59153386",1298.00,,,666.00,655.00,6904.30,0.19
"59153388",1385.00,,,528.00,510.00,8486.50,0.16
"59153389",2198.00,,,653.00,608.00,4226.10,0.52
"59153390",1484.00,,,603.00,599.00,8267.40,0.18
"59153391",1287.00,,,570.00,548.00,3636.60,0.35
"59153394",1299.00,,,924.00,879.00,22630.70,0.06
"59153397",2627.00,,,1168.00,1164.00,7132.80,0.37
"59153398",1558.00,,,736.00,708.00,18636.40,0.08
"59153400",884.00,,,594.00,582.00,18970.00,0.05
"59153401",1268.00,,,599.00,526.00,736.10,1.72
"59153402",1072.00,,,632.00,606.00,17836.90,0.06
"59153403",960.00,,,447.00,446.00,4539.00,0.21
"59153406",656.00,,,314.00,308.00,1060.10,0.62
"59153407",496.00,,,184.00,171.00,1316.00,0.38
"59153408",1336.00,,,729.00,644.00,9051.50,0.15
"59153409",477.00,,,245.00,229.00,20739.10,0.02
"59153410",1618.00,,,882.00,788.00,12474.90,0.13
"59153411",867.00,,,409.00,394.00,20942.00,0.04
"59153412",601.00,,,298.00,282.00,19019.00,0.03
"59153413",996.00,,,397.00,390.00,3239.00,0.31
"59153414",228.00,,,80.00,80.00,8351.60,0.03
"59153415",449.00,,,142.00,138.00,2581.90,0.17
"59153416",1179.00,,,417.00,406.00,3183.90,0.37
"59153417",645.00,,,201.00,181.00,4788.40,0.13
"59153418",569.00,,,193.00,177.00,2790.60,0.20
"59153419",973.00,,,274.00,254.00,684.90,1.42
"59153420",714.00,,,213.00,202.00,4335.20,0.16
"59153421",355.00,,,101.00,95.00,4849.70,0.07
"59153422",448.00,,,122.00,117.00,4766.00,0.09
"59153423",904.00,,,310.00,286.00,4116.60,0.22
"59153424",977.00,,,303.00,282.00,5012.80,0.19
"59153425",594.00,,,160.00,148.00,7054.60,0.08
"59153426",853.00,,,208.00,201.00,7108.30,0.12
"59153427",294.00,,,95.00,87.00,4579.40,0.06
"59153428",253.00,,,85.00,78.00,4209.70,0.06
"59153429",1480.00,,,419.00,406.00,6607.10,0.22
"59153430",551.00,,,158.00,152.00,4689.40,0.12
"59153431",838.00,,,246.00,218.00,2898.70,0.29
"59153432",380.00,,,106.00,106.00,1921.10,0.20
"59153433",808.00,,,357.00,355.00,4469.00,0.18
"59153435",555.00,,,371.00,366.00,6768.30,0.08
"59153436",725.00,,,284.00,279.00,3487.30,0.21
"59153437",738.00,,,279.00,278.00,2617.00,0.28
"59153438",315.00,,,103.00,99.00,359.80,0.88
"59153439",1425.00,,,506.00,497.00,3790.90,0.38
"59153440",705.00,,,269.00,259.00,1158.40,0.61
"59153441",822.00,,,284.00,272.00,1801.10,0.46
"59153443",403.00,,,133.00,127.00,2555.50,0.16
"59153444",2895.00,,,758.00,712.00,9833.60,0.29
"59153445",423.00,,,113.00,110.00,8961.90,0.05
"59153446",690.00,,,237.00,237.00,5047.50,0.14
"59153447",481.00,,,206.00,206.00,5580.00,0.09
"59153450",560.00,,,175.00,172.00,2020.20,0.28
"59153451",861.00,,,290.00,272.00,4309.30,0.20
"59153452",818.00,,,366.00,361.00,6168.90,0.13
"59153453",561.00,,,213.00,210.00,4253.20,0.13
"59153454",704.00,,,202.00,191.00,2956.70,0.24
"59153455",578.00,,,160.00,160.00,4515.60,0.13
"59153456",828.00,,,271.00,252.00,3123.30,0.27
"59153457",2449.00,,,866.00,832.00,1872.80,1.31
"59153459",619.00,,,248.00,227.00,508.60,1.22
"59153460",1060.00,,,454.00,451.00,3781.70,0.28
"59153461",1745.00,,,699.00,676.00,1388.80,1.26
"59153462",10.00,,,2.00,2.00,99.90,0.10
"59153463",46.00,,,15.00,15.00,3593.80,0.01
"59153464",1675.00,,,1197.00,1085.00,25150.20,0.07
"59153466",604.00,,,485.00,360.00,2335.70,0.26
"59153467",932.00,,,667.00,593.00,54823.50,0.02
"59153469",1063.00,,,523.00,493.00,31356.90,0.03
"59153470",813.00,,,346.00,309.00,11001.40,0.07
"59153471",1318.00,,,845.00,732.00,41708.90,0.03
"59153472",442.00,,,272.00,257.00,26626.50,0.02
"59153473",474.00,,,260.00,247.00,27558.10,0.02
"59153474",915.00,,,490.00,433.00,56832.30,0.02
"59153476",700.00,,,430.00,388.00,26819.90,0.03
"59153477",360.00,,,234.00,210.00,44444.40,0.01
"59153479",996.00,,,683.00,532.00,29467.50,0.03
"59153480",626.00,,,448.00,371.00,70337.10,0.01
"59153481",828.00,,,593.00,481.00,55570.50,0.01
"59153482",605.00,,,480.00,335.00,62371.10,0.01
"59153483",752.00,,,650.00,438.00,9894.70,0.08
"59153484",623.00,,,230.00,221.00,1472.10,0.42
"59153485",754.00,,,266.00,244.00,4606.00,0.16
"59153486",2101.00,,,745.00,728.00,11569.40,0.18
"59153487",249.00,,,86.00,78.00,2338.00,0.11
"59153489",41.00,,,16.00,15.00,11.70,3.49
"59153490",1162.00,,,537.00,530.00,11857.10,0.10
"59153491",1025.00,,,641.00,637.00,18911.40,0.05
"59153492",314.00,,,137.00,136.00,2665.50,0.12
"59153493",416.00,,,217.00,200.00,6753.20,0.06
"59153494",656.00,,,371.00,343.00,21298.70,0.03
"59153495",902.00,,,474.00,439.00,13687.40,0.07
"59153496",604.00,,,313.00,300.00,20544.20,0.03
"59153497",528.00,,,256.00,245.00,37714.30,0.01
"59153498",767.00,,,365.00,348.00,9044.80,0.08
"59153499",1128.00,,,582.00,559.00,68363.60,0.02
"59153500",401.00,,,230.00,225.00,11828.90,0.03
"59153501",1251.00,,,368.00,362.00,2436.70,0.51
"59153502",604.00,,,204.00,190.00,1678.70,0.36
"59153503",1169.00,,,316.00,289.00,5585.30,0.21
"59153504",961.00,,,286.00,284.00,5913.80,0.16
"59153506",1081.00,,,367.00,317.00,4341.40,0.25
"59153507",963.00,,,336.00,321.00,3557.40,0.27
"59153508",1873.00,,,511.00,481.00,3102.00,0.60
"59153510",3694.00,,,1168.00,1147.00,2963.00,1.25
"59153511",509.00,,,161.00,154.00,748.20,0.68
"59153512",674.00,,,242.00,241.00,3757.00,0.18
"59153513",343.00,,,128.00,127.00,2500.00,0.14
"59153514",2070.00,,,788.00,759.00,2638.60,0.78
"59153515",1543.00,,,447.00,441.00,6145.00,0.25
"59153516",623.00,,,202.00,199.00,5204.70,0.12
"59153517",565.00,,,181.00,173.00,7424.40,0.08
"59153518",1430.00,,,502.00,488.00,5282.60,0.27
"59153519",792.00,,,340.00,287.00,3796.70,0.21
"59153520",1848.00,,,500.00,477.00,7521.40,0.25
"59153521",1545.00,,,421.00,397.00,5642.80,0.27
"59153523",664.00,,,192.00,180.00,6063.90,0.11
"59153524",1609.00,,,489.00,477.00,3673.50,0.44
"59153528",4051.00,,,2491.00,2009.00,4495.60,0.90
"59153529",2290.00,,,1370.00,1258.00,5195.10,0.44
"59153530",717.00,,,414.00,363.00,3043.30,0.24
"59153531",1726.00,,,673.00,657.00,7484.80,0.23
