"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36"
"9330400.05",7030.00,6550.00,5.00,415.00,65.00,3450.00,3255.00,5.00,165.00,20.00,3575.00,3290.00,5.00,245.00,40.00,7025.00,6890.00,55.00,20.00,60.00,70.00,1.00,3450.00,3390.00,30.00,10.00,25.00,35.00,1.00,3575.00,3505.00,25.00,15.00,40.00,30.00,0.80
"9330400.06",4445.00,4175.00,0.00,210.00,55.00,2100.00,1995.00,0.00,80.00,25.00,2345.00,2175.00,0.00,135.00,30.00,4440.00,4345.00,40.00,10.00,45.00,45.00,1.00,2100.00,2060.00,20.00,5.00,20.00,20.00,1.00,2345.00,2285.00,25.00,5.00,25.00,25.00,1.10
"9330400.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.09",5070.00,4715.00,0.00,310.00,40.00,2580.00,2415.00,0.00,150.00,15.00,2485.00,2295.00,0.00,155.00,25.00,5065.00,4950.00,55.00,25.00,40.00,70.00,1.40,2580.00,2525.00,30.00,15.00,10.00,35.00,1.40,2485.00,2425.00,20.00,10.00,30.00,25.00,1.00
"9330401.01",2800.00,2620.00,0.00,165.00,20.00,1380.00,1290.00,5.00,75.00,5.00,1425.00,1320.00,0.00,85.00,10.00,2800.00,2735.00,35.00,10.00,20.00,40.00,1.40,1375.00,1350.00,15.00,10.00,5.00,20.00,1.50,1425.00,1385.00,20.00,5.00,10.00,25.00,1.80
"9330401.02",7915.00,7350.00,5.00,490.00,75.00,3735.00,3500.00,0.00,210.00,30.00,4170.00,3845.00,0.00,280.00,40.00,7910.00,7715.00,105.00,25.00,70.00,120.00,1.50,3740.00,3655.00,50.00,5.00,30.00,50.00,1.30,4170.00,4055.00,60.00,15.00,40.00,70.00,1.70
"9330402.02",5160.00,4790.00,0.00,335.00,35.00,2515.00,2370.00,0.00,140.00,10.00,2650.00,2420.00,0.00,200.00,30.00,5160.00,5065.00,55.00,10.00,30.00,65.00,1.30,2515.00,2475.00,30.00,0.00,5.00,25.00,1.00,2645.00,2585.00,30.00,5.00,25.00,35.00,1.30
"9330402.03",4635.00,4280.00,0.00,310.00,45.00,2130.00,1975.00,0.00,135.00,20.00,2510.00,2305.00,0.00,175.00,30.00,4640.00,4500.00,80.00,10.00,50.00,85.00,1.80,2135.00,2070.00,40.00,5.00,15.00,40.00,1.90,2505.00,2425.00,40.00,10.00,30.00,45.00,1.80
"9330402.04",4090.00,3875.00,0.00,190.00,20.00,2080.00,1980.00,0.00,90.00,10.00,2005.00,1895.00,0.00,105.00,10.00,4090.00,4020.00,40.00,5.00,15.00,45.00,1.10,2080.00,2045.00,20.00,5.00,10.00,25.00,1.20,2005.00,1975.00,20.00,5.00,10.00,25.00,1.20
"9330403.01",5220.00,4840.00,0.00,345.00,35.00,2595.00,2420.00,0.00,155.00,20.00,2625.00,2420.00,0.00,190.00,20.00,5220.00,5110.00,55.00,25.00,30.00,70.00,1.30,2595.00,2535.00,30.00,10.00,15.00,35.00,1.30,2625.00,2570.00,25.00,10.00,20.00,35.00,1.30
"9330403.04",4535.00,4115.00,5.00,375.00,50.00,2285.00,2100.00,0.00,155.00,30.00,2250.00,2010.00,0.00,215.00,20.00,4535.00,4450.00,25.00,10.00,50.00,35.00,0.80,2285.00,2240.00,10.00,5.00,30.00,15.00,0.70,2250.00,2205.00,15.00,10.00,20.00,15.00,0.70
"9330403.05",4655.00,4320.00,0.00,285.00,45.00,2310.00,2165.00,0.00,130.00,15.00,2345.00,2160.00,0.00,155.00,35.00,4655.00,4565.00,30.00,10.00,45.00,30.00,0.60,2310.00,2285.00,10.00,5.00,15.00,15.00,0.60,2345.00,2285.00,20.00,5.00,35.00,20.00,0.90
"9330403.06",260.00,260.00,0.00,0.00,0.00,125.00,120.00,0.00,5.00,0.00,140.00,135.00,0.00,0.00,0.00,265.00,260.00,0.00,0.00,0.00,0.00,0.00,125.00,125.00,0.00,0.00,0.00,0.00,0.00,140.00,140.00,0.00,0.00,0.00,0.00,0.00
"9330403.07",5265.00,4900.00,5.00,325.00,45.00,2625.00,2455.00,5.00,145.00,20.00,2645.00,2440.00,5.00,175.00,25.00,5270.00,5150.00,60.00,15.00,40.00,65.00,1.20,2625.00,2575.00,25.00,5.00,15.00,30.00,1.10,2640.00,2575.00,30.00,15.00,25.00,35.00,1.30
"9330404.01",6485.00,6025.00,5.00,375.00,80.00,3225.00,3035.00,0.00,150.00,35.00,3260.00,2990.00,0.00,220.00,45.00,6485.00,6320.00,65.00,20.00,80.00,75.00,1.20,3220.00,3145.00,30.00,10.00,40.00,30.00,0.90,3265.00,3170.00,35.00,15.00,45.00,40.00,1.20
"9330404.02",6710.00,6270.00,10.00,385.00,50.00,3300.00,3110.00,0.00,165.00,25.00,3410.00,3160.00,5.00,220.00,25.00,6710.00,6575.00,55.00,30.00,50.00,70.00,1.00,3300.00,3240.00,25.00,10.00,25.00,35.00,1.10,3410.00,3335.00,30.00,15.00,25.00,40.00,1.20
"9330410.02",7330.00,6695.00,0.00,505.00,125.00,3495.00,3235.00,0.00,195.00,65.00,3830.00,3465.00,0.00,305.00,60.00,7330.00,7120.00,65.00,20.00,120.00,75.00,1.00,3495.00,3395.00,30.00,15.00,65.00,30.00,0.90,3830.00,3725.00,35.00,10.00,60.00,45.00,1.20
"9330410.04",1385.00,1245.00,0.00,115.00,25.00,675.00,610.00,0.00,50.00,20.00,710.00,640.00,5.00,65.00,10.00,1385.00,1330.00,30.00,5.00,25.00,30.00,2.20,675.00,650.00,10.00,0.00,20.00,10.00,1.50,710.00,685.00,15.00,0.00,10.00,15.00,2.10
"9330410.05",5150.00,4735.00,0.00,370.00,50.00,2525.00,2355.00,0.00,150.00,20.00,2625.00,2375.00,0.00,220.00,30.00,5150.00,5045.00,45.00,15.00,50.00,50.00,1.00,2530.00,2475.00,25.00,5.00,25.00,25.00,1.00,2620.00,2570.00,20.00,10.00,25.00,25.00,1.00
"9330410.06",4705.00,4235.00,0.00,440.00,30.00,2345.00,2155.00,0.00,180.00,10.00,2360.00,2080.00,0.00,260.00,20.00,4705.00,4600.00,55.00,20.00,30.00,70.00,1.50,2345.00,2295.00,30.00,10.00,10.00,35.00,1.50,2360.00,2305.00,25.00,15.00,15.00,30.00,1.30
"9330500.01",475.00,455.00,0.00,15.00,0.00,210.00,200.00,0.00,10.00,0.00,260.00,260.00,0.00,5.00,0.00,470.00,470.00,5.00,0.00,0.00,5.00,1.10,210.00,210.00,5.00,0.00,0.00,0.00,0.00,260.00,255.00,0.00,0.00,0.00,0.00,0.00
"9330500.02",5870.00,5540.00,0.00,250.00,80.00,2975.00,2800.00,0.00,130.00,45.00,2900.00,2735.00,0.00,120.00,40.00,5870.00,5735.00,45.00,5.00,80.00,50.00,0.90,2970.00,2905.00,25.00,0.00,40.00,25.00,0.80,2900.00,2830.00,25.00,5.00,40.00,25.00,0.90
"9330501.01",3905.00,3665.00,0.00,175.00,60.00,1855.00,1745.00,0.00,80.00,30.00,2050.00,1925.00,5.00,95.00,30.00,3905.00,3810.00,30.00,0.00,60.00,30.00,0.80,1855.00,1810.00,10.00,5.00,30.00,15.00,0.80,2045.00,2000.00,20.00,0.00,30.00,20.00,1.00
"9330501.02",5440.00,5215.00,5.00,190.00,30.00,2770.00,2675.00,0.00,80.00,10.00,2670.00,2540.00,0.00,115.00,15.00,5440.00,5370.00,35.00,0.00,30.00,35.00,0.60,2770.00,2740.00,15.00,5.00,10.00,20.00,0.70,2670.00,2630.00,25.00,0.00,15.00,20.00,0.70
"9330501.03",3385.00,3205.00,0.00,135.00,45.00,1715.00,1640.00,0.00,50.00,20.00,1670.00,1565.00,0.00,80.00,25.00,3385.00,3300.00,30.00,5.00,45.00,35.00,1.00,1710.00,1675.00,20.00,0.00,20.00,20.00,1.20,1665.00,1630.00,15.00,0.00,20.00,15.00,0.90
"9330502.01",2445.00,2295.00,0.00,145.00,5.00,1250.00,1205.00,0.00,45.00,0.00,1190.00,1090.00,0.00,95.00,5.00,2445.00,2415.00,15.00,0.00,5.00,20.00,0.80,1250.00,1240.00,5.00,0.00,5.00,5.00,0.40,1190.00,1175.00,10.00,0.00,0.00,10.00,0.80
"9330502.02",3795.00,3580.00,0.00,175.00,45.00,1890.00,1800.00,0.00,75.00,20.00,1905.00,1775.00,0.00,100.00,25.00,3795.00,3720.00,35.00,0.00,40.00,35.00,0.90,1895.00,1855.00,15.00,0.00,20.00,15.00,0.80,1905.00,1865.00,20.00,5.00,20.00,15.00,0.80
"9330502.03",4835.00,4485.00,0.00,330.00,10.00,2440.00,2280.00,5.00,150.00,5.00,2400.00,2210.00,0.00,180.00,10.00,4835.00,4785.00,40.00,5.00,10.00,40.00,0.80,2440.00,2415.00,15.00,0.00,0.00,20.00,0.80,2395.00,2370.00,20.00,0.00,5.00,25.00,1.00
"9330502.05",2970.00,2770.00,0.00,180.00,20.00,1460.00,1365.00,0.00,90.00,5.00,1505.00,1405.00,0.00,85.00,10.00,2970.00,2915.00,25.00,10.00,20.00,35.00,1.20,1465.00,1435.00,15.00,5.00,5.00,20.00,1.40,1505.00,1480.00,15.00,5.00,10.00,15.00,1.00
"9330502.06",3000.00,2790.00,0.00,180.00,30.00,1465.00,1390.00,0.00,70.00,10.00,1535.00,1395.00,0.00,110.00,25.00,2995.00,2935.00,30.00,0.00,30.00,35.00,1.20,1465.00,1445.00,15.00,0.00,10.00,15.00,1.00,1535.00,1490.00,15.00,5.00,20.00,20.00,1.30
"9330502.07",5600.00,5280.00,0.00,290.00,35.00,2590.00,2465.00,0.00,105.00,15.00,3010.00,2805.00,0.00,185.00,15.00,5605.00,5525.00,30.00,15.00,35.00,35.00,0.60,2590.00,2555.00,10.00,5.00,15.00,15.00,0.60,3010.00,2965.00,15.00,10.00,15.00,20.00,0.70
"9330503.01",2445.00,2300.00,0.00,135.00,10.00,1245.00,1185.00,0.00,60.00,5.00,1200.00,1115.00,0.00,75.00,0.00,2445.00,2425.00,15.00,0.00,5.00,15.00,0.60,1245.00,1235.00,10.00,0.00,5.00,10.00,0.80,1200.00,1185.00,5.00,0.00,0.00,10.00,0.80
"9330503.03",7065.00,6635.00,0.00,385.00,35.00,3535.00,3350.00,0.00,170.00,15.00,3535.00,3290.00,0.00,220.00,25.00,7065.00,6965.00,55.00,5.00,40.00,60.00,0.80,3530.00,3485.00,30.00,5.00,15.00,30.00,0.80,3535.00,3480.00,25.00,5.00,25.00,25.00,0.70
"9330503.06",4365.00,4105.00,0.00,190.00,65.00,2010.00,1900.00,0.00,80.00,30.00,2355.00,2205.00,5.00,115.00,35.00,4365.00,4235.00,50.00,15.00,60.00,55.00,1.30,2010.00,1950.00,25.00,5.00,30.00,30.00,1.50,2350.00,2290.00,25.00,5.00,35.00,30.00,1.30
"9330503.07",4370.00,4105.00,5.00,160.00,95.00,2040.00,1920.00,5.00,75.00,40.00,2330.00,2190.00,5.00,85.00,55.00,4370.00,4210.00,60.00,5.00,95.00,60.00,1.40,2040.00,1965.00,25.00,5.00,40.00,30.00,1.50,2335.00,2245.00,30.00,0.00,55.00,30.00,1.30
"9330503.08",4650.00,4360.00,0.00,225.00,65.00,2265.00,2145.00,0.00,95.00,30.00,2385.00,2210.00,0.00,135.00,35.00,4650.00,4520.00,55.00,10.00,65.00,60.00,1.30,2270.00,2205.00,25.00,10.00,30.00,30.00,1.30,2385.00,2315.00,30.00,5.00,35.00,30.00,1.30
"9330503.09",2615.00,2400.00,0.00,130.00,85.00,1175.00,1080.00,0.00,50.00,40.00,1440.00,1315.00,0.00,80.00,45.00,2615.00,2500.00,25.00,5.00,85.00,25.00,1.00,1170.00,1115.00,15.00,5.00,40.00,15.00,1.30,1440.00,1380.00,15.00,0.00,45.00,15.00,1.00
"9330504.03",6300.00,5820.00,5.00,430.00,50.00,3100.00,2890.00,0.00,180.00,25.00,3205.00,2925.00,0.00,250.00,25.00,6300.00,6170.00,55.00,25.00,50.00,70.00,1.10,3100.00,3040.00,30.00,10.00,20.00,35.00,1.10,3205.00,3130.00,30.00,20.00,25.00,40.00,1.20
"9330504.05",7465.00,6910.00,0.00,445.00,105.00,3545.00,3300.00,0.00,200.00,40.00,3920.00,3615.00,0.00,240.00,65.00,7460.00,7270.00,60.00,25.00,105.00,75.00,1.00,3540.00,3460.00,30.00,10.00,45.00,35.00,1.00,3920.00,3805.00,30.00,20.00,60.00,40.00,1.00
"9330504.07",3165.00,2965.00,0.00,170.00,30.00,1450.00,1365.00,0.00,70.00,15.00,1715.00,1600.00,0.00,100.00,15.00,3160.00,3100.00,20.00,10.00,30.00,25.00,0.80,1450.00,1420.00,10.00,5.00,10.00,10.00,0.70,1715.00,1680.00,10.00,5.00,15.00,20.00,1.20
"9330504.08",4170.00,3780.00,0.00,330.00,65.00,2005.00,1835.00,0.00,135.00,30.00,2165.00,1945.00,0.00,190.00,35.00,4170.00,4060.00,30.00,20.00,65.00,35.00,0.80,2000.00,1950.00,15.00,10.00,25.00,15.00,0.80,2170.00,2105.00,15.00,15.00,30.00,20.00,0.90
"9330504.09",5375.00,5015.00,0.00,255.00,110.00,2640.00,2490.00,0.00,110.00,35.00,2735.00,2520.00,0.00,145.00,70.00,5380.00,5200.00,45.00,25.00,105.00,60.00,1.10,2640.00,2565.00,25.00,10.00,35.00,30.00,1.10,2740.00,2635.00,15.00,15.00,70.00,25.00,0.90
"9330504.1",4025.00,3765.00,5.00,200.00,60.00,1910.00,1800.00,0.00,80.00,25.00,2120.00,1965.00,0.00,115.00,35.00,4030.00,3910.00,50.00,10.00,60.00,55.00,1.40,1910.00,1855.00,20.00,5.00,25.00,25.00,1.30,2115.00,2050.00,30.00,0.00,35.00,30.00,1.40
"9330504.11",13080.00,12110.00,5.00,660.00,305.00,6365.00,5945.00,5.00,285.00,125.00,6720.00,6160.00,0.00,375.00,180.00,13080.00,12620.00,95.00,60.00,300.00,130.00,1.00,6360.00,6165.00,50.00,20.00,120.00,60.00,0.90,6715.00,6450.00,50.00,45.00,180.00,70.00,1.00
"9330504.12",5125.00,4680.00,5.00,260.00,175.00,2550.00,2370.00,5.00,110.00,75.00,2570.00,2310.00,0.00,150.00,100.00,5120.00,4880.00,40.00,20.00,180.00,55.00,1.10,2550.00,2445.00,15.00,10.00,75.00,25.00,1.00,2570.00,2435.00,20.00,15.00,105.00,30.00,1.20
"9330504.13",3950.00,3700.00,0.00,185.00,65.00,1905.00,1795.00,0.00,85.00,30.00,2040.00,1905.00,0.00,100.00,40.00,3950.00,3835.00,35.00,10.00,70.00,40.00,1.00,1905.00,1855.00,10.00,5.00,30.00,20.00,1.00,2040.00,1975.00,25.00,0.00,35.00,25.00,1.20
"9330504.14",40.00,40.00,0.00,0.00,0.00,20.00,15.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,40.00,40.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,20.00,25.00,0.00,0.00,0.00,0.00,0.00
"9330504.15",1870.00,1770.00,0.00,90.00,10.00,895.00,850.00,0.00,35.00,10.00,975.00,915.00,0.00,60.00,5.00,1870.00,1840.00,15.00,0.00,15.00,15.00,0.80,895.00,875.00,10.00,5.00,5.00,10.00,1.10,975.00,965.00,10.00,0.00,5.00,10.00,1.00
"9330505.01",3350.00,3105.00,0.00,240.00,0.00,1590.00,1490.00,0.00,100.00,0.00,1760.00,1610.00,0.00,145.00,5.00,3350.00,3320.00,25.00,0.00,5.00,25.00,0.70,1590.00,1575.00,15.00,5.00,0.00,15.00,0.90,1755.00,1745.00,10.00,0.00,5.00,15.00,0.90
"9330505.03",95.00,90.00,0.00,5.00,0.00,50.00,45.00,0.00,0.00,0.00,45.00,45.00,0.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00,0.00,0.00,45.00,45.00,0.00,0.00,0.00,0.00,0.00
"9330505.04",5940.00,5525.00,0.00,350.00,60.00,2970.00,2795.00,0.00,155.00,20.00,2970.00,2730.00,0.00,200.00,40.00,5940.00,5810.00,50.00,20.00,60.00,60.00,1.00,2965.00,2910.00,30.00,10.00,20.00,35.00,1.20,2970.00,2900.00,20.00,10.00,40.00,25.00,0.80
"9330506.01",4095.00,3840.00,0.00,180.00,75.00,1985.00,1890.00,0.00,65.00,25.00,2115.00,1945.00,5.00,115.00,50.00,4090.00,3985.00,30.00,5.00,75.00,30.00,0.70,1985.00,1945.00,5.00,0.00,20.00,10.00,0.50,2110.00,2040.00,25.00,0.00,50.00,25.00,1.20
"9330506.02",7175.00,6780.00,5.00,250.00,150.00,3560.00,3395.00,5.00,95.00,60.00,3620.00,3380.00,0.00,150.00,85.00,7175.00,6975.00,45.00,15.00,145.00,50.00,0.70,3560.00,3470.00,25.00,5.00,60.00,25.00,0.70,3620.00,3500.00,20.00,10.00,85.00,25.00,0.70
