"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M"
"1500000US510594216002","Block Group 2, Census Tract 4216, Fairfax County, Virginia","2401","589","1098","312","141","107","242","149","8","15","0","12","0","12","0","12","22","37","40","37","74","96","149","131","156","118","33","41","92","88","22","28","19","29","0","12","30","37","0","12","70","80","0","12","0","12","0","12","0","12","1303","401","179","148","112","95","145","126","9","17","0","12","0","12","0","12","57","65","102","79","121","83","164","100","52","52","0","12","0","12","173","100","0","12","60","72","18","35","0","12","24","27","87","96","0","12","0","12"
"1500000US510594825043","Block Group 3, Census Tract 4825.04, Fairfax County, Virginia","1337","192","615","105","19","21","19","20","20","21","37","25","0","12","13","20","15","22","61","42","56","52","10","15","29","25","22","23","50","32","112","49","45","34","21","23","19","21","22","17","25","21","20","26","0","12","0","12","0","12","722","128","40","31","56","45","50","32","66","48","17","26","0","12","14","21","16","24","38","32","9","15","31","25","33","30","68","32","107","46","62","38","16","15","28","26","5","8","19","18","23","26","17","18","0","12","7","11"
"1500000US510594502002","Block Group 2, Census Tract 4502, Fairfax County, Virginia","1630","310","708","158","72","53","16","19","0","12","0","12","13","20","0","12","0","12","0","12","41","36","18","26","83","67","112","57","83","46","26","20","66","46","25","31","36","32","0","12","14","16","57","35","7","11","29","28","10","15","922","201","79","61","34","32","17","19","5","11","59","64","0","12","57","52","63","47","51","40","0","12","130","65","40","37","52","37","53","38","44","35","16","25","23","20","33","26","72","45","8","13","14","17","9","14","63","42"
"1500000US510594917024","Block Group 4, Census Tract 4917.02, Fairfax County, Virginia","822","406","374","166","30","46","32","50","0","12","0","12","0","12","0","12","10","21","0","12","22","32","0","12","50","54","0","12","22","36","25","28","6","12","99","135","13","13","6","12","0","12","26","33","5","12","0","12","28","38","448","297","0","12","0","12","0","12","94","114","0","12","13","25","12","21","12","20","75","92","31","47","0","12","0","12","41","37","96","128","0","12","8","13","8","13","5","11","6","12","15","26","0","12","17","35","15","19"
"1500000US510594318011","Block Group 1, Census Tract 4318.01, Fairfax County, Virginia","2200","306","960","146","72","49","63","38","75","47","24","30","10","15","12","16","0","12","42","36","39","32","69","43","92","50","67","45","84","56","99","57","138","52","14","20","0","12","36","28","16","19","0","12","8","13","0","12","0","12","1240","235","55","39","12","14","105","59","59","50","63","67","18","29","0","12","62","60","80","54","138","56","80","70","127","68","60","36","128","62","56","34","24","24","51","51","0","12","51","37","44","51","0","12","0","12","27","31"
"1500000US510594917011","Block Group 1, Census Tract 4917.01, Fairfax County, Virginia","800","199","402","124","26","19","20","33","0","12","35","40","0","12","0","12","0","12","0","12","44","31","49","36","84","78","20","24","35","29","35","38","33","28","0","12","0","12","0","12","8","13","2","8","0","12","0","12","11","17","398","104","26","26","31","26","0","12","0","12","36","43","0","12","0","12","11","18","36","32","66","40","26","22","53","31","56","34","12","15","11","17","8","12","15","17","0","12","0","12","0","12","0","12","11","17","0","12"
"1500000US510594528012","Block Group 2, Census Tract 4528.01, Fairfax County, Virginia","3147","833","1424","398","67","69","81","80","50","71","95","82","0","12","0","12","44","55","89","113","50","65","358","166","55","62","29","36","114","100","176","112","60","50","30","36","16","26","99","84","11","18","0","12","0","12","0","12","0","12","1723","523","132","114","199","176","48","67","94","59","125","123","0","12","93","108","14","21","170","97","262","150","106","107","114","84","95","71","131","83","29","31","16","27","68","95","0","12","0","12","0","12","0","12","27","45","0","12"
"1500000US510594825012","Block Group 2, Census Tract 4825.01, Fairfax County, Virginia","1179","475","595","207","55","68","14","23","8","15","0","12","18","29","0","12","0","12","103","96","108","86","56","48","77","76","26","30","15","24","32","35","51","52","8","14","9","14","0","12","15","24","0","12","0","12","0","12","0","12","584","314","70","87","147","165","0","12","0","12","0","12","0","12","0","12","59","56","58","71","43","41","64","79","14","24","30","34","22","28","54","79","23","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US510594516013","Block Group 3, Census Tract 4516.01, Fairfax County, Virginia","740","499","478","352","0","12","56","66","0","12","0","12","0","12","24","30","0","12","39","62","28","46","125","133","95","132","0","12","111","155","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","262","195","70","71","34","54","0","12","31","48","0","12","0","12","0","12","0","12","84","74","0","12","12","20","0","12","0","12","0","12","0","12","0","12","20","28","0","12","0","12","0","12","0","12","0","12","11","18"
"1500000US510594313003","Block Group 3, Census Tract 4313, Fairfax County, Virginia","1533","229","822","142","95","52","68","47","80","47","37","32","10","16","13","21","0","12","20","29","28","30","81","44","51","34","31","31","67","40","49","32","65","34","35","31","10","15","13","20","20","24","15","21","32","31","2","7","0","12","711","121","113","53","19","23","9","13","30","26","28","22","27","31","0","12","0","12","29","26","73","49","55","35","32","28","44","33","84","33","33","29","33","25","32","28","28","26","0","12","6","10","18","28","2","7","16","17"
"1500000US510594714011","Block Group 1, Census Tract 4714.01, Fairfax County, Virginia","1299","255","643","159","32","33","16","18","51","41","0","12","31","29","0","12","0","12","50","47","34","30","55","48","45","37","13","21","62","43","37","34","36","37","6","10","56","43","7","10","12","21","55","30","12","11","4","8","29","23","656","127","14","21","0","12","47","32","82","50","0","12","0","12","0","12","0","12","51","59","28","39","100","54","0","12","42","36","80","44","22","20","21","23","39","35","13","13","11","13","58","30","20","18","0","12","28","21"
"1500000US510594319002","Block Group 2, Census Tract 4319, Fairfax County, Virginia","1440","177","756","113","46","35","55","41","55","37","28","23","11","16","0","12","20","21","41","27","32","27","21","21","53","32","31","22","22","26","100","40","99","41","16","13","16","17","18","22","26","20","38","26","19","17","9","13","0","12","684","115","38","40","34","30","45","35","41","27","28","30","11","17","0","12","0","12","44","30","33","33","36","27","39","30","64","34","69","32","78","36","9","14","8","13","7","11","53","28","20","18","27","22","0","12","0","12"
"1500000US510594915023","Block Group 3, Census Tract 4915.02, Fairfax County, Virginia","1684","387","869","217","26","33","26","28","127","111","19","29","0","12","0","12","35","37","50","57","31","34","27","40","56","54","46","42","41","47","144","74","113","80","15","26","63","57","19","27","19","26","12","18","0","12","0","12","0","12","815","253","11","18","141","147","90","64","13","24","0","12","0","12","0","12","37","41","21","37","31","28","38","33","131","94","61","63","53","43","56","48","0","12","78","54","16","27","10","21","28","36","0","12","0","12","0","12"
"1500000US510594821001","Block Group 1, Census Tract 4821, Fairfax County, Virginia","1523","359","745","192","74","66","94","69","85","86","28","39","12","21","14","23","68","76","11","16","9","13","89","67","72","51","16","18","29","27","55","57","81","68","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","778","233","76","62","76","47","28","45","9","13","0","12","46","73","15","24","56","57","100","56","52","48","42","31","76","71","15","16","96","69","59","59","9","15","0","12","0","12","15","17","8","13","0","12","0","12","0","12"
"1500000US510594820022","Block Group 2, Census Tract 4820.02, Fairfax County, Virginia","1497","183","602","131","66","52","0","12","32","29","0","12","0","12","12","18","0","12","24","23","45","31","29","28","50","35","74","41","6","11","49","26","60","44","9","15","38","29","0","12","31","28","31","24","35","31","11","16","0","12","895","103","26","25","28","20","11","17","0","12","0","12","0","12","0","12","25","28","117","52","61","34","94","66","28","27","56","36","84","51","79","38","42","42","43","27","18","21","29","24","56","38","45","34","21","23","32","29"
"1500000US510594612022","Block Group 2, Census Tract 4612.02, Fairfax County, Virginia","2967","365","1373","240","69","56","66","54","102","73","19","29","72","87","0","12","0","12","27","43","25","29","171","112","133","72","191","127","40","46","123","67","79","57","61","76","108","90","0","12","28","49","44","54","0","12","15","25","0","12","1594","282","186","124","89","60","56","49","41","51","54","60","0","12","0","12","36","42","178","103","108","93","179","95","44","47","162","102","129","71","91","82","39","49","56","54","56","55","49","57","25","27","0","12","16","24","0","12"
"1500000US510594154023","Block Group 3, Census Tract 4154.02, Fairfax County, Virginia","1244","319","656","244","14","22","3","9","39","33","49","42","0","12","46","60","0","12","0","12","100","67","80","84","27","35","17","20","11","13","19","21","101","70","0","12","116","68","0","12","0","12","10","15","15","23","0","12","9","14","588","140","10","17","118","68","4","9","49","42","0","12","0","12","16","25","0","12","0","12","92","54","19","29","10","15","54","43","18","26","108","71","0","12","10","15","14","22","10","15","0","12","36","33","0","12","20","21"
"1500000US510594704001","Block Group 1, Census Tract 4704, Fairfax County, Virginia","1063","168","507","110","21","18","30","36","27","21","0","12","19","21","13","20","0","12","53","64","16","22","24","22","10","16","30","23","10","15","26","23","37","20","41","28","8","13","11","16","30","27","36","25","39","49","17","20","9","14","556","101","11","17","50","34","39","28","44","35","0","12","0","12","0","12","0","12","26","26","18","20","16","18","27","24","27","20","39","28","43","29","37","27","25","21","7","11","16","18","64","30","17","19","31","50","19","20"
"1500000US510594158001","Block Group 1, Census Tract 4158, Fairfax County, Virginia","1394","227","671","114","49","42","61","36","45","30","22","21","7","11","0","12","12","18","36","53","0","12","11","17","22","24","70","30","63","30","45","27","38","24","56","29","0","12","0","12","21","23","27","25","38","28","41","31","7","11","723","137","41","35","43","31","82","52","21","19","0","12","0","12","38","57","8","12","8","12","23","24","37","26","77","34","17","18","96","52","70","31","0","12","17","20","8","12","11","17","44","29","39","28","36","24","7","11"
"1500000US510594811053","Block Group 3, Census Tract 4811.05, Fairfax County, Virginia","1396","147","631","76","34","33","10","14","35","25","35","23","20","25","0","12","0","12","45","36","15","18","5","9","28","25","98","35","31","25","83","38","99","47","9","15","4","9","0","12","36","29","20","22","24","21","0","12","0","12","765","101","41","31","76","43","63","44","41","25","29","31","0","12","16","24","38","31","20","23","25","20","26","23","104","39","20","23","67","33","105","45","9","13","38","28","5","9","9","14","24","20","9","16","0","12","0","12"
"1500000US510594825021","Block Group 1, Census Tract 4825.02, Fairfax County, Virginia","815","145","424","94","15","17","59","44","70","51","39","35","0","12","0","12","0","12","17","23","0","12","0","12","32","29","43","23","43","22","8","13","55","38","22","26","0","12","11","17","10","15","0","12","0","12","0","12","0","12","391","85","24","19","45","36","40","31","23","27","0","12","0","12","0","12","18","27","0","12","0","12","59","32","41","23","37","27","30","23","38","31","7","13","0","12","10","15","19","20","0","12","0","12","0","12","0","12"
"1500000US510594527002","Block Group 2, Census Tract 4527, Fairfax County, Virginia","2501","442","1162","231","60","59","178","109","68","58","72","56","0","12","21","33","36","42","9","14","8","13","136","71","114","82","133","91","94","111","26","24","28","25","9","11","14","22","27","24","7","11","90","55","22","34","0","12","10","15","1339","273","143","89","105","71","98","75","90","71","32","52","0","12","0","12","0","12","62","43","78","44","107","63","132","75","113","82","71","35","52","31","44","35","36","28","8","13","90","56","35","32","15","20","0","12","28","30"
"1500000US510594920002","Block Group 2, Census Tract 4920, Fairfax County, Virginia","2175","337","1134","203","12","21","73","62","37","43","58","47","44","49","0","12","0","12","23","36","35","40","110","94","66","53","12","19","58","51","114","70","141","72","44","42","39","43","84","57","52","48","69","47","16","24","47","54","0","12","1041","190","42","45","82","55","67","57","44","49","15","26","0","12","0","12","0","12","27","44","18","22","58","45","0","12","92","62","109","95","142","69","72","55","37","31","28","34","73","51","28","32","63","55","0","12","44","52"
"1500000US510594905012","Block Group 2, Census Tract 4905.01, Fairfax County, Virginia","1950","284","1007","160","51","37","98","70","42","33","43","38","17","26","7","11","62","63","70","45","48","40","45","37","34","29","83","48","101","68","104","46","67","41","21","23","33","26","0","12","16","25","38","34","0","12","27","40","0","12","943","160","26","43","67","44","83","53","45","36","0","12","13","20","0","12","39","58","10","16","54","38","33","31","136","57","109","48","121","59","74","35","0","12","9","15","57","47","12","19","20","22","26","31","9","24","0","12"
