GEO_ID,NAME,B09019_001E,B09019_001M,B09019_002E,B09019_002M,B09019_003E,B09019_003M,B09019_004E,B09019_004M,B09019_005E,B09019_005M,B09019_006E,B09019_006M,B09019_007E,B09019_007M,B09019_008E,B09019_008M,B09019_009E,B09019_009M,B09019_010E,B09019_010M,B09019_011E,B09019_011M,B09019_012E,B09019_012M,B09019_013E,B09019_013M,B09019_014E,B09019_014M,B09019_015E,B09019_015M,B09019_016E,B09019_016M,B09019_017E,B09019_017M,B09019_018E,B09019_018M,B09019_019E,B09019_019M,B09019_020E,B09019_020M,B09019_021E,B09019_021M,B09019_022E,B09019_022M,B09019_023E,B09019_023M,B09019_024E,B09019_024M,B09019_025E,B09019_025M,B09019_026E,B09019_026M,B09019_027E,B09019_027M,B09019_028E,B09019_028M,B09019_029E,B09019_029M,B09019_030E,B09019_030M,B09019_031E,B09019_031M,B09019_032E,B09019_032M,B09019_033E,B09019_033M,B09019_034E,B09019_034M,B09019_035E,B09019_035M,B09019_036E,B09019_036M,B09019_037E,B09019_037M,B09019_038E,B09019_038M
1500000US510594408002,"Block Group 2, Census Tract 4408, Fairfax County, Virginia",1091,370,1091,370,1011,382,280,84,177,71,103,66,285,86,367,187,358,188,0,12,9,15,0,12,0,12,25,45,0,12,0,12,0,12,54,78,54,78,0,12,0,12,0,12,0,12,80,49,80,49,24,27,24,27,0,12,56,39,56,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594208003,"Block Group 3, Census Tract 4208, Fairfax County, Virginia",2027,362,2027,362,1877,388,483,75,237,84,246,65,390,72,546,141,517,126,7,12,22,34,26,33,13,24,16,24,0,12,0,12,279,313,124,80,0,12,48,63,43,53,0,12,33,51,150,78,115,59,43,35,43,35,0,12,72,44,41,33,31,28,35,31,13,19,0,12,22,25,0,12,0,12,0,12
1500000US510594825042,"Block Group 2, Census Tract 4825.04, Fairfax County, Virginia",1908,275,1908,275,1874,282,535,68,375,62,160,67,444,62,742,154,725,152,17,23,0,12,27,39,27,29,36,37,18,25,32,46,13,20,0,12,0,12,0,12,0,12,0,12,0,12,34,28,34,28,34,28,34,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594405022,"Block Group 2, Census Tract 4405.02, Fairfax County, Virginia",1296,163,1296,163,1150,161,370,46,281,49,89,30,330,47,407,88,393,88,0,12,14,14,11,15,0,12,8,11,11,19,6,10,0,12,7,10,7,10,0,12,0,12,0,12,0,12,146,103,80,38,30,24,10,12,20,21,50,28,44,27,6,9,66,77,0,12,53,76,13,13,0,12,0,12,0,12
1500000US510594619012,"Block Group 2, Census Tract 4619.01, Fairfax County, Virginia",2118,274,2118,274,1653,310,489,85,312,71,177,55,399,78,604,147,579,148,14,21,11,16,11,16,16,24,51,49,37,41,0,12,46,57,0,12,0,12,0,12,0,12,0,12,0,12,465,168,311,89,108,62,19,21,89,63,203,68,188,66,15,20,154,102,54,65,62,64,38,41,0,12,0,12,0,12
1500000US510594901013,"Block Group 3, Census Tract 4901.01, Fairfax County, Virginia",2297,295,2297,295,2087,294,578,73,334,69,244,71,543,66,762,176,746,174,0,12,16,26,16,17,63,50,0,12,25,43,15,17,79,65,6,9,0,12,0,12,6,9,0,12,0,12,210,156,113,61,62,46,42,37,20,29,51,38,25,23,26,39,97,108,56,81,41,64,0,12,0,12,0,12,0,12
1500000US510594910001,"Block Group 1, Census Tract 4910, Fairfax County, Virginia",1815,232,1815,232,1720,241,494,44,300,48,194,43,492,40,670,192,639,158,6,9,25,38,8,9,0,12,0,12,7,10,17,15,18,19,14,14,0,12,0,12,0,12,0,12,14,14,95,44,82,36,25,20,21,18,4,8,57,31,57,31,0,12,13,19,0,12,7,11,6,8,0,12,0,12,0,12
1500000US510594823021,"Block Group 1, Census Tract 4823.02, Fairfax County, Virginia",2318,431,2318,431,1884,431,527,96,276,81,251,104,355,100,886,266,777,261,16,28,93,74,0,12,50,61,19,29,0,12,0,12,30,37,17,21,0,12,0,12,9,14,0,12,8,14,434,153,295,95,68,44,24,22,44,38,227,98,190,83,37,48,139,88,0,12,86,101,12,15,0,12,41,65,0,12
1500000US510594823022,"Block Group 2, Census Tract 4823.02, Fairfax County, Virginia",2297,422,2297,422,1807,408,516,106,243,71,273,117,314,83,760,248,736,244,24,29,0,12,48,50,0,12,43,54,0,12,28,33,0,12,98,72,19,29,28,37,14,21,0,12,37,56,490,208,327,103,196,97,115,69,81,66,131,47,118,45,13,15,163,132,17,22,48,56,24,21,0,12,74,110,0,12
1500000US510594618022,"Block Group 2, Census Tract 4618.02, Fairfax County, Virginia",2112,437,2112,437,1726,458,523,121,229,86,294,126,405,113,667,223,667,223,0,12,0,12,0,12,0,12,62,101,0,12,0,12,0,12,69,51,0,12,0,12,22,29,0,12,47,52,386,148,321,128,72,78,72,78,0,12,249,124,211,122,38,39,65,68,0,12,20,32,21,26,0,12,24,38,0,12
1500000US510594323001,"Block Group 1, Census Tract 4323, Fairfax County, Virginia",2277,256,2277,256,2037,248,652,78,350,76,302,76,586,83,767,148,752,148,15,24,0,12,10,15,0,12,0,12,0,12,12,18,0,12,10,15,0,12,0,12,10,15,0,12,0,12,240,211,111,56,60,48,30,24,30,39,51,28,51,28,0,12,129,165,0,12,129,165,0,12,0,12,0,12,0,12
1500000US510594703001,"Block Group 1, Census Tract 4703, Fairfax County, Virginia",2252,207,2244,207,2085,218,673,71,412,81,261,62,608,69,707,147,615,142,77,56,15,18,20,24,0,12,0,12,12,19,11,17,0,12,54,38,9,14,0,12,9,14,0,12,36,33,159,115,101,57,60,52,20,22,40,49,41,29,41,29,0,12,58,66,0,12,0,12,8,14,0,12,50,63,8,7
1500000US510594616012,"Block Group 2, Census Tract 4616.01, Fairfax County, Virginia",1827,381,1827,381,974,339,354,111,210,90,144,97,311,104,275,152,275,152,0,12,0,12,0,12,34,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,853,250,514,120,333,104,207,90,126,78,181,81,123,71,58,48,339,187,15,24,261,185,63,49,0,12,0,12,0,12
1500000US510594603001,"Block Group 1, Census Tract 4603, Fairfax County, Virginia",601,109,601,109,578,114,173,32,116,29,57,24,166,30,210,60,203,60,7,11,0,12,0,12,8,11,7,11,0,12,0,12,0,12,14,15,14,15,0,12,0,12,0,12,0,12,23,16,23,16,8,9,8,9,0,12,15,13,15,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594820013,"Block Group 3, Census Tract 4820.01, Fairfax County, Virginia",977,171,977,171,833,177,283,51,191,60,92,43,256,50,275,104,264,103,11,16,0,12,0,12,0,12,10,17,0,12,0,12,0,12,9,14,0,12,0,12,9,14,0,12,0,12,144,79,89,37,31,25,0,12,31,25,58,32,58,32,0,12,55,59,0,12,0,12,30,26,0,12,25,40,0,12
1500000US510594405023,"Block Group 3, Census Tract 4405.02, Fairfax County, Virginia",1075,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1075,175
1500000US510594401001,"Block Group 1, Census Tract 4401, Fairfax County, Virginia",1333,371,1302,368,814,340,308,114,249,108,59,43,275,106,175,116,127,94,48,60,0,12,0,12,23,37,0,12,0,12,0,12,33,53,0,12,0,12,0,12,0,12,0,12,0,12,488,263,298,127,113,78,98,74,15,23,185,115,76,61,109,98,190,154,0,12,130,133,14,22,0,12,46,72,31,13
1500000US510594215001,"Block Group 1, Census Tract 4215, Fairfax County, Virginia",2641,666,2641,666,2389,676,573,135,362,138,211,119,407,133,611,287,611,287,0,12,0,12,200,210,112,99,45,54,21,38,47,68,327,300,46,60,0,12,0,12,24,40,0,12,22,45,252,93,252,93,65,60,65,60,0,12,187,78,187,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594211013,"Block Group 3, Census Tract 4211.01, Fairfax County, Virginia",2596,433,2596,433,2385,435,722,107,365,101,357,106,640,106,856,241,793,230,63,59,0,12,0,12,0,12,37,46,27,43,0,12,103,96,0,12,0,12,0,12,0,12,0,12,0,12,211,91,181,74,57,41,57,41,0,12,124,63,98,64,26,30,30,38,0,12,19,33,11,19,0,12,0,12,0,12
1500000US510594914012,"Block Group 2, Census Tract 4914.01, Fairfax County, Virginia",1722,445,1722,445,1594,454,415,99,213,70,202,97,285,68,639,201,612,196,0,12,27,28,11,19,39,44,27,40,0,12,0,12,29,43,149,143,143,138,0,12,6,9,0,12,0,12,128,59,110,53,28,25,20,23,8,13,82,46,72,48,10,14,18,20,0,12,0,12,18,20,0,12,0,12,0,12
1500000US510594402021,"Block Group 1, Census Tract 4402.02, Fairfax County, Virginia",1501,371,1445,372,1201,397,393,122,234,104,159,87,230,91,389,212,311,154,0,12,78,79,0,12,80,96,32,51,0,12,0,12,50,85,27,42,0,12,0,12,27,42,0,12,0,12,244,118,166,71,79,55,64,47,15,25,87,51,56,43,31,28,78,73,0,12,52,76,26,34,0,12,0,12,56,24
1500000US510594808013,"Block Group 3, Census Tract 4808.01, Fairfax County, Virginia",1286,308,1286,308,1127,374,206,60,107,43,99,47,157,64,370,150,370,150,0,12,0,12,102,111,58,57,18,23,0,12,59,56,83,84,74,70,59,66,15,22,0,12,0,12,0,12,159,160,62,48,19,30,0,12,19,30,43,36,23,26,20,24,97,121,0,12,40,45,6,10,0,12,51,82,0,12
1500000US510594216002,"Block Group 2, Census Tract 4216, Fairfax County, Virginia",2401,589,2401,589,2103,630,560,153,284,141,276,132,218,129,932,327,932,327,0,12,0,12,57,68,34,50,100,107,48,77,0,12,74,79,80,111,0,12,44,74,0,12,0,12,36,47,298,174,298,174,158,134,158,134,0,12,140,101,140,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594825043,"Block Group 3, Census Tract 4825.04, Fairfax County, Virginia",1337,192,1337,192,1213,213,359,53,206,54,153,48,350,57,455,111,429,113,26,38,0,12,0,12,9,13,7,11,33,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,124,112,56,35,10,15,10,15,0,12,46,30,32,24,14,19,68,88,0,12,0,12,0,12,0,12,68,88,0,12
1500000US510594502002,"Block Group 2, Census Tract 4502, Fairfax County, Virginia",1630,310,1630,310,1389,307,404,81,202,64,202,62,333,75,376,146,340,142,10,19,26,31,13,20,49,45,34,27,0,12,0,12,87,76,93,65,0,12,0,12,13,22,0,12,80,61,241,129,143,57,61,43,26,28,35,33,82,47,73,44,9,14,98,92,18,26,29,33,12,20,0,12,39,61,0,12
1500000US510594917024,"Block Group 4, Census Tract 4917.02, Fairfax County, Virginia",822,406,721,390,688,387,168,79,77,67,91,87,116,74,145,145,135,132,0,12,10,21,0,12,70,107,179,270,0,12,0,12,0,12,10,17,0,12,0,12,0,12,0,12,10,17,33,38,33,38,33,38,33,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,104
1500000US510594318011,"Block Group 1, Census Tract 4318.01, Fairfax County, Virginia",2200,306,2200,306,2104,313,589,77,325,77,264,73,477,67,780,180,744,176,0,12,36,32,19,38,33,36,32,35,88,78,0,12,45,37,41,43,0,12,25,37,5,12,0,12,11,17,96,48,85,37,45,30,34,23,11,18,40,25,40,25,0,12,11,17,0,12,0,12,11,17,0,12,0,12,0,12
1500000US510594917011,"Block Group 1, Census Tract 4917.01, Fairfax County, Virginia",800,199,800,199,511,188,177,59,119,59,58,44,146,56,184,93,184,93,0,12,0,12,0,12,1,7,3,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,289,104,201,65,110,59,53,36,57,49,91,43,66,36,25,22,88,50,0,12,0,12,76,49,0,12,12,19,0,12
1500000US510594528012,"Block Group 2, Census Tract 4528.01, Fairfax County, Virginia",3147,833,3147,833,2632,937,667,175,472,167,195,108,358,154,1058,584,1035,582,0,12,23,37,0,12,78,95,166,198,0,12,0,12,96,124,209,248,0,12,89,113,14,23,0,12,106,135,515,211,388,127,257,113,202,99,55,54,131,82,110,79,21,35,127,119,27,39,41,73,35,41,0,12,24,35,0,12
1500000US510594825012,"Block Group 2, Census Tract 4825.01, Fairfax County, Virginia",1179,475,1179,475,721,499,197,122,143,100,54,74,146,88,312,269,312,269,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,45,67,0,12,0,12,45,67,0,12,0,12,458,175,323,117,207,88,102,64,105,72,116,92,101,90,15,23,135,87,0,12,26,45,109,73,0,12,0,12,0,12
1500000US510594516013,"Block Group 3, Census Tract 4516.01, Fairfax County, Virginia",740,499,738,499,355,282,89,75,61,67,28,29,57,53,145,114,110,97,35,56,0,12,0,12,0,12,18,28,0,12,0,12,0,12,46,73,0,12,46,73,0,12,0,12,0,12,383,421,90,79,79,77,7,18,72,73,11,18,11,18,0,12,293,355,0,12,39,62,0,12,0,12,254,352,2,4
1500000US510594313003,"Block Group 3, Census Tract 4313, Fairfax County, Virginia",1533,229,1533,229,1472,235,392,54,313,60,79,34,375,53,545,123,506,126,39,50,0,12,28,27,34,37,0,12,0,12,26,28,62,100,10,17,10,17,0,12,0,12,0,12,0,12,61,33,61,33,8,12,8,12,0,12,53,31,53,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594714011,"Block Group 1, Census Tract 4714.01, Fairfax County, Virginia",1299,255,1291,255,1133,264,338,66,191,65,147,56,290,65,452,143,435,144,17,20,0,12,26,30,0,12,0,12,8,14,0,12,19,27,0,12,0,12,0,12,0,12,0,12,0,12,158,81,108,46,62,34,54,33,8,12,46,30,26,20,20,22,50,50,30,45,0,12,20,23,0,12,0,12,8,3
1500000US510594319002,"Block Group 2, Census Tract 4319, Fairfax County, Virginia",1440,177,1440,177,1382,186,388,47,259,53,129,46,372,51,504,117,485,115,19,22,0,12,18,38,16,17,42,46,0,12,0,12,24,20,18,27,0,12,14,23,0,12,0,12,4,12,58,36,58,36,39,30,39,30,0,12,19,21,19,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594915023,"Block Group 3, Census Tract 4915.02, Fairfax County, Virginia",1684,387,1684,387,1642,385,460,85,361,108,99,55,392,96,654,232,654,232,0,12,0,12,0,12,11,22,10,21,0,12,0,12,22,38,93,77,24,39,0,12,15,26,0,12,54,60,42,42,27,23,27,23,14,22,13,22,0,12,0,12,0,12,15,25,0,12,0,12,15,25,0,12,0,12,0,12
1500000US510594821001,"Block Group 1, Census Tract 4821, Fairfax County, Virginia",1523,359,1523,359,1225,354,319,80,92,44,227,81,179,72,477,272,477,272,0,12,0,12,0,12,44,58,0,12,0,12,0,12,206,234,0,12,0,12,0,12,0,12,0,12,0,12,298,180,200,76,63,34,47,29,16,18,137,73,108,56,29,46,98,122,0,12,74,118,0,12,0,12,24,27,0,12
1500000US510594820022,"Block Group 2, Census Tract 4820.02, Fairfax County, Virginia",1497,183,1497,183,924,211,365,81,184,63,181,62,266,65,213,86,179,81,0,12,34,30,19,20,14,23,13,21,0,12,14,21,9,14,11,16,0,12,0,12,11,16,0,12,0,12,573,105,525,100,136,56,136,56,0,12,389,90,345,94,44,29,48,29,0,12,23,19,25,24,0,12,0,12,0,12
1500000US510594612022,"Block Group 2, Census Tract 4612.02, Fairfax County, Virginia",2967,365,2967,365,2348,412,809,148,615,152,194,93,608,145,784,194,763,202,0,12,21,32,23,37,0,12,124,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,619,201,541,161,221,120,176,97,45,74,320,134,293,132,27,31,78,83,0,12,21,33,57,76,0,12,0,12,0,12
1500000US510594154023,"Block Group 3, Census Tract 4154.02, Fairfax County, Virginia",1244,319,1244,319,1004,317,265,73,181,80,84,41,162,50,338,128,338,128,0,12,0,12,78,72,44,58,0,12,0,12,0,12,11,18,106,111,61,93,45,59,0,12,0,12,0,12,240,106,189,63,102,57,90,55,12,18,87,46,75,39,12,19,51,67,36,60,15,25,0,12,0,12,0,12,0,12
1500000US510594704001,"Block Group 1, Census Tract 4704, Fairfax County, Virginia",1063,168,1063,168,827,172,256,51,143,47,113,47,229,49,304,107,304,107,0,12,0,12,0,12,0,12,0,12,0,12,11,18,11,17,16,22,0,12,0,12,0,12,0,12,16,22,236,91,195,73,74,54,66,53,8,12,121,62,113,61,8,12,41,51,0,12,33,49,8,13,0,12,0,12,0,12
1500000US510594158001,"Block Group 1, Census Tract 4158, Fairfax County, Virginia",1394,227,1394,227,1347,230,437,64,232,51,205,64,390,52,508,154,459,142,26,32,23,34,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,38,37,28,0,12,0,12,0,12,37,28,27,24,10,15,10,15,0,12,0,12,10,15,0,12,0,12,0,12
1500000US510594811053,"Block Group 3, Census Tract 4811.05, Fairfax County, Virginia",1396,147,1396,147,1360,159,426,51,300,64,126,42,404,53,504,83,488,87,16,24,0,12,26,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,26,36,26,11,13,11,13,0,12,25,24,25,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594825021,"Block Group 1, Census Tract 4825.02, Fairfax County, Virginia",815,145,815,145,783,154,221,44,152,43,69,43,212,46,350,83,331,78,19,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,26,32,26,0,12,0,12,0,12,32,26,32,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594527002,"Block Group 2, Census Tract 4527, Fairfax County, Virginia",2501,442,2485,441,2094,432,624,116,265,86,359,115,427,120,820,244,737,220,27,27,56,92,37,43,33,42,36,57,41,47,0,12,28,43,48,36,0,12,0,12,27,27,0,12,21,21,391,219,272,76,99,64,89,63,10,15,173,68,154,60,19,33,119,179,106,178,13,19,0,12,0,12,0,12,16,33
1500000US510594920002,"Block Group 2, Census Tract 4920, Fairfax County, Virginia",2175,337,2172,337,2091,348,674,97,488,109,186,88,599,101,630,172,630,172,0,12,0,12,16,25,0,12,34,49,65,65,0,12,31,48,42,48,0,12,0,12,19,33,0,12,23,35,81,51,81,51,42,39,42,39,0,12,39,35,39,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,4
1500000US510594905012,"Block Group 2, Census Tract 4905.01, Fairfax County, Virginia",1950,284,1950,284,1812,286,507,73,272,65,235,75,376,62,675,163,675,163,0,12,0,12,26,43,59,58,35,47,35,44,19,29,33,37,47,47,0,12,27,43,11,18,0,12,9,14,138,68,120,60,52,32,45,30,7,11,68,49,58,47,10,15,18,19,0,12,0,12,9,14,0,12,9,14,0,12
1500000US510594905022,"Block Group 2, Census Tract 4905.02, Fairfax County, Virginia",1267,361,1267,361,1171,383,319,90,168,69,151,91,293,101,532,192,532,192,0,12,0,12,0,12,0,12,27,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,96,73,58,43,22,27,0,12,22,27,36,34,25,30,11,17,38,36,0,12,15,24,23,26,0,12,0,12,0,12
1500000US510594923001,"Block Group 1, Census Tract 4923, Fairfax County, Virginia",1857,246,1857,246,1710,263,442,65,224,64,218,64,360,73,748,146,748,146,0,12,0,12,28,28,29,32,15,22,0,12,26,32,24,38,38,40,0,12,0,12,0,12,0,12,38,40,147,53,139,50,25,20,25,20,0,12,114,50,104,49,10,14,8,12,0,12,0,12,8,12,0,12,0,12,0,12
1500000US510594802011,"Block Group 1, Census Tract 4802.01, Fairfax County, Virginia",1456,228,1456,228,1360,248,442,67,270,67,172,54,395,66,458,152,408,140,50,50,0,12,11,17,12,19,18,26,14,22,0,12,0,12,10,16,0,12,0,12,0,12,0,12,10,16,96,68,87,65,9,14,0,12,9,14,78,65,78,65,0,12,9,13,0,12,0,12,9,13,0,12,0,12,0,12
1500000US510594809031,"Block Group 1, Census Tract 4809.03, Fairfax County, Virginia",857,190,857,190,469,154,198,70,124,58,74,50,151,59,92,38,85,40,0,12,7,11,0,12,28,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,388,172,291,95,165,70,112,54,53,76,126,66,101,56,25,29,97,97,0,12,89,97,8,12,0,12,0,12,0,12
1500000US510594507022,"Block Group 2, Census Tract 4507.02, Fairfax County, Virginia",1609,417,1609,417,1019,302,290,76,182,63,108,61,213,66,356,132,356,132,0,12,0,12,0,12,46,52,39,38,13,20,0,12,0,12,62,96,0,12,31,48,0,12,0,12,31,48,590,407,332,88,160,64,134,53,26,42,172,77,132,65,40,52,258,357,0,12,230,353,28,44,0,12,0,12,0,12
1500000US510594607021,"Block Group 1, Census Tract 4607.02, Fairfax County, Virginia",1388,206,1388,206,1194,232,340,56,216,52,124,43,342,59,456,123,406,105,8,12,42,49,0,12,56,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,194,99,93,45,38,29,8,12,30,26,55,40,34,32,21,23,101,68,0,12,45,50,41,27,0,12,15,23,0,12
1500000US510594222012,"Block Group 2, Census Tract 4222.01, Fairfax County, Virginia",1613,204,1613,204,1601,207,429,50,321,56,108,46,405,56,639,122,618,111,12,17,9,15,0,12,0,12,16,25,56,55,20,31,21,31,15,16,6,9,0,12,9,14,0,12,0,12,12,18,12,18,3,8,3,8,0,12,9,15,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594316003,"Block Group 3, Census Tract 4316, Fairfax County, Virginia",2126,469,2126,469,2038,478,473,86,322,96,151,80,375,92,796,228,730,217,0,12,66,78,53,73,87,89,17,26,0,12,39,50,16,25,182,203,161,200,0,12,21,37,0,12,0,12,88,51,88,51,76,49,76,49,0,12,12,20,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594608001,"Block Group 1, Census Tract 4608, Fairfax County, Virginia",1227,227,1227,227,1158,246,283,59,176,55,107,42,218,51,572,160,531,159,24,35,17,26,0,12,0,12,52,67,0,12,0,12,0,12,33,52,33,52,0,12,0,12,0,12,0,12,69,39,69,39,32,31,32,31,0,12,37,29,37,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594804021,"Block Group 1, Census Tract 4804.02, Fairfax County, Virginia",2391,305,2391,305,2349,312,716,84,472,89,244,84,665,85,849,167,762,168,54,59,33,51,12,18,0,12,34,42,0,12,10,16,63,100,0,12,0,12,0,12,0,12,0,12,0,12,42,30,42,30,9,14,9,14,0,12,33,27,33,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594318012,"Block Group 2, Census Tract 4318.01, Fairfax County, Virginia",2200,277,2200,277,1841,280,537,80,310,89,227,67,459,75,733,158,726,159,7,11,0,12,0,12,31,30,10,16,0,12,12,20,47,29,12,20,12,20,0,12,0,12,0,12,0,12,359,155,203,72,73,40,46,32,27,25,130,62,104,61,26,22,156,124,82,116,0,12,23,22,0,12,51,65,0,12
1500000US510594316002,"Block Group 2, Census Tract 4316, Fairfax County, Virginia",1183,339,1183,339,1062,343,280,95,216,100,64,47,244,98,385,170,221,95,0,12,164,153,28,47,26,45,49,69,0,12,0,12,15,26,35,63,0,12,35,63,0,12,0,12,0,12,121,99,78,55,48,45,15,25,33,37,30,33,30,33,0,12,43,53,0,12,29,48,14,22,0,12,0,12,0,12
1500000US510594802021,"Block Group 1, Census Tract 4802.02, Fairfax County, Virginia",3195,474,3195,474,1999,523,761,185,567,157,194,105,543,165,618,225,618,225,0,12,0,12,0,12,33,51,0,12,26,43,0,12,0,12,18,30,0,12,0,12,18,30,0,12,0,12,1196,194,1136,177,567,172,529,166,38,44,569,162,554,162,15,24,60,57,0,12,21,34,39,46,0,12,0,12,0,12
1500000US510594211011,"Block Group 1, Census Tract 4211.01, Fairfax County, Virginia",641,254,641,254,609,265,181,69,112,67,69,51,141,71,235,152,235,152,0,12,0,12,0,12,0,12,26,43,0,12,0,12,0,12,26,41,0,12,26,41,0,12,0,12,0,12,32,39,32,39,0,12,0,12,0,12,32,39,32,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594825033,"Block Group 3, Census Tract 4825.03, Fairfax County, Virginia",2260,225,2260,225,2090,241,575,59,430,78,145,41,521,65,906,135,896,138,10,15,0,12,20,32,0,12,16,24,0,12,13,20,0,12,39,45,0,12,28,33,0,12,0,12,11,18,170,68,137,46,91,46,83,45,8,13,46,30,36,25,10,16,33,37,0,12,22,34,11,17,0,12,0,12,0,12
1500000US510594205033,"Block Group 3, Census Tract 4205.03, Fairfax County, Virginia",578,202,578,202,366,189,114,53,80,47,34,29,102,52,150,110,150,110,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,212,92,157,61,88,56,61,46,27,33,69,36,62,34,7,11,55,54,0,12,48,53,7,11,0,12,0,12,0,12
1500000US510594515022,"Block Group 2, Census Tract 4515.02, Fairfax County, Virginia",3230,513,3121,419,2368,469,629,106,395,101,234,82,372,98,749,221,721,213,28,43,0,12,50,58,66,73,194,161,0,12,35,54,182,114,91,53,14,23,0,12,64,50,0,12,13,21,753,227,550,118,277,109,171,82,106,77,273,57,248,56,25,23,203,144,60,90,40,64,83,60,0,12,20,24,109,235
1500000US510594825014,"Block Group 4, Census Tract 4825.01, Fairfax County, Virginia",1907,769,1907,769,1815,774,421,167,305,157,116,91,408,163,861,434,861,434,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,78,73,103,0,12,0,12,0,12,0,12,73,103,92,80,71,57,71,57,56,49,15,24,0,12,0,12,0,12,21,33,0,12,21,33,0,12,0,12,0,12,0,12
1500000US510594809013,"Block Group 3, Census Tract 4809.01, Fairfax County, Virginia",2577,605,2577,605,2460,613,529,101,324,95,205,76,294,75,1029,309,1009,311,10,15,10,16,40,49,70,51,139,88,0,12,0,12,96,85,263,281,204,297,0,12,47,39,0,12,12,20,117,67,117,67,61,57,61,57,0,12,56,42,56,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594619011,"Block Group 1, Census Tract 4619.01, Fairfax County, Virginia",1913,362,1913,362,1534,388,352,71,185,76,167,62,248,73,486,162,462,162,0,12,24,38,85,46,74,68,152,141,0,12,0,12,53,41,84,72,27,27,38,61,19,31,0,12,0,12,379,218,201,79,83,55,31,24,52,52,118,67,99,61,19,28,178,171,0,12,169,173,9,15,0,12,0,12,0,12
1500000US510594804023,"Block Group 3, Census Tract 4804.02, Fairfax County, Virginia",946,201,946,201,914,204,270,54,135,48,135,48,254,55,312,101,300,100,12,18,0,12,15,19,9,13,14,20,27,42,0,12,13,19,0,12,0,12,0,12,0,12,0,12,0,12,32,24,32,24,23,22,23,22,0,12,9,13,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594707004,"Block Group 4, Census Tract 4707, Fairfax County, Virginia",1080,182,1080,182,1047,189,336,50,212,47,124,44,270,53,361,99,302,101,59,57,0,12,0,12,0,12,45,48,0,12,0,12,8,12,27,41,0,12,0,12,0,12,0,12,27,41,33,35,23,22,0,12,0,12,0,12,23,22,14,18,9,14,10,17,0,12,10,17,0,12,0,12,0,12,0,12
1500000US510594402022,"Block Group 2, Census Tract 4402.02, Fairfax County, Virginia",453,203,453,203,328,190,118,63,104,58,14,24,119,63,69,68,69,68,0,12,0,12,0,12,0,12,0,12,22,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,125,97,88,57,54,53,27,33,27,43,34,55,34,55,0,12,37,60,37,60,0,12,0,12,0,12,0,12,0,12
