"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96","COL97","COL98","COL99","COL100","COL101","COL102","COL103","COL104","COL105","COL106","COL107","COL108","COL109","COL110","COL111","COL112","COL113","COL114","COL115","COL116","COL117","COL118","COL119","COL120","COL121","COL122","COL123","COL124","COL125","COL126","COL127","COL128","COL129","COL130","COL131","COL132","COL133","COL134","COL135","COL136","COL137","COL138","COL139","COL140","COL141","COL142","COL143","COL144","COL145","COL146","COL147","COL148","COL149","COL150","COL151","COL152","COL153","COL154","COL155","COL156","COL157","COL158","COL159","COL160","COL161","COL162","COL163","COL164","COL165","COL166","COL167","COL168","COL169","COL170","COL171","COL172","COL173","COL174","COL175","COL176","COL177","COL178","COL179","COL180","COL181","COL182","COL183","COL184","COL185","COL186","COL187","COL188","COL189","COL190","COL191","COL192","COL193","COL194","COL195","COL196","COL197","COL198"
"9330062.00",2325.00,640.00,1680.00,0.00,2325.00,820.00,1510.00,2330.00,80.00,1670.00,510.00,65.00,0.00,2325.00,1990.00,250.00,50.00,20.00,15.00,3.40,2325.00,2305.00,25.00,2325.00,2175.00,150.00,2325.00,670.00,1335.00,225.00,85.00,0.00,10.00,10.00,2330.00,2195.00,135.00,2325.00,1670.00,640.00,20.00,2325.00,35.00,390.00,365.00,350.00,410.00,415.00,235.00,130.00,2325.00,1410.00,915.00,720.00,640.00,28.70,18.60,764.00,1145.00,599062.00,701897.00,1680.00,3.30,46.90,1367.00,1448.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330063.00",2550.00,640.00,1910.00,0.00,2555.00,755.00,1800.00,2550.00,195.00,1785.00,515.00,45.00,10.00,2555.00,2235.00,230.00,75.00,10.00,10.00,3.20,2555.00,2465.00,90.00,2555.00,2305.00,250.00,2555.00,490.00,1400.00,370.00,90.00,20.00,0.00,180.00,2555.00,2305.00,250.00,2550.00,1790.00,730.00,30.00,2550.00,85.00,765.00,500.00,385.00,355.00,255.00,155.00,55.00,2550.00,1505.00,1045.00,855.00,645.00,47.70,17.80,804.00,1158.00,450252.00,557429.00,1910.00,8.10,48.70,1222.00,1318.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330064.00",3095.00,305.00,2785.00,0.00,3090.00,570.00,2525.00,3095.00,435.00,2190.00,430.00,25.00,10.00,3095.00,2895.00,140.00,40.00,15.00,10.00,2.80,3095.00,3010.00,85.00,3095.00,2720.00,375.00,3095.00,790.00,1515.00,405.00,235.00,115.00,20.00,0.00,3095.00,2865.00,235.00,3095.00,2215.00,840.00,40.00,3095.00,190.00,1100.00,630.00,490.00,310.00,290.00,60.00,30.00,3090.00,1775.00,1315.00,1020.00,305.00,66.10,21.00,1339.00,1342.00,439953.00,496535.00,2785.00,10.90,44.70,1214.00,1180.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330065.00",4510.00,895.00,3615.00,0.00,4505.00,1735.00,2770.00,4510.00,460.00,2855.00,1065.00,110.00,15.00,4505.00,4000.00,365.00,95.00,30.00,15.00,3.00,4505.00,4365.00,145.00,4505.00,4015.00,495.00,4505.00,880.00,1850.00,805.00,600.00,115.00,95.00,160.00,4510.00,4250.00,255.00,4510.00,3200.00,1240.00,70.00,4505.00,365.00,1480.00,860.00,605.00,550.00,370.00,235.00,40.00,4495.00,2395.00,2100.00,1590.00,895.00,58.10,26.00,1373.00,1471.00,549755.00,645281.00,3610.00,10.10,52.00,1217.00,1304.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330066.00",4600.00,2040.00,2565.00,0.00,4600.00,4160.00,440.00,4600.00,150.00,1980.00,1875.00,545.00,50.00,4600.00,3335.00,800.00,270.00,115.00,80.00,3.70,4600.00,4425.00,175.00,4600.00,4150.00,450.00,4595.00,270.00,285.00,265.00,1750.00,900.00,1035.00,100.00,4600.00,4445.00,155.00,4600.00,3175.00,1280.00,145.00,4600.00,230.00,1300.00,965.00,775.00,745.00,390.00,150.00,45.00,4590.00,2495.00,2100.00,1390.00,2035.00,56.00,44.60,1735.00,2045.00,801997.00,1325746.00,2565.00,8.20,46.60,1719.00,1845.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330067.01",2540.00,400.00,2140.00,0.00,2540.00,570.00,1965.00,2540.00,310.00,1785.00,395.00,25.00,20.00,2540.00,2300.00,155.00,50.00,0.00,20.00,3.00,2540.00,2500.00,40.00,2540.00,2270.00,270.00,2540.00,470.00,1490.00,385.00,130.00,35.00,25.00,10.00,2540.00,2290.00,245.00,2540.00,1920.00,580.00,40.00,2540.00,105.00,655.00,425.00,435.00,360.00,355.00,150.00,50.00,2535.00,1295.00,1240.00,1025.00,405.00,48.80,20.00,905.00,1333.00,500293.00,629413.00,2140.00,19.90,54.50,1111.00,1103.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330067.02",2580.00,870.00,1710.00,0.00,2580.00,1510.00,1070.00,2580.00,115.00,1100.00,1190.00,165.00,10.00,2585.00,1920.00,420.00,125.00,90.00,30.00,3.70,2580.00,2480.00,100.00,2585.00,2270.00,310.00,2585.00,60.00,335.00,270.00,795.00,640.00,330.00,150.00,2580.00,2460.00,115.00,2580.00,1720.00,820.00,40.00,2580.00,160.00,565.00,375.00,455.00,465.00,385.00,130.00,40.00,2575.00,1275.00,1300.00,890.00,870.00,47.70,43.10,1509.00,2182.00,1204054.00,1416414.00,1710.00,12.30,54.30,1513.00,1783.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330068.00",3525.00,680.00,2845.00,0.00,3520.00,885.00,2635.00,3525.00,400.00,2390.00,645.00,85.00,0.00,3525.00,3105.00,290.00,95.00,30.00,0.00,3.10,3520.00,3460.00,65.00,3525.00,3260.00,270.00,3525.00,1255.00,1605.00,385.00,130.00,80.00,65.00,0.00,3520.00,3310.00,215.00,3525.00,2625.00,870.00,30.00,3525.00,120.00,815.00,665.00,595.00,625.00,405.00,235.00,65.00,3515.00,1900.00,1610.00,1300.00,680.00,36.80,29.60,931.00,1231.00,550756.00,757220.00,2845.00,2.50,49.80,1214.00,1306.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330069.01",3950.00,1815.00,2140.00,0.00,3955.00,2030.00,1925.00,3955.00,95.00,980.00,1795.00,550.00,535.00,3955.00,2530.00,565.00,300.00,165.00,395.00,4.40,3950.00,3745.00,210.00,3955.00,3410.00,540.00,3955.00,360.00,305.00,310.00,845.00,785.00,995.00,345.00,3950.00,3790.00,165.00,3955.00,2520.00,1295.00,135.00,3950.00,805.00,790.00,515.00,815.00,410.00,315.00,220.00,80.00,3915.00,1755.00,2165.00,1135.00,1815.00,47.40,40.60,1401.00,1897.00,899395.00,1434543.00,2140.00,12.10,67.40,1577.00,1634.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330069.02",2055.00,950.00,1115.00,0.00,2060.00,1665.00,395.00,2060.00,30.00,445.00,1215.00,330.00,40.00,2055.00,1620.00,245.00,110.00,70.00,10.00,3.70,2060.00,1955.00,100.00,2060.00,1740.00,320.00,2060.00,25.00,30.00,80.00,380.00,115.00,480.00,960.00,2060.00,2020.00,40.00,2060.00,1360.00,630.00,70.00,2055.00,450.00,290.00,385.00,555.00,140.00,85.00,70.00,85.00,2020.00,770.00,1250.00,535.00,950.00,59.50,60.80,1652.00,1814.00,799112.00,861809.00,1110.00,18.90,63.10,2006.00,1963.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330100.01",1595.00,900.00,690.00,0.00,1590.00,265.00,1325.00,1590.00,35.00,365.00,380.00,475.00,340.00,1590.00,655.00,175.00,195.00,155.00,405.00,5.60,1590.00,1545.00,45.00,1595.00,1460.00,130.00,1590.00,565.00,385.00,155.00,120.00,80.00,160.00,125.00,1590.00,1525.00,65.00,1590.00,910.00,630.00,50.00,1590.00,40.00,145.00,310.00,410.00,315.00,210.00,135.00,30.00,1585.00,1030.00,555.00,445.00,900.00,56.70,21.80,1464.00,1924.00,1202474.00,1258347.00,690.00,10.10,52.20,1175.00,1358.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330100.02",3215.00,1730.00,1485.00,0.00,3220.00,965.00,2255.00,3215.00,35.00,950.00,880.00,845.00,510.00,3215.00,1515.00,485.00,415.00,245.00,555.00,5.20,3220.00,3130.00,85.00,3215.00,2995.00,220.00,3220.00,730.00,1065.00,345.00,550.00,130.00,130.00,270.00,3215.00,3015.00,200.00,3215.00,1835.00,1260.00,120.00,3215.00,60.00,510.00,630.00,680.00,685.00,420.00,165.00,65.00,3205.00,2155.00,1050.00,845.00,1730.00,65.00,25.80,1524.00,1744.00,900795.00,963515.00,1485.00,10.70,40.70,1228.00,1364.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330101.03",3235.00,1170.00,2060.00,0.00,3235.00,1450.00,1785.00,3235.00,130.00,1890.00,1165.00,50.00,10.00,3235.00,2765.00,335.00,70.00,55.00,15.00,3.40,3235.00,3095.00,135.00,3230.00,2875.00,360.00,3230.00,270.00,1635.00,570.00,480.00,65.00,165.00,55.00,3235.00,3055.00,175.00,3230.00,2380.00,825.00,25.00,3235.00,135.00,685.00,555.00,545.00,590.00,435.00,235.00,55.00,3225.00,2015.00,1215.00,1010.00,1170.00,54.30,25.30,1002.00,1200.00,438812.00,476098.00,2060.00,6.10,44.40,1165.00,1201.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330101.04",2445.00,1065.00,1380.00,0.00,2450.00,1490.00,955.00,2445.00,20.00,1205.00,1150.00,60.00,0.00,2450.00,2065.00,275.00,70.00,25.00,20.00,3.50,2445.00,2300.00,150.00,2445.00,2155.00,285.00,2450.00,170.00,690.00,320.00,410.00,155.00,290.00,410.00,2445.00,2270.00,175.00,2450.00,1670.00,725.00,55.00,2445.00,120.00,435.00,415.00,410.00,440.00,325.00,225.00,85.00,2450.00,1375.00,1070.00,845.00,1065.00,59.30,33.30,1264.00,1384.00,470579.00,549595.00,1380.00,5.80,51.60,1295.00,1373.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330101.05",2330.00,1265.00,1065.00,0.00,2330.00,1070.00,1260.00,2330.00,35.00,790.00,870.00,480.00,155.00,2330.00,1415.00,375.00,210.00,160.00,165.00,4.40,2330.00,2215.00,110.00,2330.00,2115.00,215.00,2330.00,295.00,1065.00,445.00,175.00,75.00,80.00,190.00,2330.00,2140.00,185.00,2330.00,1410.00,850.00,70.00,2330.00,30.00,360.00,445.00,500.00,475.00,345.00,125.00,45.00,2325.00,1520.00,810.00,690.00,1260.00,66.30,27.30,1361.00,1536.00,648564.00,737328.00,1065.00,4.70,43.70,1252.00,1326.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330101.06",2890.00,1460.00,1430.00,0.00,2890.00,2355.00,540.00,2890.00,155.00,1270.00,1300.00,170.00,0.00,2890.00,2305.00,375.00,155.00,45.00,15.00,3.50,2895.00,2825.00,70.00,2890.00,2715.00,180.00,2890.00,105.00,665.00,250.00,460.00,525.00,610.00,275.00,2895.00,2820.00,75.00,2895.00,2125.00,750.00,15.00,2895.00,60.00,535.00,440.00,440.00,580.00,440.00,300.00,105.00,2885.00,1880.00,1000.00,840.00,1460.00,60.40,24.30,1408.00,1445.00,501722.00,656758.00,1435.00,28.70,44.80,1298.00,1343.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330102.01",160.00,65.00,15.00,80.00,160.00,35.00,125.00,160.00,0.00,0.00,35.00,45.00,75.00,160.00,15.00,35.00,20.00,25.00,60.00,6.80,160.00,155.00,0.00,160.00,135.00,20.00,160.00,10.00,60.00,45.00,15.00,10.00,10.00,10.00,160.00,120.00,40.00,160.00,85.00,45.00,25.00,160.00,0.00,15.00,30.00,40.00,40.00,20.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330102.02",2420.00,1620.00,800.00,0.00,2420.00,1140.00,1280.00,2420.00,0.00,395.00,845.00,770.00,400.00,2415.00,1025.00,515.00,315.00,205.00,355.00,5.20,2415.00,2320.00,95.00,2420.00,2225.00,195.00,2420.00,425.00,535.00,425.00,240.00,60.00,215.00,515.00,2420.00,2270.00,150.00,2420.00,1375.00,975.00,65.00,2420.00,30.00,295.00,505.00,685.00,500.00,225.00,105.00,55.00,2420.00,1580.00,840.00,695.00,1615.00,72.10,32.50,1807.00,1845.00,749834.00,877174.00,800.00,17.40,39.40,1521.00,1507.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330103.00",3700.00,2035.00,1665.00,0.00,3700.00,1470.00,2225.00,3700.00,50.00,1230.00,1330.00,580.00,510.00,3695.00,2210.00,475.00,300.00,250.00,460.00,4.60,3695.00,3625.00,70.00,3700.00,3395.00,300.00,3700.00,760.00,1485.00,470.00,410.00,145.00,115.00,315.00,3700.00,3430.00,265.00,3700.00,2435.00,1175.00,90.00,3700.00,60.00,545.00,615.00,790.00,720.00,480.00,320.00,170.00,3695.00,2250.00,1445.00,1195.00,2035.00,60.00,29.20,1290.00,1628.00,650289.00,819185.00,1665.00,7.80,51.50,1107.00,1262.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330104.00",2820.00,1785.00,1035.00,0.00,2820.00,245.00,2570.00,2815.00,10.00,425.00,420.00,810.00,1150.00,2820.00,700.00,335.00,325.00,360.00,1100.00,6.70,2820.00,2735.00,80.00,2815.00,2655.00,165.00,2820.00,795.00,1055.00,455.00,200.00,80.00,140.00,95.00,2820.00,2655.00,160.00,2820.00,1475.00,1230.00,110.00,2820.00,45.00,275.00,510.00,735.00,615.00,365.00,185.00,80.00,2805.00,1975.00,830.00,685.00,1780.00,55.60,21.60,1519.00,1862.00,1301081.00,1356394.00,1035.00,3.90,43.90,1314.00,1520.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330110.02",1080.00,950.00,130.00,0.00,1075.00,190.00,890.00,1080.00,0.00,55.00,175.00,300.00,550.00,1080.00,120.00,120.00,120.00,105.00,615.00,7.90,1080.00,1075.00,0.00,1080.00,1050.00,25.00,1080.00,215.00,490.00,160.00,150.00,30.00,10.00,15.00,1080.00,1020.00,55.00,1075.00,490.00,560.00,30.00,1080.00,10.00,50.00,175.00,260.00,265.00,210.00,90.00,25.00,1070.00,815.00,255.00,180.00,950.00,56.30,20.90,1622.00,2002.00,1396840.00,1540481.00,125.00,0.00,50.00,1602.00,1697.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330110.03",1210.00,1020.00,190.00,0.00,1210.00,300.00,910.00,1210.00,0.00,125.00,230.00,455.00,400.00,1215.00,200.00,125.00,230.00,180.00,485.00,7.00,1210.00,1195.00,20.00,1210.00,1180.00,35.00,1210.00,225.00,340.00,380.00,170.00,40.00,35.00,25.00,1215.00,1160.00,55.00,1210.00,655.00,530.00,25.00,1210.00,10.00,50.00,165.00,275.00,340.00,245.00,110.00,15.00,1215.00,960.00,255.00,220.00,1015.00,48.80,15.80,1224.00,1927.00,1202438.00,1406874.00,195.00,30.80,46.20,1207.00,1289.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330110.04",1450.00,1095.00,350.00,0.00,1445.00,205.00,1245.00,1445.00,0.00,105.00,185.00,515.00,640.00,1450.00,195.00,155.00,170.00,180.00,745.00,7.50,1445.00,1445.00,0.00,1445.00,1415.00,30.00,1445.00,140.00,425.00,615.00,210.00,10.00,20.00,25.00,1450.00,1325.00,120.00,1450.00,735.00,670.00,40.00,1445.00,0.00,70.00,250.00,400.00,410.00,185.00,110.00,10.00,1450.00,1120.00,325.00,290.00,1095.00,58.00,16.00,1657.00,1938.00,1204205.00,1393892.00,350.00,44.30,44.30,1259.00,1451.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330111.02",2750.00,2410.00,340.00,0.00,2750.00,620.00,2130.00,2750.00,10.00,125.00,545.00,800.00,1270.00,2750.00,435.00,360.00,295.00,340.00,1325.00,7.50,2750.00,2720.00,30.00,2750.00,2670.00,80.00,2750.00,215.00,1330.00,355.00,675.00,55.00,35.00,90.00,2750.00,2665.00,80.00,2750.00,1305.00,1330.00,115.00,2750.00,15.00,155.00,415.00,600.00,645.00,495.00,305.00,125.00,2750.00,2210.00,535.00,450.00,2410.00,46.90,18.70,1112.00,1770.00,1204175.00,1255667.00,340.00,16.20,25.00,1403.00,1467.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330111.04",920.00,745.00,175.00,0.00,920.00,800.00,120.00,920.00,0.00,295.00,390.00,125.00,105.00,920.00,550.00,170.00,55.00,65.00,75.00,4.60,920.00,885.00,35.00,920.00,890.00,30.00,920.00,0.00,20.00,40.00,295.00,225.00,190.00,135.00,920.00,905.00,20.00,920.00,620.00,270.00,20.00,920.00,10.00,115.00,155.00,225.00,210.00,150.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330111.05",1725.00,1140.00,590.00,0.00,1730.00,670.00,1060.00,1725.00,0.00,165.00,450.00,630.00,475.00,1725.00,455.00,320.00,315.00,170.00,470.00,6.10,1730.00,1695.00,30.00,1730.00,1640.00,90.00,1725.00,130.00,685.00,540.00,115.00,10.00,60.00,180.00,1725.00,1605.00,115.00,1730.00,815.00,845.00,70.00,1725.00,35.00,230.00,320.00,365.00,395.00,215.00,130.00,30.00,1725.00,1310.00,415.00,360.00,1140.00,59.00,20.70,1566.00,1817.00,1000169.00,1022867.00,590.00,11.90,29.70,1523.00,1499.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330111.06",40.00,25.00,0.00,15.00,40.00,0.00,40.00,40.00,0.00,10.00,0.00,10.00,25.00,40.00,10.00,10.00,10.00,0.00,15.00,7.20,40.00,35.00,0.00,40.00,35.00,0.00,40.00,0.00,10.00,10.00,25.00,0.00,10.00,0.00,40.00,25.00,10.00,40.00,25.00,10.00,10.00,40.00,0.00,10.00,10.00,10.00,10.00,0.00,10.00,0.00,,,,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330111.07",1690.00,1285.00,405.00,0.00,1685.00,925.00,760.00,1690.00,0.00,200.00,505.00,630.00,355.00,1690.00,550.00,280.00,295.00,235.00,325.00,5.70,1690.00,1680.00,15.00,1685.00,1585.00,100.00,1685.00,100.00,930.00,170.00,135.00,20.00,55.00,280.00,1690.00,1510.00,180.00,1685.00,865.00,745.00,75.00,1685.00,65.00,240.00,325.00,400.00,365.00,195.00,75.00,30.00,1685.00,1230.00,460.00,395.00,1280.00,74.20,24.50,1769.00,1794.00,673393.00,754597.00,405.00,13.60,34.60,1603.00,1576.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330112.00",1085.00,860.00,225.00,0.00,1085.00,200.00,885.00,1085.00,0.00,190.00,220.00,250.00,420.00,1085.00,255.00,115.00,155.00,105.00,450.00,6.70,1085.00,1080.00,10.00,1085.00,1050.00,35.00,1085.00,495.00,230.00,65.00,185.00,35.00,30.00,35.00,1085.00,1020.00,60.00,1085.00,605.00,435.00,45.00,1085.00,25.00,90.00,110.00,200.00,265.00,215.00,120.00,65.00,1085.00,785.00,300.00,235.00,860.00,51.70,21.50,1149.00,1788.00,1392985.00,1263376.00,225.00,0.00,48.90,1346.00,1554.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330113.00",2975.00,1850.00,1120.00,0.00,2975.00,815.00,2165.00,2975.00,75.00,410.00,775.00,760.00,955.00,2975.00,1070.00,380.00,330.00,305.00,900.00,6.00,2975.00,2905.00,70.00,2975.00,2820.00,155.00,2975.00,680.00,1460.00,245.00,115.00,165.00,180.00,130.00,2975.00,2835.00,140.00,2975.00,1655.00,1225.00,95.00,2975.00,30.00,215.00,505.00,680.00,625.00,465.00,295.00,165.00,2975.00,2010.00,965.00,820.00,1855.00,62.50,22.90,1645.00,1890.00,1103983.00,1094371.00,1120.00,28.00,48.20,1295.00,1301.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
