"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8"
"59151356",535.00,305.00,105.00,205.00,0.00,230.00,190.00,40.00
"59151357",210.00,150.00,40.00,115.00,5.00,50.00,35.00,15.00
"59151358",170.00,100.00,30.00,70.00,15.00,50.00,40.00,10.00
"59151359",195.00,130.00,35.00,95.00,15.00,55.00,35.00,20.00
"59151360",190.00,120.00,35.00,90.00,15.00,60.00,40.00,15.00
"59151361",160.00,110.00,20.00,90.00,15.00,40.00,30.00,10.00
"59151362",195.00,145.00,40.00,105.00,10.00,40.00,30.00,10.00
"59151363",235.00,150.00,45.00,100.00,20.00,65.00,40.00,25.00
"59151364",255.00,165.00,55.00,105.00,15.00,75.00,60.00,15.00
"59151365",170.00,125.00,35.00,85.00,15.00,40.00,25.00,10.00
"59151366",140.00,90.00,25.00,70.00,10.00,35.00,20.00,10.00
"59151367",180.00,120.00,40.00,80.00,20.00,45.00,30.00,20.00
"59151368",195.00,130.00,45.00,80.00,15.00,50.00,40.00,15.00
"59151369",220.00,145.00,50.00,95.00,20.00,55.00,40.00,15.00
"59151370",255.00,180.00,60.00,120.00,20.00,55.00,45.00,15.00
"59151371",230.00,160.00,55.00,105.00,10.00,60.00,50.00,10.00
"59151372",195.00,135.00,40.00,90.00,15.00,45.00,35.00,10.00
"59151373",265.00,165.00,70.00,95.00,20.00,75.00,55.00,25.00
"59151374",250.00,165.00,55.00,110.00,15.00,75.00,60.00,15.00
"59151375",310.00,155.00,80.00,75.00,5.00,155.00,150.00,5.00
"59151376",315.00,215.00,75.00,135.00,10.00,95.00,75.00,15.00
"59151377",305.00,125.00,100.00,30.00,0.00,180.00,175.00,5.00
"59151378",150.00,100.00,55.00,45.00,5.00,45.00,40.00,5.00
"59151379",130.00,80.00,35.00,45.00,5.00,45.00,35.00,5.00
"59151380",240.00,120.00,50.00,80.00,15.00,100.00,75.00,25.00
"59151381",240.00,135.00,45.00,95.00,20.00,80.00,65.00,15.00
"59151382",195.00,140.00,40.00,95.00,15.00,45.00,35.00,15.00
"59151383",205.00,145.00,45.00,105.00,20.00,40.00,30.00,10.00
"59151384",145.00,95.00,35.00,55.00,15.00,40.00,30.00,5.00
"59151385",215.00,150.00,45.00,105.00,20.00,50.00,30.00,20.00
"59151386",200.00,160.00,35.00,120.00,15.00,30.00,25.00,10.00
"59151387",225.00,155.00,50.00,105.00,20.00,45.00,25.00,25.00
"59151388",150.00,110.00,35.00,70.00,15.00,30.00,20.00,15.00
"59151389",225.00,140.00,50.00,90.00,15.00,70.00,45.00,30.00
"59151390",215.00,150.00,55.00,95.00,15.00,55.00,40.00,15.00
"59151391",220.00,155.00,55.00,100.00,5.00,65.00,60.00,5.00
"59151392",230.00,170.00,55.00,115.00,0.00,60.00,50.00,10.00
"59151393",130.00,90.00,30.00,65.00,5.00,35.00,25.00,15.00
"59151394",285.00,200.00,45.00,155.00,25.00,65.00,40.00,25.00
"59151395",160.00,115.00,40.00,75.00,10.00,30.00,25.00,10.00
"59151396",140.00,95.00,25.00,65.00,15.00,35.00,20.00,15.00
"59151397",200.00,155.00,45.00,110.00,15.00,35.00,25.00,10.00
"59151399",490.00,230.00,110.00,125.00,0.00,260.00,220.00,35.00
"59151400",165.00,70.00,25.00,45.00,0.00,95.00,75.00,25.00
"59151401",180.00,150.00,55.00,95.00,10.00,20.00,15.00,10.00
"59151404",175.00,130.00,40.00,90.00,5.00,35.00,30.00,10.00
"59151405",580.00,275.00,140.00,140.00,10.00,295.00,255.00,40.00
"59151406",2860.00,1550.00,860.00,695.00,20.00,1290.00,1090.00,200.00
"59151407",170.00,110.00,30.00,80.00,15.00,45.00,30.00,20.00
"59151408",200.00,85.00,20.00,60.00,5.00,110.00,105.00,5.00
"59151409",180.00,135.00,20.00,120.00,10.00,30.00,20.00,10.00
"59151410",195.00,120.00,40.00,80.00,20.00,55.00,30.00,25.00
"59151411",225.00,150.00,45.00,105.00,25.00,50.00,35.00,15.00
"59151412",205.00,135.00,45.00,85.00,10.00,65.00,50.00,15.00
"59151413",220.00,130.00,45.00,85.00,15.00,75.00,45.00,30.00
"59151414",265.00,175.00,50.00,125.00,20.00,75.00,60.00,15.00
"59151415",245.00,150.00,60.00,95.00,10.00,85.00,75.00,15.00
"59151416",195.00,130.00,30.00,95.00,10.00,50.00,45.00,10.00
"59151417",175.00,120.00,45.00,80.00,10.00,45.00,40.00,10.00
"59151418",255.00,115.00,35.00,80.00,10.00,125.00,110.00,15.00
"59151419",190.00,100.00,30.00,75.00,10.00,80.00,60.00,15.00
"59151420",210.00,135.00,45.00,90.00,10.00,65.00,50.00,15.00
"59151423",315.00,210.00,65.00,155.00,15.00,85.00,55.00,30.00
"59151424",210.00,140.00,60.00,80.00,15.00,60.00,30.00,25.00
"59151425",245.00,110.00,20.00,95.00,10.00,125.00,110.00,15.00
"59151426",200.00,125.00,50.00,75.00,10.00,75.00,40.00,30.00
"59151427",245.00,140.00,35.00,105.00,5.00,100.00,80.00,20.00
"59151428",215.00,115.00,45.00,75.00,0.00,95.00,70.00,25.00
"59151429",235.00,145.00,55.00,90.00,5.00,90.00,65.00,25.00
"59151430",155.00,105.00,40.00,70.00,5.00,45.00,35.00,15.00
"59151432",215.00,135.00,45.00,95.00,10.00,65.00,40.00,25.00
"59151433",180.00,110.00,35.00,75.00,5.00,60.00,35.00,25.00
"59151434",190.00,110.00,40.00,70.00,10.00,75.00,50.00,25.00
"59151435",240.00,140.00,75.00,65.00,0.00,100.00,75.00,25.00
"59151436",185.00,125.00,50.00,75.00,0.00,55.00,35.00,20.00
"59151437",165.00,115.00,50.00,65.00,5.00,55.00,40.00,15.00
"59151438",185.00,90.00,45.00,45.00,0.00,90.00,60.00,30.00
"59151439",175.00,110.00,25.00,90.00,10.00,55.00,40.00,10.00
"59151440",170.00,105.00,30.00,85.00,10.00,45.00,40.00,10.00
"59151441",170.00,115.00,35.00,80.00,15.00,45.00,35.00,5.00
"59151442",195.00,115.00,30.00,85.00,10.00,65.00,55.00,15.00
"59151443",170.00,110.00,25.00,80.00,15.00,50.00,35.00,15.00
"59151444",290.00,185.00,50.00,130.00,25.00,85.00,60.00,30.00
"59151445",155.00,110.00,40.00,70.00,10.00,40.00,30.00,5.00
"59151446",205.00,140.00,30.00,115.00,15.00,40.00,30.00,15.00
"59151448",260.00,155.00,45.00,110.00,10.00,90.00,75.00,15.00
"59151449",220.00,120.00,45.00,70.00,10.00,90.00,75.00,10.00
"59151450",230.00,150.00,50.00,105.00,20.00,60.00,45.00,15.00
"59151451",195.00,120.00,35.00,90.00,10.00,65.00,40.00,25.00
"59151452",200.00,120.00,35.00,85.00,10.00,65.00,40.00,25.00
"59151453",200.00,130.00,35.00,95.00,10.00,60.00,40.00,20.00
"59151454",170.00,115.00,35.00,80.00,10.00,45.00,25.00,20.00
"59151455",365.00,180.00,45.00,135.00,15.00,170.00,155.00,10.00
"59151456",230.00,155.00,40.00,120.00,10.00,55.00,35.00,25.00
"59151457",160.00,100.00,30.00,65.00,15.00,55.00,35.00,20.00
"59151458",210.00,145.00,40.00,105.00,15.00,50.00,35.00,15.00
"59151459",175.00,120.00,30.00,90.00,10.00,40.00,35.00,10.00
"59151460",140.00,90.00,20.00,65.00,5.00,45.00,25.00,20.00
"59151461",205.00,140.00,40.00,100.00,20.00,50.00,35.00,15.00
"59151463",140.00,85.00,25.00,65.00,20.00,35.00,25.00,10.00
"59151464",170.00,110.00,25.00,85.00,0.00,60.00,40.00,20.00
"59151465",175.00,110.00,15.00,90.00,10.00,55.00,45.00,10.00
"59151467",290.00,115.00,65.00,45.00,5.00,175.00,125.00,45.00
"59151469",220.00,140.00,35.00,105.00,25.00,60.00,40.00,20.00
"59151470",245.00,165.00,40.00,130.00,5.00,70.00,65.00,5.00
"59151471",220.00,140.00,35.00,110.00,20.00,55.00,40.00,20.00
"59151472",250.00,120.00,35.00,85.00,10.00,120.00,110.00,5.00
"59151473",220.00,155.00,45.00,105.00,20.00,50.00,35.00,15.00
"59151474",200.00,135.00,30.00,105.00,20.00,40.00,30.00,15.00
"59151475",230.00,160.00,50.00,115.00,20.00,40.00,30.00,10.00
"59151476",235.00,165.00,40.00,125.00,20.00,50.00,35.00,15.00
"59151477",265.00,200.00,70.00,130.00,25.00,45.00,35.00,10.00
"59151478",210.00,140.00,35.00,105.00,15.00,45.00,30.00,20.00
"59151479",240.00,155.00,40.00,115.00,20.00,70.00,55.00,10.00
"59151480",185.00,125.00,40.00,85.00,20.00,45.00,35.00,5.00
"59151481",200.00,130.00,30.00,100.00,15.00,55.00,40.00,15.00
"59151482",190.00,130.00,30.00,95.00,15.00,45.00,30.00,15.00
"59151483",205.00,135.00,20.00,115.00,15.00,50.00,40.00,10.00
"59151484",165.00,110.00,25.00,80.00,15.00,45.00,30.00,20.00
"59151485",190.00,130.00,40.00,85.00,20.00,40.00,35.00,5.00
"59151486",380.00,120.00,45.00,70.00,15.00,245.00,230.00,15.00
"59151487",570.00,395.00,155.00,240.00,20.00,150.00,115.00,35.00
"59151488",235.00,165.00,50.00,115.00,15.00,55.00,45.00,10.00
"59151489",235.00,180.00,60.00,120.00,10.00,50.00,40.00,10.00
"59151490",215.00,175.00,50.00,125.00,5.00,40.00,30.00,10.00
"59151491",215.00,175.00,55.00,125.00,10.00,30.00,20.00,10.00
"59151492",245.00,190.00,55.00,140.00,15.00,40.00,20.00,10.00
"59151493",205.00,160.00,40.00,120.00,15.00,30.00,20.00,10.00
"59151494",145.00,120.00,45.00,70.00,5.00,20.00,20.00,5.00
"59151495",175.00,130.00,45.00,85.00,15.00,30.00,20.00,5.00
"59151496",180.00,140.00,50.00,95.00,15.00,25.00,20.00,5.00
"59151497",170.00,125.00,40.00,85.00,15.00,35.00,20.00,10.00
"59151498",255.00,195.00,70.00,130.00,20.00,35.00,25.00,10.00
"59151499",235.00,180.00,75.00,105.00,15.00,40.00,30.00,5.00
"59151507",295.00,200.00,65.00,140.00,10.00,85.00,75.00,10.00
"59151508",165.00,135.00,30.00,105.00,5.00,25.00,20.00,5.00
"59151509",205.00,150.00,30.00,120.00,10.00,45.00,40.00,5.00
"59151520",425.00,205.00,90.00,115.00,0.00,220.00,175.00,40.00
"59151521",140.00,85.00,25.00,55.00,0.00,50.00,45.00,10.00
"59151522",140.00,105.00,45.00,65.00,10.00,20.00,15.00,0.00
"59151523",285.00,140.00,55.00,90.00,5.00,145.00,130.00,15.00
"59151524",385.00,210.00,80.00,130.00,0.00,180.00,135.00,45.00
"59151525",565.00,295.00,95.00,200.00,0.00,265.00,220.00,50.00
"59151526",175.00,120.00,40.00,85.00,5.00,45.00,35.00,15.00
"59151527",405.00,240.00,100.00,145.00,5.00,155.00,140.00,15.00
"59151528",790.00,395.00,185.00,215.00,10.00,385.00,325.00,60.00
"59151529",95.00,75.00,30.00,45.00,10.00,20.00,15.00,10.00
"59151530",370.00,255.00,80.00,175.00,20.00,95.00,75.00,20.00
"59151531",230.00,180.00,50.00,130.00,15.00,40.00,30.00,10.00
"59151532",245.00,185.00,45.00,140.00,5.00,55.00,45.00,10.00
"59151533",220.00,175.00,50.00,125.00,5.00,40.00,30.00,10.00
"59151534",160.00,120.00,45.00,75.00,5.00,35.00,30.00,5.00
"59151535",150.00,120.00,40.00,80.00,10.00,20.00,15.00,5.00
"59151536",300.00,230.00,80.00,150.00,25.00,40.00,30.00,10.00
"59151537",160.00,115.00,30.00,80.00,10.00,35.00,25.00,10.00
"59151538",240.00,185.00,60.00,125.00,10.00,40.00,40.00,5.00
"59151539",185.00,145.00,40.00,110.00,5.00,30.00,30.00,5.00
"59151540",175.00,140.00,45.00,95.00,10.00,25.00,25.00,0.00
"59151541",90.00,70.00,20.00,45.00,0.00,15.00,10.00,5.00
"59151542",345.00,170.00,60.00,110.00,10.00,170.00,160.00,15.00
"59151543",310.00,175.00,55.00,115.00,5.00,135.00,120.00,15.00
"59151544",275.00,115.00,55.00,60.00,0.00,160.00,145.00,15.00
"59151545",280.00,210.00,80.00,135.00,20.00,50.00,40.00,10.00
"59151547",220.00,120.00,30.00,85.00,5.00,95.00,85.00,10.00
"59151553",215.00,155.00,50.00,105.00,10.00,50.00,50.00,10.00
"59151554",190.00,140.00,50.00,90.00,20.00,30.00,25.00,10.00
"59151555",260.00,175.00,65.00,110.00,10.00,75.00,65.00,10.00
"59151556",295.00,110.00,45.00,60.00,0.00,180.00,165.00,20.00
"59151557",360.00,120.00,70.00,50.00,0.00,245.00,230.00,15.00
"59151558",265.00,80.00,35.00,45.00,0.00,185.00,160.00,25.00
"59151559",450.00,320.00,145.00,170.00,10.00,120.00,105.00,15.00
"59151560",195.00,105.00,40.00,65.00,5.00,85.00,80.00,5.00
"59151561",210.00,160.00,70.00,90.00,10.00,35.00,30.00,10.00
"59151562",165.00,110.00,40.00,75.00,15.00,45.00,35.00,10.00
"59151563",255.00,140.00,45.00,95.00,0.00,115.00,60.00,50.00
"59151564",375.00,110.00,55.00,55.00,0.00,265.00,245.00,15.00
"59151565",440.00,210.00,70.00,140.00,5.00,225.00,180.00,45.00
"59151566",560.00,355.00,110.00,240.00,20.00,190.00,140.00,45.00
"59151567",190.00,155.00,50.00,100.00,5.00,30.00,25.00,5.00
"59151568",265.00,170.00,50.00,120.00,10.00,85.00,75.00,15.00
"59151569",170.00,130.00,25.00,105.00,10.00,30.00,20.00,5.00
"59151570",220.00,165.00,40.00,120.00,15.00,45.00,30.00,10.00
"59151571",315.00,165.00,55.00,100.00,5.00,150.00,135.00,20.00
"59151572",,,,,,,,
"59151573",370.00,195.00,60.00,135.00,5.00,170.00,140.00,30.00
"59151574",170.00,125.00,55.00,70.00,10.00,35.00,30.00,5.00
"59151575",155.00,110.00,40.00,75.00,5.00,40.00,30.00,10.00
"59151576",185.00,145.00,60.00,85.00,5.00,30.00,30.00,0.00
"59151577",110.00,90.00,35.00,55.00,10.00,5.00,5.00,0.00
"59151578",130.00,105.00,45.00,65.00,10.00,10.00,5.00,0.00
"59151579",285.00,235.00,95.00,140.00,20.00,30.00,20.00,5.00
"59151580",290.00,240.00,80.00,160.00,20.00,30.00,30.00,0.00
"59151581",185.00,150.00,50.00,100.00,0.00,35.00,30.00,5.00
"59151582",215.00,170.00,60.00,105.00,5.00,35.00,30.00,5.00
"59151583",185.00,145.00,45.00,100.00,5.00,35.00,25.00,5.00
"59151584",170.00,130.00,35.00,100.00,10.00,30.00,25.00,5.00
"59151585",205.00,165.00,50.00,115.00,15.00,30.00,20.00,10.00
"59151586",205.00,165.00,60.00,110.00,15.00,30.00,30.00,0.00
"59151587",205.00,155.00,50.00,105.00,10.00,40.00,35.00,5.00
"59151588",200.00,160.00,50.00,110.00,5.00,40.00,30.00,5.00
"59151589",170.00,135.00,40.00,90.00,10.00,25.00,25.00,5.00
"59151590",200.00,130.00,45.00,90.00,10.00,65.00,55.00,10.00
"59151591",160.00,130.00,35.00,95.00,5.00,25.00,20.00,5.00
"59151592",140.00,105.00,35.00,75.00,10.00,30.00,20.00,5.00
"59151593",125.00,100.00,40.00,60.00,5.00,20.00,15.00,5.00
"59151594",195.00,150.00,45.00,105.00,15.00,35.00,25.00,5.00
"59151595",170.00,125.00,20.00,100.00,5.00,35.00,30.00,5.00
"59151597",170.00,140.00,40.00,100.00,5.00,25.00,20.00,0.00
"59151598",140.00,115.00,45.00,70.00,0.00,20.00,20.00,0.00
"59151599",145.00,125.00,50.00,70.00,0.00,25.00,20.00,0.00
"59151600",245.00,195.00,75.00,120.00,10.00,45.00,35.00,5.00
"59151601",150.00,120.00,25.00,95.00,5.00,20.00,15.00,5.00
"59151602",310.00,255.00,95.00,160.00,10.00,45.00,35.00,5.00
"59151603",250.00,110.00,30.00,80.00,0.00,140.00,125.00,20.00
"59151605",365.00,220.00,105.00,115.00,10.00,135.00,120.00,10.00
"59151606",205.00,165.00,55.00,105.00,5.00,35.00,30.00,5.00
"59151607",270.00,215.00,70.00,145.00,20.00,40.00,35.00,5.00
"59151608",105.00,85.00,30.00,55.00,10.00,15.00,10.00,5.00
"59151609",245.00,190.00,70.00,120.00,10.00,45.00,35.00,15.00
"59151610",235.00,175.00,30.00,145.00,5.00,55.00,50.00,5.00
"59151611",250.00,180.00,60.00,125.00,0.00,65.00,60.00,10.00
"59151612",250.00,200.00,45.00,165.00,0.00,45.00,35.00,10.00
"59151613",95.00,80.00,15.00,65.00,0.00,20.00,15.00,5.00
"59151614",160.00,140.00,35.00,110.00,0.00,15.00,15.00,5.00
"59151616",145.00,125.00,50.00,75.00,5.00,15.00,10.00,5.00
"59151617",285.00,220.00,90.00,130.00,10.00,50.00,45.00,5.00
"59151618",330.00,240.00,95.00,145.00,5.00,90.00,80.00,10.00
"59151619",155.00,120.00,40.00,85.00,5.00,30.00,20.00,5.00
"59151620",180.00,145.00,45.00,105.00,5.00,35.00,25.00,5.00
"59151621",135.00,120.00,40.00,80.00,0.00,15.00,15.00,0.00
"59151622",140.00,125.00,40.00,85.00,5.00,15.00,15.00,0.00
"59151624",,,,,,,,
"59151625",360.00,305.00,120.00,185.00,10.00,40.00,40.00,0.00
"59151626",200.00,155.00,65.00,85.00,5.00,45.00,40.00,0.00
"59151634",125.00,100.00,35.00,70.00,5.00,20.00,15.00,0.00
"59151635",285.00,210.00,65.00,145.00,5.00,70.00,60.00,5.00
"59151636",85.00,70.00,20.00,50.00,5.00,15.00,5.00,5.00
"59151637",250.00,215.00,55.00,160.00,10.00,25.00,20.00,5.00
"59151638",210.00,145.00,35.00,105.00,10.00,60.00,45.00,10.00
"59151639",90.00,65.00,20.00,45.00,10.00,10.00,10.00,5.00
"59151640",220.00,165.00,50.00,110.00,5.00,50.00,40.00,10.00
"59151641",275.00,220.00,55.00,170.00,15.00,35.00,35.00,0.00
"59151642",210.00,165.00,40.00,125.00,20.00,30.00,20.00,10.00
"59151643",205.00,165.00,40.00,120.00,15.00,30.00,20.00,10.00
"59151644",90.00,75.00,15.00,55.00,10.00,10.00,5.00,0.00
"59151645",165.00,140.00,35.00,105.00,10.00,20.00,15.00,5.00
"59151646",125.00,110.00,25.00,85.00,5.00,15.00,5.00,5.00
"59151647",350.00,240.00,100.00,145.00,5.00,105.00,100.00,5.00
"59151648",310.00,165.00,85.00,80.00,5.00,135.00,130.00,5.00
"59151649",355.00,170.00,75.00,100.00,5.00,180.00,165.00,15.00
"59151650",535.00,290.00,145.00,145.00,0.00,250.00,220.00,25.00
"59151651",765.00,485.00,175.00,310.00,5.00,275.00,235.00,40.00
"59151652",700.00,410.00,255.00,150.00,5.00,280.00,270.00,15.00
"59151653",450.00,280.00,80.00,200.00,0.00,165.00,150.00,10.00
"59151654",95.00,80.00,15.00,65.00,5.00,10.00,10.00,5.00
"59151655",150.00,120.00,35.00,90.00,15.00,15.00,15.00,0.00
"59151658",125.00,110.00,30.00,85.00,5.00,10.00,5.00,5.00
"59151659",145.00,130.00,30.00,105.00,5.00,10.00,5.00,5.00
"59151660",155.00,125.00,30.00,95.00,10.00,20.00,15.00,10.00
"59151661",120.00,95.00,25.00,70.00,10.00,10.00,10.00,5.00
"59151662",505.00,400.00,100.00,300.00,35.00,70.00,60.00,5.00
"59151663",125.00,115.00,25.00,85.00,5.00,5.00,5.00,0.00
"59151664",170.00,140.00,40.00,100.00,0.00,30.00,25.00,5.00
"59151665",135.00,115.00,20.00,90.00,0.00,20.00,15.00,5.00
"59151666",185.00,165.00,40.00,130.00,0.00,15.00,15.00,0.00
"59151667",350.00,285.00,75.00,215.00,20.00,40.00,30.00,10.00
"59151668",155.00,125.00,45.00,85.00,10.00,15.00,15.00,0.00
"59151669",190.00,145.00,50.00,105.00,15.00,30.00,20.00,5.00
"59151670",145.00,100.00,45.00,60.00,10.00,35.00,25.00,10.00
"59151671",185.00,145.00,35.00,105.00,15.00,25.00,20.00,5.00
"59151673",180.00,140.00,35.00,100.00,0.00,35.00,30.00,10.00
"59151674",220.00,165.00,55.00,110.00,10.00,45.00,35.00,10.00
"59151675",150.00,110.00,45.00,60.00,5.00,35.00,30.00,5.00
"59151676",205.00,165.00,65.00,100.00,5.00,35.00,30.00,5.00
"59151677",160.00,110.00,35.00,80.00,5.00,45.00,35.00,5.00
"59151678",160.00,120.00,40.00,80.00,10.00,35.00,30.00,5.00
"59151679",170.00,135.00,45.00,90.00,0.00,25.00,20.00,5.00
"59151680",210.00,135.00,45.00,95.00,5.00,65.00,55.00,10.00
"59151681",235.00,160.00,40.00,120.00,15.00,60.00,50.00,10.00
"59151682",345.00,190.00,70.00,120.00,5.00,140.00,130.00,10.00
"59151683",480.00,210.00,95.00,110.00,0.00,270.00,245.00,30.00
"59151684",190.00,140.00,50.00,95.00,10.00,40.00,35.00,10.00
"59151685",210.00,140.00,35.00,105.00,15.00,50.00,40.00,10.00
"59151686",195.00,155.00,50.00,100.00,10.00,35.00,30.00,5.00
"59151687",165.00,100.00,35.00,70.00,15.00,50.00,35.00,10.00
"59151688",360.00,235.00,70.00,160.00,15.00,115.00,110.00,5.00
"59151689",355.00,235.00,75.00,155.00,5.00,120.00,105.00,15.00
"59151690",210.00,155.00,35.00,115.00,15.00,40.00,30.00,10.00
"59151691",170.00,120.00,35.00,90.00,15.00,35.00,25.00,10.00
"59151692",160.00,140.00,35.00,100.00,5.00,20.00,15.00,5.00
"59151694",375.00,280.00,55.00,230.00,5.00,85.00,65.00,20.00
"59151695",220.00,180.00,60.00,120.00,15.00,25.00,25.00,5.00
"59151696",660.00,580.00,155.00,425.00,15.00,65.00,55.00,10.00
"59151697",170.00,130.00,50.00,85.00,5.00,30.00,30.00,5.00
"59151698",205.00,170.00,60.00,110.00,5.00,30.00,30.00,0.00
"59151699",115.00,100.00,30.00,70.00,5.00,10.00,10.00,5.00
"59151700",155.00,125.00,35.00,90.00,5.00,30.00,25.00,0.00
"59151701",115.00,100.00,35.00,70.00,0.00,20.00,15.00,5.00
"59151702",145.00,130.00,50.00,80.00,0.00,10.00,10.00,5.00
"59151704",175.00,140.00,45.00,95.00,0.00,30.00,20.00,10.00
"59151705",200.00,165.00,75.00,90.00,5.00,30.00,25.00,0.00
"59151706",110.00,95.00,25.00,60.00,5.00,15.00,10.00,0.00
"59151707",85.00,65.00,25.00,40.00,0.00,20.00,20.00,0.00
"59151708",1920.00,1635.00,395.00,1245.00,105.00,185.00,155.00,30.00
"59151709",915.00,765.00,180.00,585.00,70.00,80.00,65.00,10.00
"59151713",100.00,80.00,20.00,60.00,10.00,10.00,10.00,0.00
"59151714",1570.00,1150.00,310.00,840.00,40.00,385.00,335.00,45.00
"59151715",295.00,230.00,50.00,180.00,35.00,25.00,25.00,5.00
"59151716",235.00,200.00,45.00,165.00,5.00,25.00,20.00,0.00
"59151717",400.00,155.00,100.00,55.00,5.00,245.00,240.00,5.00
"59151718",125.00,100.00,25.00,80.00,5.00,20.00,10.00,0.00
"59151719",695.00,530.00,195.00,340.00,20.00,140.00,130.00,10.00
"59151720",330.00,270.00,75.00,190.00,20.00,40.00,40.00,5.00
"59151721",325.00,270.00,55.00,215.00,30.00,20.00,15.00,5.00
"59151723",125.00,110.00,30.00,75.00,5.00,15.00,15.00,0.00
"59151724",165.00,145.00,45.00,100.00,10.00,10.00,5.00,5.00
"59151726",160.00,140.00,50.00,90.00,5.00,15.00,10.00,0.00
"59151727",210.00,180.00,65.00,115.00,5.00,20.00,20.00,5.00
"59151728",145.00,120.00,40.00,80.00,15.00,20.00,15.00,5.00
"59151733",370.00,290.00,95.00,195.00,15.00,60.00,60.00,0.00
"59151734",325.00,260.00,105.00,160.00,15.00,45.00,40.00,5.00
"59151735",280.00,240.00,90.00,150.00,10.00,30.00,30.00,5.00
"59151736",110.00,95.00,35.00,65.00,5.00,15.00,10.00,0.00
"59151737",130.00,115.00,30.00,90.00,5.00,10.00,10.00,0.00
"59151738",115.00,95.00,25.00,70.00,0.00,15.00,15.00,0.00
"59151739",245.00,190.00,70.00,115.00,10.00,50.00,35.00,15.00
"59151741",180.00,155.00,55.00,100.00,10.00,20.00,15.00,0.00
"59151742",115.00,85.00,25.00,60.00,10.00,15.00,10.00,10.00
"59151743",135.00,110.00,30.00,80.00,0.00,20.00,15.00,0.00
"59151744",130.00,105.00,35.00,70.00,10.00,15.00,15.00,0.00
"59151745",120.00,100.00,25.00,70.00,5.00,20.00,20.00,0.00
"59151746",135.00,100.00,35.00,75.00,5.00,25.00,20.00,5.00
"59151747",190.00,150.00,50.00,100.00,10.00,35.00,30.00,0.00
"59151748",170.00,140.00,45.00,95.00,10.00,20.00,15.00,10.00
"59151749",120.00,105.00,30.00,70.00,5.00,20.00,15.00,5.00
"59151750",150.00,120.00,30.00,90.00,5.00,25.00,20.00,0.00
"59151751",140.00,120.00,35.00,90.00,0.00,25.00,25.00,0.00
"59151752",180.00,135.00,35.00,100.00,10.00,30.00,30.00,0.00
"59151753",140.00,115.00,30.00,80.00,10.00,20.00,15.00,5.00
"59151756",145.00,120.00,50.00,65.00,0.00,25.00,25.00,0.00
"59151757",155.00,120.00,30.00,90.00,5.00,30.00,25.00,5.00
"59151758",150.00,110.00,45.00,70.00,10.00,30.00,25.00,5.00
"59151759",190.00,125.00,30.00,90.00,10.00,55.00,55.00,5.00
"59151760",185.00,155.00,55.00,95.00,5.00,20.00,20.00,0.00
"59151761",180.00,135.00,35.00,95.00,0.00,40.00,40.00,0.00
"59151762",145.00,115.00,45.00,70.00,5.00,25.00,20.00,5.00
"59151763",150.00,130.00,50.00,80.00,5.00,15.00,10.00,5.00
"59151764",235.00,200.00,60.00,140.00,5.00,30.00,25.00,0.00
"59151765",185.00,150.00,50.00,100.00,5.00,25.00,20.00,0.00
"59151766",385.00,230.00,80.00,155.00,10.00,145.00,135.00,10.00
"59151767",225.00,170.00,55.00,115.00,5.00,50.00,45.00,0.00
"59151768",245.00,160.00,50.00,110.00,5.00,80.00,70.00,10.00
"59151769",155.00,115.00,25.00,90.00,10.00,25.00,20.00,10.00
"59151770",120.00,95.00,25.00,75.00,0.00,20.00,15.00,0.00
"59151771",180.00,150.00,45.00,110.00,15.00,20.00,15.00,0.00
"59151772",185.00,160.00,45.00,115.00,0.00,25.00,20.00,0.00
"59151774",105.00,70.00,35.00,40.00,10.00,25.00,20.00,5.00
"59151775",480.00,325.00,195.00,135.00,5.00,145.00,130.00,20.00
"59151776",265.00,210.00,75.00,130.00,15.00,45.00,35.00,10.00
"59151777",200.00,165.00,65.00,95.00,10.00,35.00,25.00,5.00
"59151778",195.00,160.00,60.00,105.00,10.00,25.00,25.00,0.00
"59151779",180.00,140.00,45.00,95.00,15.00,25.00,20.00,5.00
"59151780",160.00,125.00,45.00,75.00,10.00,25.00,25.00,0.00
"59151781",355.00,295.00,105.00,190.00,20.00,40.00,35.00,5.00
