"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36"
"59150483",500.00,415.00,0.00,25.00,65.00,260.00,220.00,0.00,10.00,25.00,245.00,195.00,0.00,10.00,40.00,500.00,435.00,0.00,0.00,65.00,5.00,1.00,260.00,230.00,0.00,0.00,30.00,0.00,0.00,245.00,205.00,5.00,5.00,40.00,5.00,2.00
"59150484",700.00,600.00,0.00,35.00,65.00,365.00,335.00,0.00,15.00,20.00,330.00,260.00,0.00,20.00,40.00,700.00,625.00,5.00,5.00,65.00,5.00,0.70,370.00,345.00,5.00,0.00,20.00,5.00,1.40,330.00,280.00,5.00,0.00,45.00,5.00,1.50
"59150485",535.00,460.00,5.00,40.00,45.00,260.00,225.00,0.00,15.00,20.00,275.00,230.00,0.00,25.00,20.00,540.00,480.00,5.00,5.00,40.00,10.00,1.90,260.00,230.00,5.00,0.00,20.00,5.00,1.90,275.00,250.00,5.00,5.00,20.00,5.00,1.80
"59150486",390.00,330.00,0.00,25.00,35.00,170.00,140.00,0.00,10.00,15.00,220.00,195.00,0.00,10.00,20.00,390.00,350.00,0.00,0.00,35.00,5.00,1.30,165.00,150.00,0.00,0.00,15.00,0.00,0.00,220.00,200.00,0.00,0.00,20.00,5.00,2.30
"59150487",435.00,380.00,5.00,25.00,35.00,215.00,190.00,5.00,10.00,15.00,220.00,185.00,0.00,15.00,20.00,435.00,395.00,5.00,0.00,30.00,5.00,1.10,215.00,200.00,5.00,0.00,15.00,5.00,2.30,220.00,200.00,0.00,0.00,20.00,0.00,0.00
"59150488",470.00,420.00,0.00,15.00,40.00,225.00,210.00,0.00,0.00,10.00,250.00,210.00,0.00,10.00,30.00,470.00,430.00,0.00,5.00,40.00,0.00,0.00,225.00,205.00,0.00,5.00,10.00,0.00,0.00,250.00,220.00,0.00,0.00,25.00,0.00,0.00
"59150489",575.00,480.00,0.00,35.00,55.00,290.00,240.00,0.00,20.00,25.00,280.00,235.00,0.00,15.00,35.00,570.00,505.00,10.00,5.00,55.00,10.00,1.80,290.00,255.00,5.00,0.00,25.00,5.00,1.70,285.00,250.00,0.00,0.00,30.00,0.00,0.00
"59150490",525.00,440.00,0.00,30.00,50.00,260.00,220.00,0.00,20.00,20.00,265.00,215.00,0.00,15.00,35.00,525.00,470.00,0.00,5.00,50.00,5.00,1.00,260.00,240.00,0.00,5.00,20.00,0.00,0.00,265.00,230.00,0.00,0.00,30.00,0.00,0.00
"59150491",395.00,350.00,0.00,25.00,15.00,210.00,185.00,0.00,20.00,0.00,185.00,165.00,0.00,10.00,15.00,395.00,365.00,10.00,5.00,15.00,5.00,1.30,210.00,190.00,5.00,0.00,0.00,10.00,4.80,190.00,175.00,0.00,0.00,15.00,0.00,0.00
"59150492",575.00,500.00,0.00,40.00,35.00,285.00,250.00,0.00,15.00,15.00,290.00,245.00,0.00,25.00,20.00,575.00,525.00,5.00,10.00,35.00,5.00,0.90,285.00,265.00,0.00,5.00,15.00,5.00,1.80,290.00,265.00,0.00,5.00,15.00,5.00,1.70
"59150493",460.00,405.00,0.00,50.00,5.00,255.00,220.00,0.00,35.00,0.00,215.00,185.00,0.00,20.00,5.00,465.00,435.00,15.00,5.00,10.00,20.00,4.30,255.00,235.00,10.00,0.00,5.00,10.00,3.90,210.00,200.00,5.00,0.00,5.00,5.00,2.40
"59150494",405.00,365.00,0.00,35.00,5.00,220.00,200.00,0.00,10.00,5.00,185.00,165.00,0.00,20.00,5.00,405.00,390.00,5.00,10.00,10.00,5.00,1.20,220.00,210.00,0.00,0.00,5.00,5.00,2.30,185.00,180.00,5.00,5.00,0.00,0.00,0.00
"59150495",635.00,545.00,0.00,75.00,10.00,330.00,285.00,0.00,35.00,5.00,305.00,265.00,0.00,40.00,5.00,635.00,600.00,20.00,5.00,15.00,20.00,3.10,330.00,310.00,10.00,0.00,5.00,15.00,4.50,310.00,290.00,5.00,0.00,10.00,10.00,3.20
"59150496",595.00,520.00,0.00,45.00,35.00,300.00,260.00,0.00,30.00,15.00,300.00,260.00,0.00,20.00,20.00,600.00,545.00,15.00,0.00,35.00,15.00,2.50,300.00,275.00,10.00,5.00,15.00,10.00,3.30,300.00,270.00,5.00,0.00,25.00,10.00,3.30
"59150497",620.00,555.00,0.00,55.00,20.00,320.00,285.00,0.00,25.00,5.00,305.00,270.00,0.00,25.00,10.00,625.00,590.00,10.00,10.00,15.00,10.00,1.60,320.00,305.00,5.00,5.00,5.00,10.00,3.10,305.00,290.00,5.00,5.00,10.00,5.00,1.60
"59150498",600.00,530.00,0.00,50.00,20.00,305.00,270.00,0.00,20.00,10.00,300.00,260.00,0.00,30.00,10.00,600.00,565.00,10.00,5.00,20.00,10.00,1.70,300.00,280.00,5.00,0.00,10.00,10.00,3.30,300.00,280.00,5.00,0.00,10.00,5.00,1.70
"59150499",630.00,550.00,0.00,65.00,10.00,335.00,300.00,0.00,30.00,5.00,295.00,260.00,0.00,30.00,5.00,630.00,605.00,0.00,10.00,10.00,10.00,1.60,335.00,320.00,5.00,5.00,5.00,5.00,1.50,295.00,285.00,0.00,5.00,5.00,5.00,1.70
"59150500",725.00,645.00,5.00,50.00,25.00,345.00,300.00,0.00,25.00,15.00,380.00,350.00,5.00,20.00,10.00,720.00,680.00,15.00,5.00,20.00,20.00,2.80,340.00,320.00,5.00,5.00,15.00,10.00,2.90,380.00,360.00,10.00,5.00,10.00,10.00,2.60
"59150503",530.00,460.00,0.00,45.00,15.00,240.00,215.00,0.00,15.00,10.00,290.00,245.00,0.00,35.00,15.00,525.00,505.00,0.00,5.00,15.00,5.00,1.00,240.00,230.00,0.00,0.00,5.00,5.00,2.10,290.00,275.00,0.00,5.00,10.00,5.00,1.70
"59150504",1010.00,855.00,0.00,60.00,95.00,500.00,420.00,0.00,30.00,50.00,515.00,440.00,0.00,30.00,50.00,1015.00,910.00,5.00,5.00,100.00,5.00,0.50,495.00,445.00,0.00,0.00,50.00,0.00,0.00,515.00,465.00,0.00,5.00,50.00,5.00,1.00
"59150505",645.00,555.00,0.00,45.00,50.00,310.00,270.00,0.00,15.00,20.00,335.00,280.00,0.00,25.00,30.00,645.00,590.00,10.00,0.00,50.00,5.00,0.80,310.00,285.00,5.00,0.00,20.00,5.00,1.60,335.00,305.00,5.00,0.00,25.00,5.00,1.50
"59150506",385.00,340.00,0.00,10.00,35.00,185.00,165.00,0.00,5.00,20.00,200.00,175.00,0.00,5.00,20.00,385.00,345.00,0.00,0.00,40.00,5.00,1.30,185.00,170.00,0.00,0.00,20.00,0.00,0.00,200.00,180.00,0.00,0.00,20.00,0.00,0.00
"59150507",475.00,405.00,0.00,30.00,35.00,230.00,190.00,0.00,15.00,15.00,245.00,215.00,0.00,10.00,20.00,470.00,435.00,0.00,5.00,35.00,5.00,1.10,225.00,205.00,0.00,0.00,10.00,5.00,2.20,245.00,225.00,0.00,0.00,20.00,0.00,0.00
"59150508",465.00,375.00,0.00,30.00,60.00,230.00,200.00,0.00,10.00,30.00,230.00,175.00,0.00,20.00,30.00,460.00,405.00,5.00,0.00,55.00,5.00,1.10,230.00,205.00,0.00,0.00,25.00,0.00,0.00,230.00,195.00,5.00,5.00,30.00,5.00,2.20
"59150509",425.00,365.00,0.00,40.00,20.00,220.00,190.00,0.00,25.00,10.00,210.00,175.00,0.00,20.00,15.00,425.00,405.00,5.00,0.00,20.00,5.00,1.20,215.00,205.00,0.00,0.00,10.00,5.00,2.30,210.00,200.00,0.00,0.00,15.00,0.00,0.00
"59150510",460.00,345.00,0.00,40.00,75.00,210.00,160.00,0.00,15.00,35.00,250.00,185.00,0.00,25.00,40.00,460.00,375.00,10.00,5.00,75.00,10.00,2.20,210.00,170.00,0.00,0.00,35.00,5.00,2.40,250.00,205.00,0.00,5.00,40.00,5.00,2.00
"59150511",350.00,290.00,0.00,30.00,20.00,150.00,135.00,0.00,10.00,5.00,195.00,160.00,0.00,20.00,15.00,345.00,315.00,5.00,5.00,25.00,5.00,1.40,150.00,140.00,0.00,0.00,5.00,0.00,0.00,195.00,170.00,0.00,5.00,15.00,5.00,2.60
"59150512",460.00,370.00,0.00,25.00,60.00,225.00,195.00,0.00,10.00,20.00,235.00,185.00,0.00,15.00,40.00,460.00,395.00,0.00,0.00,60.00,0.00,0.00,225.00,200.00,0.00,0.00,25.00,5.00,2.20,235.00,195.00,0.00,5.00,40.00,0.00,0.00
"59150513",470.00,365.00,0.00,25.00,80.00,225.00,175.00,0.00,10.00,40.00,245.00,195.00,0.00,10.00,45.00,470.00,390.00,0.00,5.00,80.00,0.00,0.00,225.00,185.00,0.00,0.00,40.00,0.00,0.00,250.00,205.00,0.00,5.00,40.00,0.00,0.00
"59150514",610.00,490.00,0.00,25.00,90.00,280.00,235.00,0.00,10.00,40.00,325.00,255.00,0.00,15.00,55.00,605.00,510.00,0.00,5.00,90.00,5.00,0.80,285.00,245.00,5.00,0.00,35.00,5.00,1.80,325.00,265.00,0.00,5.00,55.00,5.00,1.50
"59150515",385.00,300.00,0.00,25.00,55.00,185.00,150.00,0.00,10.00,30.00,195.00,155.00,0.00,15.00,25.00,385.00,320.00,0.00,5.00,50.00,5.00,1.30,190.00,155.00,0.00,5.00,30.00,0.00,0.00,195.00,170.00,0.00,5.00,25.00,0.00,0.00
"59150516",470.00,375.00,0.00,20.00,80.00,220.00,180.00,0.00,10.00,30.00,250.00,190.00,0.00,10.00,45.00,470.00,390.00,5.00,5.00,75.00,0.00,0.00,225.00,190.00,0.00,0.00,30.00,0.00,0.00,245.00,195.00,0.00,5.00,50.00,0.00,0.00
"59150517",405.00,320.00,0.00,20.00,60.00,200.00,165.00,0.00,5.00,25.00,210.00,155.00,0.00,15.00,35.00,405.00,335.00,5.00,5.00,65.00,5.00,1.20,195.00,170.00,0.00,0.00,25.00,0.00,0.00,210.00,165.00,0.00,0.00,35.00,5.00,2.40
"59150518",415.00,350.00,0.00,25.00,45.00,195.00,170.00,0.00,5.00,15.00,220.00,175.00,0.00,15.00,30.00,415.00,370.00,5.00,0.00,45.00,5.00,1.20,195.00,175.00,0.00,0.00,20.00,0.00,0.00,215.00,190.00,0.00,0.00,25.00,0.00,0.00
"59150519",400.00,340.00,0.00,20.00,40.00,190.00,160.00,0.00,10.00,20.00,215.00,175.00,0.00,10.00,25.00,405.00,350.00,5.00,0.00,40.00,10.00,2.50,185.00,170.00,5.00,0.00,20.00,0.00,0.00,220.00,185.00,5.00,5.00,25.00,5.00,2.30
"59150520",1015.00,860.00,0.00,60.00,95.00,445.00,390.00,0.00,25.00,35.00,565.00,470.00,0.00,35.00,55.00,1015.00,900.00,10.00,15.00,90.00,20.00,2.00,445.00,400.00,5.00,5.00,35.00,10.00,2.20,565.00,495.00,5.00,5.00,55.00,10.00,1.80
"59150521",610.00,525.00,0.00,20.00,60.00,285.00,250.00,0.00,10.00,25.00,325.00,280.00,0.00,15.00,35.00,605.00,545.00,0.00,5.00,55.00,0.00,0.00,285.00,260.00,0.00,5.00,25.00,5.00,1.80,325.00,285.00,0.00,0.00,35.00,0.00,0.00
"59150522",585.00,500.00,0.00,30.00,55.00,280.00,245.00,0.00,15.00,20.00,310.00,255.00,0.00,15.00,40.00,585.00,520.00,0.00,5.00,55.00,5.00,0.90,280.00,255.00,0.00,0.00,20.00,5.00,1.80,310.00,265.00,0.00,0.00,40.00,5.00,1.60
"59150523",610.00,520.00,0.00,50.00,45.00,290.00,255.00,0.00,20.00,15.00,320.00,265.00,0.00,35.00,30.00,615.00,565.00,0.00,5.00,40.00,5.00,0.80,290.00,275.00,0.00,0.00,15.00,5.00,1.70,325.00,295.00,0.00,0.00,25.00,0.00,0.00
"59150524",500.00,445.00,0.00,25.00,30.00,260.00,235.00,0.00,15.00,10.00,240.00,220.00,0.00,5.00,15.00,500.00,475.00,5.00,0.00,30.00,5.00,1.00,260.00,245.00,5.00,0.00,15.00,0.00,0.00,245.00,225.00,0.00,0.00,15.00,0.00,0.00
"59150525",525.00,445.00,0.00,45.00,30.00,255.00,225.00,0.00,20.00,10.00,270.00,230.00,0.00,25.00,20.00,520.00,485.00,5.00,0.00,30.00,5.00,1.00,250.00,240.00,5.00,0.00,10.00,5.00,2.00,270.00,250.00,0.00,0.00,20.00,5.00,1.90
"59150526",555.00,490.00,0.00,25.00,50.00,275.00,250.00,0.00,10.00,15.00,285.00,240.00,0.00,20.00,30.00,555.00,510.00,5.00,0.00,45.00,0.00,0.00,275.00,255.00,0.00,0.00,15.00,0.00,0.00,285.00,250.00,5.00,0.00,30.00,5.00,1.80
"59150527",560.00,500.00,0.00,15.00,45.00,295.00,270.00,0.00,5.00,15.00,270.00,235.00,0.00,10.00,30.00,560.00,515.00,0.00,0.00,45.00,0.00,0.00,295.00,280.00,0.00,0.00,15.00,0.00,0.00,270.00,240.00,0.00,0.00,30.00,0.00,0.00
"59150528",550.00,475.00,0.00,40.00,40.00,285.00,250.00,0.00,25.00,15.00,270.00,225.00,0.00,20.00,20.00,555.00,510.00,5.00,5.00,35.00,10.00,1.80,285.00,265.00,0.00,5.00,15.00,5.00,1.80,270.00,240.00,0.00,0.00,20.00,5.00,1.90
"59150529",535.00,455.00,0.00,60.00,25.00,260.00,220.00,0.00,25.00,10.00,280.00,235.00,0.00,35.00,15.00,535.00,505.00,10.00,0.00,25.00,10.00,1.90,255.00,240.00,10.00,0.00,10.00,5.00,2.00,280.00,265.00,0.00,0.00,15.00,0.00,0.00
"59150530",585.00,510.00,0.00,50.00,20.00,255.00,220.00,0.00,25.00,10.00,330.00,285.00,0.00,30.00,15.00,580.00,550.00,0.00,0.00,25.00,5.00,0.90,255.00,245.00,0.00,0.00,10.00,0.00,0.00,325.00,310.00,0.00,0.00,10.00,0.00,0.00
"59150531",755.00,665.00,0.00,70.00,10.00,355.00,315.00,0.00,35.00,5.00,400.00,355.00,0.00,35.00,10.00,750.00,725.00,5.00,5.00,15.00,10.00,1.30,355.00,340.00,5.00,0.00,5.00,5.00,1.40,395.00,385.00,5.00,5.00,10.00,0.00,0.00
"59150532",595.00,550.00,0.00,25.00,25.00,295.00,275.00,0.00,10.00,5.00,300.00,275.00,0.00,15.00,10.00,595.00,570.00,0.00,0.00,20.00,5.00,0.80,290.00,285.00,0.00,0.00,10.00,5.00,1.70,305.00,285.00,0.00,0.00,10.00,0.00,0.00
"59150533",620.00,535.00,0.00,35.00,50.00,300.00,270.00,0.00,10.00,15.00,320.00,265.00,0.00,20.00,35.00,620.00,565.00,0.00,0.00,50.00,5.00,0.80,295.00,275.00,0.00,0.00,20.00,5.00,1.70,320.00,280.00,5.00,0.00,35.00,0.00,0.00
"59150534",535.00,465.00,0.00,30.00,40.00,260.00,225.00,0.00,20.00,20.00,275.00,240.00,0.00,15.00,25.00,535.00,490.00,5.00,0.00,40.00,5.00,0.90,260.00,240.00,0.00,5.00,20.00,0.00,0.00,275.00,250.00,0.00,0.00,25.00,0.00,0.00
"59150535",595.00,505.00,0.00,65.00,30.00,290.00,255.00,0.00,30.00,5.00,310.00,250.00,0.00,35.00,20.00,600.00,565.00,5.00,5.00,30.00,0.00,0.00,290.00,285.00,0.00,5.00,5.00,0.00,0.00,315.00,285.00,0.00,0.00,20.00,5.00,1.60
"59150536",400.00,325.00,0.00,35.00,45.00,150.00,125.00,0.00,15.00,10.00,250.00,195.00,0.00,20.00,30.00,400.00,350.00,5.00,5.00,45.00,5.00,1.30,155.00,135.00,0.00,5.00,15.00,5.00,3.20,245.00,210.00,0.00,0.00,35.00,5.00,2.00
"59150537",585.00,475.00,0.00,75.00,30.00,280.00,230.00,0.00,35.00,15.00,300.00,250.00,0.00,45.00,15.00,585.00,545.00,5.00,0.00,30.00,10.00,1.70,280.00,260.00,0.00,0.00,10.00,0.00,0.00,305.00,285.00,5.00,0.00,15.00,5.00,1.60
"59150538",185.00,165.00,0.00,15.00,10.00,85.00,80.00,0.00,0.00,5.00,95.00,85.00,0.00,10.00,5.00,190.00,175.00,5.00,0.00,10.00,0.00,0.00,90.00,80.00,0.00,0.00,5.00,0.00,0.00,95.00,90.00,5.00,0.00,5.00,0.00,0.00
"59150539",480.00,405.00,0.00,35.00,40.00,225.00,195.00,0.00,10.00,15.00,265.00,205.00,0.00,25.00,30.00,485.00,435.00,5.00,0.00,45.00,0.00,0.00,220.00,205.00,0.00,0.00,15.00,0.00,0.00,260.00,230.00,0.00,0.00,30.00,0.00,0.00
"59150540",570.00,490.00,0.00,45.00,40.00,285.00,255.00,0.00,15.00,15.00,290.00,230.00,0.00,30.00,25.00,575.00,530.00,0.00,0.00,35.00,5.00,0.90,285.00,270.00,0.00,0.00,10.00,5.00,1.80,290.00,255.00,0.00,5.00,30.00,5.00,1.70
"59150541",730.00,610.00,0.00,35.00,85.00,345.00,300.00,0.00,15.00,30.00,385.00,310.00,0.00,20.00,55.00,730.00,635.00,5.00,5.00,90.00,5.00,0.70,345.00,305.00,5.00,0.00,30.00,5.00,1.40,385.00,325.00,0.00,0.00,55.00,0.00,0.00
"59150542",455.00,380.00,0.00,30.00,45.00,205.00,170.00,0.00,15.00,20.00,255.00,210.00,0.00,20.00,20.00,455.00,400.00,5.00,5.00,40.00,10.00,2.20,205.00,180.00,5.00,5.00,20.00,5.00,2.40,250.00,220.00,0.00,0.00,25.00,5.00,2.00
"59150543",515.00,445.00,0.00,25.00,40.00,230.00,200.00,0.00,15.00,20.00,280.00,245.00,0.00,10.00,25.00,515.00,470.00,0.00,0.00,45.00,5.00,1.00,235.00,215.00,0.00,0.00,15.00,0.00,0.00,280.00,255.00,0.00,0.00,25.00,0.00,0.00
"59150544",785.00,665.00,0.00,45.00,65.00,295.00,265.00,0.00,15.00,20.00,490.00,405.00,0.00,30.00,50.00,780.00,710.00,0.00,0.00,70.00,0.00,0.00,295.00,275.00,0.00,0.00,20.00,0.00,0.00,490.00,435.00,0.00,0.00,50.00,0.00,0.00
"59150545",585.00,490.00,0.00,45.00,50.00,285.00,240.00,0.00,20.00,20.00,300.00,250.00,0.00,20.00,30.00,585.00,525.00,15.00,0.00,50.00,15.00,2.60,290.00,260.00,5.00,0.00,20.00,5.00,1.70,300.00,265.00,5.00,0.00,25.00,10.00,3.30
"59150546",655.00,570.00,0.00,35.00,45.00,295.00,260.00,0.00,15.00,25.00,360.00,310.00,0.00,20.00,25.00,655.00,600.00,5.00,0.00,45.00,10.00,1.50,295.00,265.00,0.00,0.00,20.00,0.00,0.00,360.00,330.00,5.00,0.00,25.00,5.00,1.40
"59150547",505.00,430.00,0.00,50.00,25.00,240.00,210.00,0.00,25.00,15.00,260.00,220.00,0.00,25.00,10.00,505.00,450.00,20.00,10.00,25.00,25.00,5.00,245.00,220.00,5.00,5.00,15.00,10.00,4.10,260.00,235.00,10.00,5.00,10.00,10.00,3.80
"59150548",395.00,355.00,0.00,5.00,30.00,185.00,175.00,0.00,0.00,5.00,210.00,180.00,0.00,5.00,25.00,395.00,365.00,0.00,0.00,35.00,0.00,0.00,190.00,180.00,0.00,0.00,10.00,0.00,0.00,210.00,185.00,0.00,0.00,25.00,0.00,0.00
"59150549",470.00,370.00,0.00,25.00,70.00,220.00,180.00,0.00,5.00,30.00,250.00,195.00,0.00,15.00,40.00,470.00,390.00,0.00,5.00,70.00,5.00,1.10,215.00,185.00,0.00,0.00,30.00,5.00,2.30,245.00,205.00,0.00,5.00,40.00,0.00,0.00
"59150550",625.00,510.00,0.00,40.00,75.00,305.00,245.00,0.00,20.00,40.00,320.00,265.00,0.00,15.00,40.00,625.00,540.00,5.00,5.00,75.00,10.00,1.60,305.00,260.00,5.00,0.00,40.00,5.00,1.60,320.00,280.00,0.00,0.00,40.00,5.00,1.60
"59150551",470.00,380.00,0.00,45.00,50.00,230.00,190.00,0.00,20.00,25.00,245.00,190.00,0.00,25.00,20.00,470.00,415.00,0.00,10.00,50.00,5.00,1.10,230.00,200.00,5.00,5.00,20.00,5.00,2.20,240.00,215.00,0.00,5.00,25.00,5.00,2.10
"59150552",440.00,355.00,0.00,40.00,40.00,210.00,175.00,0.00,15.00,20.00,230.00,185.00,0.00,30.00,20.00,440.00,395.00,5.00,5.00,40.00,0.00,0.00,210.00,185.00,0.00,0.00,20.00,0.00,0.00,230.00,205.00,5.00,0.00,20.00,5.00,2.20
"59150553",580.00,465.00,0.00,40.00,75.00,265.00,205.00,0.00,20.00,40.00,320.00,260.00,0.00,20.00,40.00,580.00,495.00,5.00,5.00,80.00,5.00,0.90,260.00,220.00,0.00,0.00,40.00,5.00,1.90,320.00,275.00,5.00,0.00,35.00,0.00,0.00
"59150554",485.00,400.00,0.00,40.00,35.00,230.00,200.00,0.00,15.00,15.00,250.00,200.00,0.00,20.00,25.00,485.00,440.00,5.00,0.00,40.00,0.00,0.00,235.00,215.00,0.00,0.00,15.00,5.00,2.10,250.00,225.00,5.00,0.00,20.00,0.00,0.00
"59150555",655.00,515.00,0.00,60.00,85.00,315.00,255.00,0.00,20.00,40.00,345.00,260.00,0.00,35.00,45.00,655.00,570.00,5.00,5.00,85.00,5.00,0.80,315.00,275.00,0.00,5.00,35.00,5.00,1.60,345.00,295.00,0.00,5.00,45.00,5.00,1.40
"59150556",845.00,705.00,5.00,70.00,65.00,385.00,330.00,0.00,25.00,25.00,465.00,380.00,0.00,45.00,40.00,850.00,765.00,10.00,10.00,65.00,20.00,2.40,385.00,350.00,5.00,10.00,25.00,5.00,1.30,460.00,410.00,10.00,0.00,40.00,10.00,2.20
"59150557",605.00,495.00,5.00,50.00,55.00,260.00,220.00,5.00,20.00,20.00,340.00,280.00,0.00,30.00,30.00,605.00,535.00,0.00,5.00,55.00,5.00,0.80,260.00,230.00,0.00,5.00,20.00,0.00,0.00,340.00,305.00,0.00,0.00,30.00,0.00,0.00
"59150558",570.00,485.00,0.00,60.00,20.00,255.00,220.00,0.00,20.00,15.00,315.00,260.00,0.00,40.00,10.00,570.00,535.00,15.00,5.00,20.00,15.00,2.60,255.00,235.00,0.00,0.00,15.00,5.00,2.00,315.00,290.00,10.00,0.00,15.00,5.00,1.60
"59150559",450.00,375.00,0.00,60.00,20.00,215.00,180.00,0.00,25.00,10.00,240.00,195.00,0.00,30.00,10.00,455.00,430.00,0.00,0.00,15.00,0.00,0.00,215.00,205.00,0.00,0.00,10.00,0.00,0.00,240.00,230.00,5.00,0.00,10.00,5.00,2.10
"59150560",570.00,480.00,0.00,55.00,30.00,280.00,240.00,0.00,30.00,20.00,285.00,235.00,0.00,35.00,20.00,570.00,525.00,5.00,5.00,30.00,10.00,1.80,280.00,260.00,5.00,0.00,20.00,5.00,1.80,290.00,265.00,5.00,5.00,20.00,5.00,1.70
"59150561",540.00,460.00,0.00,60.00,15.00,260.00,240.00,0.00,15.00,5.00,275.00,225.00,0.00,45.00,10.00,535.00,510.00,5.00,5.00,15.00,10.00,1.90,260.00,255.00,0.00,5.00,5.00,0.00,0.00,275.00,265.00,0.00,0.00,5.00,5.00,1.80
"59150562",560.00,445.00,0.00,55.00,55.00,255.00,215.00,0.00,20.00,20.00,300.00,230.00,0.00,30.00,35.00,555.00,500.00,0.00,0.00,55.00,5.00,0.90,255.00,235.00,0.00,5.00,20.00,0.00,0.00,295.00,260.00,5.00,0.00,30.00,0.00,0.00
"59150563",655.00,570.00,0.00,65.00,20.00,300.00,255.00,0.00,35.00,10.00,355.00,315.00,0.00,25.00,10.00,650.00,615.00,10.00,5.00,20.00,10.00,1.50,300.00,280.00,5.00,5.00,10.00,5.00,1.70,355.00,335.00,5.00,5.00,10.00,5.00,1.40
"59150564",620.00,545.00,0.00,50.00,20.00,260.00,235.00,0.00,20.00,10.00,355.00,310.00,0.00,35.00,5.00,615.00,590.00,5.00,0.00,20.00,5.00,0.80,260.00,245.00,5.00,0.00,10.00,0.00,0.00,355.00,345.00,5.00,0.00,5.00,5.00,1.40
"59150565",540.00,455.00,0.00,60.00,30.00,260.00,220.00,0.00,20.00,10.00,285.00,230.00,0.00,40.00,15.00,540.00,495.00,10.00,5.00,30.00,15.00,2.80,260.00,240.00,5.00,0.00,15.00,5.00,1.90,285.00,260.00,5.00,5.00,15.00,10.00,3.50
"59150566",535.00,465.00,0.00,50.00,25.00,200.00,170.00,0.00,15.00,10.00,340.00,295.00,0.00,30.00,10.00,535.00,505.00,5.00,5.00,20.00,5.00,0.90,200.00,185.00,5.00,0.00,5.00,0.00,0.00,335.00,315.00,5.00,5.00,10.00,5.00,1.50
"59150567",565.00,475.00,0.00,70.00,25.00,220.00,185.00,0.00,25.00,5.00,350.00,290.00,0.00,40.00,15.00,570.00,525.00,5.00,10.00,25.00,15.00,2.60,220.00,205.00,0.00,0.00,5.00,0.00,0.00,350.00,320.00,10.00,5.00,15.00,10.00,2.90
"59150568",575.00,495.00,0.00,60.00,25.00,250.00,225.00,0.00,20.00,5.00,325.00,270.00,0.00,40.00,20.00,575.00,540.00,0.00,10.00,25.00,5.00,0.90,250.00,240.00,0.00,0.00,10.00,0.00,0.00,325.00,300.00,5.00,5.00,20.00,5.00,1.50
"59150569",845.00,725.00,0.00,65.00,55.00,380.00,335.00,0.00,20.00,20.00,465.00,385.00,0.00,40.00,35.00,840.00,765.00,10.00,10.00,55.00,15.00,1.80,375.00,350.00,0.00,5.00,20.00,5.00,1.30,465.00,420.00,10.00,0.00,40.00,10.00,2.20
"59150570",500.00,415.00,0.00,50.00,30.00,210.00,175.00,0.00,25.00,10.00,290.00,235.00,0.00,30.00,20.00,500.00,455.00,10.00,5.00,35.00,10.00,2.00,215.00,195.00,5.00,5.00,10.00,5.00,2.30,290.00,260.00,5.00,0.00,20.00,10.00,3.40
"59150571",565.00,435.00,0.00,90.00,40.00,270.00,215.00,0.00,35.00,20.00,300.00,230.00,0.00,50.00,20.00,565.00,520.00,0.00,5.00,40.00,5.00,0.90,265.00,240.00,5.00,0.00,20.00,5.00,1.90,295.00,275.00,0.00,0.00,20.00,0.00,0.00
"59150572",340.00,280.00,0.00,50.00,15.00,150.00,125.00,0.00,25.00,5.00,190.00,155.00,0.00,30.00,10.00,340.00,320.00,5.00,5.00,10.00,5.00,1.50,150.00,140.00,5.00,0.00,5.00,5.00,3.30,190.00,175.00,0.00,5.00,10.00,5.00,2.60
"59150573",1430.00,1155.00,0.00,85.00,195.00,630.00,510.00,0.00,40.00,80.00,800.00,640.00,0.00,40.00,115.00,1430.00,1210.00,5.00,25.00,195.00,20.00,1.40,630.00,540.00,5.00,10.00,80.00,10.00,1.60,800.00,670.00,5.00,10.00,115.00,5.00,0.60
"59150575",695.00,560.00,0.00,90.00,45.00,275.00,230.00,0.00,30.00,15.00,420.00,335.00,0.00,50.00,35.00,695.00,630.00,5.00,10.00,50.00,10.00,1.40,275.00,250.00,0.00,10.00,15.00,5.00,1.80,420.00,380.00,5.00,5.00,30.00,5.00,1.20
"59150577",815.00,710.00,0.00,95.00,15.00,315.00,275.00,0.00,35.00,5.00,500.00,435.00,0.00,55.00,10.00,820.00,790.00,5.00,5.00,15.00,10.00,1.20,320.00,305.00,5.00,0.00,5.00,5.00,1.60,500.00,485.00,0.00,0.00,10.00,5.00,1.00
"59150578",460.00,350.00,0.00,50.00,60.00,235.00,170.00,0.00,30.00,30.00,230.00,180.00,0.00,20.00,30.00,465.00,390.00,10.00,5.00,65.00,15.00,3.20,235.00,195.00,5.00,0.00,30.00,10.00,4.30,230.00,200.00,5.00,0.00,30.00,5.00,2.20
